"id","blog","category","markdown"
"11838","WN513","Programming","OpenMapTiles provided [an update](https://www.maptiler.com/news/2020/05/the-future-of-openmaptiles-project/) on recent developments (with the slightly misleading title of 'The Future of OpenMapTiles Project') with their software stack. A significant change is moving away from using MapnikVT to a native PostGIS function, ST_AsMVT, which both simplifies the stack and improves performance. They now also run continuous integration tests on the tile output after each code change is integrated."
"13583","WN550","Releases","OpenMapTiles [released](https://www.maptiler.com/news/2021/01/openmaptiles-3-12-improved-city-centers/) a new version (3.12) with a number of new features. Generalisation of buildings as blocks is designed to improve rendering of dense urban areas at mid-zoom levels. Newly added features include water areas (swimming pools, salt ponds, etc.), airport gates, and protected areas."
"14157","WN564","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/sites/4/2021/05/564_T_all_2.png =829x509)

Museums CH-DE-AT-IT-FR [[^1^](#wn564_24915)] | © Leaflet | © OpenMapTiles, © OpenStreetMap contributors | Powered by Wikimedia CH and Synapta"
"15559","WN604","Releases","OpenMapTiles v3.13 has been [released](https://www.maptiler.com/news/2022/02/openmaptiles-3-13-better-route-maps/) and the most significant changes this time are in the transportation layer."
"15708","WN608","Software","Strasbourg launched its mobile application [StrasApp](https://strasapp.eu/) ![(fr)](https://weeklyosm.eu/wp-content/uploads/2022/01/fr.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://strasapp.eu/), which provides a map view to users through [OpenMapTiles](https://openmaptiles.org/). Unfortunately, as has been [noted](https://github.com/osm-fr/attributions/issues/159) ![(fr)](https://weeklyosm.eu/wp-content/uploads/2022/01/fr.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://github.com/osm-fr/attributions/issues/159), with a complete lack of attribution of either OpenMapTiles or OpenStreetMap as [requested](https://github.com/openmaptiles/openmaptiles#license) by the OpenMapTiler group."
"16490","WN632","Maps","As one can [read](https://twitter.com/OpenMapTiles/status/1563106235469115392) on Twitter, [OpenMapTiles](https://openmaptiles.org/) is taking steps towards open governance and considering moving to a CC0 licence, in order to become the official OpenStreetMap vector tiles. Tobias Jordans [created](https://github.com/openmaptiles/openmaptiles/issues/1416) an issue on GitHub to collect information about this announcement and hopefully get an official response."
"17536","WN661","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/2023/03/661_T_all.png =997x537)

GraphHopper's new Routing Engine 7.0 [[^1^](#wn661_28306)] | © GraphHopper © Mapilion © OpenMapTiles  | map data © [OpenStreetMap contributors](https://wiki.osmfoundation.org/wiki/Licence/Licence_and_Legal_FAQ)"
"17830","WN671","Maps","Martin Ždila [opened](https://github.com/openstreetmap/openstreetmap-website/pull/4042) a pull request to add OpenMapTiles vector tiles as one of the [map layers](https://cdn.masto.host/enosmtown/media_attachments/files/110/462/549/987/189/944/original/dd10a0b9ae899611.png) on the openstreetmap.org website. Currently, this pull request is undergoing review by the OSM Operations Working Group. The demo page can be seen [here](https://osm.openmaptiles.org) (click on the 'layers' icon, then activate 'OpenMapTiles')."
"17811","WN671","Releases","OpenMapTiles version 3.14 has been [released](https://www.maptiler.com/news/2023/05/openmaptiles-3-14-new-osm-openmaptiles-style-shows-all-the-features/) and has a lot of improvements. There is a new map style, which is inspired by OpenStreetMap. You can now see parcel lockers, shrubberies, bus guideways, and quarries as features on the map. The presentation of land use and land cover information has been improved on zoomed-out maps."
"17909","WN673","Programming","Brian Sperlongano [published](https://www.openstreetmap.org/user/ZeLonewolf/diary/401697) a guide on how to run your own OpenMapTiles vector tile server on Amazon Web Services (AWS) for less than USD 20 per month."
"19479","WN714","OSM in action","_NewsWeek_ [published](https://www.newsweek.com/japan-china-wz-7-drone-sea-japan-intercept-1883909) an OpenStreetMap based map using OpenMapTiles vector tiles with users' preferred language."
"19710","WN719","Releases","MapTiler has [released](https://www.maptiler.com/news/2024/04/openstreetmap-data-prepared-for-advanced-cartography/) OpenMapTiles version 3.15."
"20106","WN729","OSM in action","[NYC Street Map](https://streets.planning.nyc.gov/) represents an ongoing effort to digitise official street records, bring them together with other street information, and make them easily accessible to the public. The app was developed with OpenMapTiles and OSM contributors' data. Users can find the official mapped width, name, and status of specific streets and how they may relate to specific properties. It is possible see how the street grid has changed over time in a chosen area."
"20273","WN732","Maps","Andrii Holovin, aka andygol, recently [shared](https://www.linkedin.com/posts/andrii-holovin-b58201122_мапи-мапи-навкруги-посидів-трошки-погрався-activity-7224721374492213248-gXZl) :UK-s:>>>[:EN-t:](https://www-linkedin-com.translate.goog/posts/andrii-holovin-b58201122_%D0%BC%D0%B0%D0%BF%D0%B8-%D0%BC%D0%B0%D0%BF%D0%B8-%D0%BD%D0%B0%D0%B2%D0%BA%D1%80%D1%83%D0%B3%D0%B8-%D0%BF%D0%BE%D1%81%D0%B8%D0%B4%D1%96%D0%B2-%D1%82%D1%80%D0%BE%D1%88%D0%BA%D0%B8-%D0%BF%D0%BE%D0%B3%D1%80%D0%B0%D0%B2%D1%81%D1%8F-activity-7224721374492213248-gXZl?_x_tr_sl=auto&_x_tr_tl=EN), on LinkedIn, a quick experiment with OpenStreetMap data. Using Tilemaker, OpenMapTiles styles, the Maputnik editor for styling, MapLibre GL JS for rendering, and a local tileserver-gl, he created a simple map style featuring roads and place names. He challenged viewers to see if they could identify cities from just the road network shapes without labels."
