"id","blog","category","markdown"
2180,"WN309","Mapping","Amauri discusses how the needs of trekkers and bikers are not met on the Mapnik map at wide zoom levels. He [begins discussion](https://lists.openstreetmap.org/pipermail/tagging/2016-June/029424.html) on a tagging based solution."
2804,"WN321","Maps","During ongoing system upgrade, the OSMF Tileserver will be migrated on Mapnik 3. Tom Hughes [writes](https://lists.openstreetmap.org/pipermail/talk/2016-September/076770.html) about the same on the Talk-list."
2820,"WN321","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[Komoot Android&nbsp; ](https://www.komoot.de/)|[var](https://play.google.com/store/apps/details?id=de.komoot.android)|2016-09-05|No info|
|[Cruiser for Android&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|[1.4.11](https://play.google.com/store/apps/details?id=gr.talent.cruiser)|2016-09-06|Routing enhancements, added hill shading|
|[Cruiser for Desktop&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|1.2.11|2016-09-06|No infos|
|[Merkaartor](http://merkaartor.be/)|[0.18.3](http://merkaartor.be/news)|2016-09-06|Mac OS X, improved download, relation filter and many bug fixed.|
|[Naviki Android&nbsp; ](https://www.naviki.org/naviki/)|[3.47.1](https://play.google.com/store/apps/details?id=org.naviki)|2016-09-06|Fixed bug after pausing recording or navigation.|
|[OpenStreetMap Carto Style](https://github.com/gravitystorm/openstreetmap-carto)|[2.43.0](https://github.com/gravitystorm/openstreetmap-carto/compare/v2.42.0...v2.43.0)|2016-09-06|Please read info.|
|[Mapnik](http://mapnik.org/)|[3.0.12](https://github.com/mapnik/mapnik/blob/master/CHANGELOG.md#3012)|2016-09-08|Many changes. Please read changelog.|
|[BRouter](http://brouter.de/brouter/)|[1.4.5](http://brouter.de/brouter/revisions.html)|2016-09-10|Performance improvements, two bugs fixed.|
|[Komoot iOS&nbsp; ](https://www.komoot.de/)|[8.3.1](https://itunes.apple.com/de/app/komoot-fahrrad-outdoor-routenplaner/id447374873)|2016-09-10|Two bugs fixed.|
|[Mapillary iOS&nbsp; ](http://www.mapillary.com/map)|[4.4.12](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-09-10|Updated Russian, disconnectable image stabilization|
|[Traccar Server](https://www.traccar.org/server/)|[3.7](https://www.traccar.org/blog/category/releases/)|2016-09-10|No Info|
|[MapFactor Navigator Free&nbsp; ](http://navigatorfree.mapfactor.com)|[2.2](https://play.google.com/store/apps/details?id=com.mapfactor.navigator)|2016-09-12|Many extensions and fixes, see release info.|

Provided by the [OSM Software Watchlist](https://osm.wno-edv-service.de/index.php/osm-software).

( ) unfree software. See [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html)."
2851,"WN322","Maps","[1] Thej from India analyzes in his blog, the consideration of Indian languages in OpenStreetMap (Mapnik). Arun Ganesh points among others to the [multilingual map](http://mlm.jochentopf.com/) by Jochen Topf and his own [experiments](https://www.openstreetmap.org/user/PlaneMad/diary/38176)."
3393,"WN332","Picture","![Rendering von Wasser in Zoomstufe 4 links: Hormann, rechts: Mapnik](http://blog.openstreetmap.de/wp-uploads//2016/11/water.png.svg) Rendering of water bodies at zoom level 4. Left: Ch. Hormann, Right: Mapnik [^1^](#wn332_13569) |"
3582,"WN336","Programming","OpenStreetMap Carto was released in version 3.0.0. It uses Mapnik 3 for the first time and is a crucial step towards HStores on our main page."
4694,"WN360","Community","The OSGeo-Live team [is looking](https://lists.openstreetmap.org/pipermail/talk-de/2017-June/114116.html)  ![(DE)](http://blog.openstreetmap.de/wp-uploads//2016/12/de.svg)  (automatic [translation](https://translate.google.com/translate?sl=auto&tl=EN&u=https://lists.openstreetmap.org/pipermail/talk-de/2017-June/114116.html)) for a maintainer of JOSM and Mapnik, in order to keep them as part of the Live-DVD. Astrid Emde provides detailed information on tasks and expected workload.
Additional [help](https://github.com/hotosm/learnosm/issues/524) is needed to compile new documentation based on LearnOSM material. You're welcome to contribute, ideally before July 3rd."
5497,"WN375","Mapping","Osmose [checks now](http://osmose.openstreetmap.fr/en/map/#item=3032&class=303241&zoom=8&lat=50.073&lon=8.407&layer=Mapnik&overlays=FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFT), whether `maxspeed= ` and `source: maxspeed= ` match and complains about e. g. `maxspeed=30` in combination with `source:maxspeed=DE:urban`, because 50 km/h are allowed in Germany."
5780,"WN381","Programming","Carto users ask more and more often to quickly render large geographic datasets with the PostGIS-Mapnik toolchain. Paul Ramsey [provides](https://carto.com/blog/inside/postgis-performance/) an accurate performance analysis of the various processing steps, alongside with available optimisations and future development plans."
6418,"WN396","Maps","Ilya Zverev imported the planet dump from 20th February 2008 into a PostGIS database and [rendered](http://osmz.ru/osm2008.html#4/50.00/15.00) it with Mapnik with the current version of OSM-Carto. He shared more details about it on the [Talk](https://lists.openstreetmap.org/pipermail/talk/2018-February/080211.html) mailing list."
6462,"WN397","Programming","Version 3.6.2 of Mapnik's NodeJS bindings is the last one supporting Windows, unless a new maintainer can be [found](https://github.com/mapnik/node-mapnik/issues/848#issue-294593342)."
7676,"WN424","Maps","Laurence Tratt [complains](https://twitter.com/laurencetratt/status/1035438550395838465?s=19) on Twitter that he can't really read anything on the ""official"" osm.org map in those countries where no Latin characters are used. Laurence knows about [openstreetmap.de](https://www.openstreetmap.de/karte.html?zoom=8&lat=35.92724&lon=11.38765&layers=B000TF), but looks for a map listing names in English  (Munich, not München - or Milano = Milan and not Mailand. ;-) ) 

[Sven Geggus](https://github.com/giggls) maintainer of the German style and the localisation code used there (available from [here](https://github.com/giggls/mapnik-german-l10n)),  thinks that a change from [osm.org](https://www.openstreetmap.org/#map=10/34.6882/113.4654) is barely possible with the currently used technology. However, in his opinion, this issue should also be addressed as part of the switch to vector tiles. In principle, however, the operation of an English version of the localised map would not be a big problem. Sven already runs a [server](https://tile.iosb.fraunhofer.de//#map=10/34.6882/113.4654/3) for his employer's projects."
8148,"WN434","Programming","In his blog Christoph Hormann [explains](http://blog.imagico.de/muster-verwalten/) (automatic [translation](https://translate.google.com/translate?sl=de&tl=en&u=http://blog.imagico.de/muster-verwalten/)) how to deal with Mapnik's broken support for SVG area patterns, i.e. the representation of areas such as forests and meadows. He developed a script that can easily change the format, PNG or SVG, to get the appropriate format, i.e. SVG for printing and PNG for online maps."
10447,"WN482","Other Geo Things","Massey University Press have [published](https://www.masseypress.ac.nz/books/all/all/we-are-here) _We are Here: an atlas of Aotearoa_ by authors Chris McDowall and Tim Denee. The work is a thematic atlas of New Zealand (Māori: Aotearoa). Of particular interest to map enthusiasts is that some notes, data, code (Python, R) and style sheets (Mapnik) have been [published](https://github.com/fogonwater/we-are-here) on their GitHub site."
10701,"WN488","Releases","Provided that everything went well the servers for [MapOSMatic](https://maposmatic.osm-baustelle.de/) have been updated. The main [reason](https://blog.osm-baustelle.de/index.php/2019/11/23/maintenance-notice-nov-30-dec-1/) for this upgrade is that this will bring in Mapnik version 3.0.22, which will mean SVG vector patterns will now finally be included into rendered PDF maps as true vector data, instead of converting them into rather low resolution bitmaps first."
10769,"WN489","Programming","Sven Geggus [is looking](https://github.com/giggls/mapnik-german-l10n/issues/35) for a Cantonese transcription library (preferably in C++ or python) to be used in Hong Kong and Macau."
10833,"WN491","Programming","Richard Fairhurst [explains](https://blog.systemed.net/post/16) how he achieved a substantial performance improvement in rendering tiles using Mapnik for cycle.travel. The key trick is to avoid compositing terrain (hill shading etc) on the fly."
10865,"WN491","Maps","Hidde Wieringa [posted](https://dev.to/hiddewie/creating-a-custom-cycling-map-3g2a) a detailed guide on how to create a cycling map with open data. The toolchain involves Mapnik, PostgreSQL with PostGIS extension, Python and GDAL and makes use of OSM and SRTM elevation data. The scripts he used are available on [GitHub](https://github.com/hiddewie/map-it)."
11838,"WN513","Programming","OpenMapTiles provided [an update](https://www.maptiler.com/news/2020/05/the-future-of-openmaptiles-project/) on recent developments (with the slightly misleading title of 'The Future of OpenMapTiles Project') with their software stack. A significant change is moving away from using MapnikVT to a native PostGIS function, ST_AsMVT, which both simplifies the stack and improves performance. They now also run continuous integration tests on the tile output after each code change is integrated."
12487,"WN526","Maps","Supaplex [explained](https://www.openstreetmap.org/user/Supaplex/diary/393977) why there is a [blank area](https://mc.bbbike.org/mc/?lon=121.240275&lat=25.05397&zoom=14&num=4&mt0=mapnik&mt1=tomtom-basic-main&mt2=google-map&mt3=nokia-map) located south-east of Taiwan's Taoyuan International Airport on most of the commercial maps available in Taiwan. There is a former military base in this blank area, the former Taoyuan Airbase of ROC Air Force and ROC Navy. The former military airport was once the home base of the [Black Cat Squadron](https://en.wikipedia.org/wiki/Black_Cat_Squadron), which flew U-2 surveillance planes to investigate nuclear weapon infrastructure and capacity in China, and is mapped in very high detail on OpenStreetMap."
12640,"WN530","Community","Branko Kokanovic has [created](https://www.openstreetmap.org/user/Branko%20Kokanovic/diary/394164) a Mapnik-based tile server where names are internationalised. He has retrieved the names from Wikidata and Wikipedia. The project [is available](https://gitlab.com/stalker314314/osm-wikinames) on GitLab."
14982,"WN588","Mapping","CzerwonyPazdzierz [asked](https://forum.openstreetmap.org/viewtopic.php?id=74040) ![(pl)](https://blog.openstreetmap.de/wp-uploads/2016/12/pl.svg) > [![de](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://forum.openstreetmap.org/viewtopic.php?id=74040), in the forum, about the places that are best mapped on OSM. Besides the individual suggestions in the thread about it, there [is](https://disaster.ninja/live/#id=67409d70-4810-41e1-89aa-e931a4d73599;position=0.7090701287638694,36.70929282889733;zoom=2.44836132655108;excluded=hotActivations-67409d70-4810-41e1-89aa-e931a4d73599,alert-shape-67409d70-4810-41e1-89aa-e931a4d73599,bivariate-custom_kontur_openstreetmap_building_quantity,bivariate-custom_kontur_openstreetmap_road_length,bivariate-custom_kontur_openstreetmap_antiquity,bivariate-custom_kontur_openstreetmap_mapping_activity,osm-users,mapbox_locator_overlay,OSM_Inspector-Addresses,opensnowmap-overlay,osm-gps;layer=osm-mapnik-black_and_white;overlays=bivariate-custom_kontur_openstreetmap_quantity) also a map showing the ratio of OSM objects to population density."
15571,"WN604","Programming","A pull request by mathisloge [added](https://github.com/mapnik/mapnik/pull/4191) official CMake support to Mapnik. Furthermore, Mapnik can now be built in Windows again."
16086,"WN619","Maps","Tracestrack has initiated an open source project aiming to create a language vector overlay style for Openlayers. The vector layer overlays on top of a raster base map. This hybrid approach combines the power of mapnik and Openlayers, to support more sophisticated multi-language, region-specific rendering. Currently, the vector tiles are published from [pnorman/openstreetmap-cartographic](https://github.com/pnorman/openstreetmap-cartographic). Tracestrack has [published](https://tracestrack.github.io/OpenLayers-Cartographic-Label-Style) an OpenLayers-Cartographic-Label-Style demo on Github."
18486,"WN691","Maps","Julien Minet has [set up](https://www.champs-libres.coop/blog/post/2023-10-06-openardennemap-tile-server/) :FR-s:>>>[:EN-t:](https://www-champs--libres-coop.translate.goog/blog/post/2023-10-06-openardennemap-tile-server/?_x_tr_sl=auto&_x_tr_tl=EN) a tile server for [OpenArdenneMap](https://nobohan.be/webmaps/oam-tile). It is designed specifically for printing topographic maps in a 'cartoCSS/Mapnik' style and has recently been made [available](https://github.com/nobohan/OpenArdenneMap/tree/master/qgis) as a QGIS style. If you're looking for ready-to-print maps, you'll find them at [hiking.osm.be](https://hiking.osm.be/en/)."
19562,"WN716","OSM research","[1] GeoSDS team have [analysed](https://wiki.openstreetmap.org/wiki/GeoSDS:_Mapping_of_Ambulance_Emergency_Response_Time_in_DKI_Jakarta) the emergency response time of ambulances in Jakarta, Indonesia, by using the [`emergency=ambulance_station`](https://openstreetbrowser.org/#map=12/-6.1745/106.8513&basemap=osm-mapnik&categories=custom/20101fa36f0ff594e786d441548cb6dd) tag in OpenStreetMap."
19660,"WN718","OSM in action","[euroPathfinder](https://www.openstreetmap.org/user/euroPathfinder) and [Barthwo](https://www.openstreetmap.org/user/Barthwo), two active mappers, took part in the seminar '[Route 3.0](https://www.deutschertourismusverband.de/fileadmin/user_upload/Themen/Qualitaet/Qualitaetskriterien_digitale_Touren.pdf) :DE-s: and OpenStreetMap' at the invitation of the [Saarland Tourist Board](https://www.urlaub.saarland/Media/Das-sind-wir/Das-TZS-Team) :EN-s:>>>[:EN-t:](https://www-urlaub-saarland.translate.goog/Media/Das-sind-wir/Das-TZS-Team?_x_tr_sl=auto&_x_tr_tl=EN). In their blog post euroPathfinder briefly [presented](https://www.openstreetmap.org/user/euroPathfinder/diary/403987) :DE-s:>>>[:EN-t:](https://www-openstreetmap-org.translate.goog/user/euroPathfinder/diary/403987?_x_tr_sl=auto&_x_tr_tl=EN)  [Thomas Froitzheim's](https://www.openstreetmap.org/user/tof99) seminar, in which Saarland tourism experts were trained to check the correct mapping of hiking and cycling tour routes in OSM. The tools used were [uMap](https://umap.openstreetmap.de/de/map/mittelweser-region_33033), [BRouter Web](https://brouter.de/brouter-web/#map=9/49.3699/6.7758/osm-mapnik-german_style), [GPX Viewer](https://www.j-berkemeier.de/GPXViewer/) and [WayMarkedTrails](https://waymarkedtrails.org/)."
20504,"WN738","Community","Christoph Hormann [talked](https://imagico.de/blog/en/more-dynamic-symbols-viewpoints/) about how to make map symbols look better, especially in OpenStreetMap. The new method makes overlapping symbols look nicer by cutting rather than blocking and taking into account things such as view angles and elevation. The article also talks about the new technology in Mapnik that makes this possible, making maps easier to read and interact with."
21007,"WN749","Community","Simon Willison [highlighted](https://simonwillison.net/2024/Nov/25/openstreetmap-embed-url/) OpenStreetMap's 'share' feature, which [generates](https://wiki.openstreetmap.org/wiki/Export#Embeddable_HTML) iframe HTML for embedding maps. Parameters include bounding boxes, markers, and layers like Mapnik, CycleMap, and HOT, making it easy to integrate maps into web pages using simple configurations."
