"id","blog","category","markdown","sg_id"
20352,"WN734","Community","Marcus [tooted](https://mastodon.social/@gerowen/112749200580137121) OpenStreetMap a thank you. They took their family to [Kings Island amusement park](https://www.openstreetmap.org/way/678851444) for the 4th of July and used Organic Maps app to get there, find a hotel and a place to eat with no issues at all. Daniel also [noted](https://mastodon.social/@djh@chaos.social/112749643338229589) the extensive attention to detail in the mapping of amusement parks on OpenStreetMap and provided several examples, such as [Disneyland](https://www.openstreetmap.org/relation/5586855), [Movie Park Germany](https://www.openstreetmap.org/way/24585691), and [Europa-Park](https://www.openstreetmap.org/way/33076717).",9
20429,"WN735","Releases","The August 2024 release of Organic Maps was [delayed](https://organicmaps.app/news/2024-08-19/the-new-august-release-was-delayed-by-an-unexpected-removal-of-organic-maps-from-the-google-play-store/) due to the unexpected removal of the app from the Google Play Store.",9
20477,"WN737","Software","Due to the [introduction](https://f-droid.org/en/docs/Anti-Features/#tethered-network-services) of a new class of anti-feature and [problems](https://gitlab.com/fdroid/fdroiddata/-/issues/3347) with the F-Droid update, Organic Maps has been [hidden](https://fosstodon.org/@organicmaps/113050148958376004) from the default F-Droid search results for some users.",9
20488,"WN737","Software","A [bug](https://github.com/organicmaps/organicmaps/issues/9049) in the Android version of Organic Maps 2024.08 is adding `outdoor_seating",9
20523,"WN738","Education","Jiří Eischmann [demonstrated](https://blog.eischmann.cz/2024/09/06/prispivani-do-openstreetmap-body-zajmu/) :CZ-s:>>>[:EN-t:](https://blog-eischmann-cz.translate.goog/2024/09/06/prispivani-do-openstreetmap-body-zajmu/?_x_tr_sl=auto&_x_tr_tl=EN) several different methods for adding points of interest to OSM using StreetComplete, OsmAnd, and Organic Maps.",9
20549,"WN738","Releases","This Organic Maps' GitHub issue [tracks](https://github.com/organicmaps/organicmaps/issues/9240) the release process for September 2024 update. It outlines steps such as alpha and beta testing, release candidate reviews, and app store submissions for Android, iOS, and F-Droid.",9
20632,"WN740","Software","[Rudo Kemper](https://fosstodon.org/@rudo/113161889347653944) has [created](https://rudokemper.github.io/google-maps-places-to-organic-maps/) a webpage to convert Google Maps GeoJSON data into GPX and KMZ files, allowing them to render properly in Organic Maps.",9
20692,"WN742","Did you know that…","... that Organic Maps now offers native track [recording](https://mapstodon.space/@osm_lyon/113272822142936789) :FR-s:?",9
20793,"WN745","Programming","Alexey Zakharenkov [talked](https://habr.com/ru/articles/853690/) :RU-s: about the design of their metro line route [validator](https://github.com/alexey-zakharenkov/subways), in particular about the algorithm for searching for missed metro stations. Variations of this validator are being used by applications such as [Organic Maps](https://cdn.organicmaps.app/subway) and [MAPS.ME](https://maps-me-pt-report.s3.amazonaws.com/index.html).",9
21091,"WN751","Did you know that…","... the OpenStreetMap Wiki page on map internationalisation [shows](https://wiki.openstreetmap.org/wiki/Map_internationalization) how OSM data supports multilingual names and localisation for global use? It highlights tools, projects, and applications including Organic Maps and OsmAnd that enable maps to display content in multiple languages.",9
21071,"WN751","Programming","The Organic Maps Metaserver code, responsible for optimising CDN routing, has been [re-opened](https://github.com/orgs/organicmaps/discussions/9837) under the MIT licence after discussions about privacy concerns and prior misuse. The code ensures efficient map updates and transparency while aiming to move away from Cloudflare dependency for greater project independence.",9
21162,"WN753","Software","Organic Maps has [celebrated](https://organicmaps.app/news/2024-12-20/organicmaps-turns-four/) its 4th anniversary, reflecting on its growth to nearly 3 million users globally, while remaining a privacy-focused, open-source alternative to proprietary map services. Launched during Christmas 2020 as a response to the decline of MAPS\.ME, Organic Maps continues to thrive with no marketing spend, relying solely on community contributions and organic growth.",9
21192,"WN754","Software","Sesivany has [evaluated](https://blog.eischmann.cz/2025/01/01/mapy-cz-maji-predplatne-ale-seznam-uz-me-naucil-pouzivat-neco-jineho/) :CZ-s:>>>[:EN-t:](https://blog-eischmann-cz.translate.goog/2025/01/01/mapy-cz-maji-predplatne-ale-seznam-uz-me-naucil-pouzivat-neco-jineho/?_x_tr_sl=auto&_x_tr_tl=EN) the various OSM-based map applications for mobile phones: Mapy\.cz, OsmAnd, LocusMap, Organic Maps, and Freemap\.sk.",9
21331,"WN757","Software","Digvijay Kumar [highlighted](https://www.makeuseof.com/organic-maps-google-maps-privacy-focused-alternative/) Organic Maps as a privacy-focused open-source alternative to Google Maps built on OpenStreetMap data. It offers offline navigation, detailed maps, hiking and cycling routes, contour lines, and voice guidance, without ads or tracking.",9
21575,"WN763","Releases","Organic Maps version January 2025.01.26 has been [released](https://organicmaps.app/news/2025-01-26/january-2025-01-26-release/). This update includes improved navigation with speed limit signs, new language support, Android Auto and iOS enhancements, improved POI icons, and added map data details for communication and observation towers.",9
21647,"WN765","Software","Organic Maps [explained](https://mastodon.social/@organicmaps/114155428924741370) that their GitHub account has been temporarily blocked, likely due to a contributor being geolocated in a US-sanctioned region. They have submitted all necessary documents and expect it to be resolved soon.",9
21701,"WN766","Community","The Latin American and Caribbean Open Mapping Hub [held](https://www.hotosm.org/updates/cultivando-el-conocimiento-abierto-taller-de-mapeo-colaborativo-para-docentes-del-tec-de-monterrey/) :ES-s:>>>[:EN-t:](https://www-hotosm-org.translate.goog/updates/cultivando-el-conocimiento-abierto-taller-de-mapeo-colaborativo-para-docentes-del-tec-de-monterrey/?_x_tr_sl=es&_x_tr_tl=en) a workshop on OpenStreetMap and tools such as Mapillary, Organic Maps, and uMap for faculty members at Tecnológico de Monterrey, Mexico. At the end of the three-day workshop, social impact projects based on collaborative mapping were designed.",9
21719,"WN767","Software","In response to GitHub’s decision to archive its repository over an [alleged connection](https://mastodon.social/@organicmaps/114155428924741370) to a U.S.-sanctioned region, the Organic Maps team [has migrated](https://git.omaps.dev/organicmaps/organicmaps) its development repository to a self-hosted [Forgejo](https://forgejo.org/) platform.",9
