"id","blog","category","markdown","sg_id"
18020,"WN677","Programming","MapLibre is [urging](https://mastodon.social/@maplibre/110661794673456490) users of MapLibre Native's custom OpenGL layers to come forward. This feature is about to be refactored, so user feedback is needed to ensure the code remains backwards compatible.",11
18572,"WN693","Software","daniel-j-h [shared](https://www.openstreetmap.org/user/daniel-j-h/diary/402706) his experience of creating vector maps using Maplibre and Protomaps.",11
19050,"WN703","Programming","Robert Riemann [published](https://chaos.social/@rriemann/111682296648439395) his project [Jekyll MapLibre](https://blog.riemann.cc/projects/jekyll-maplibre/), which is able to display OpenStreetMap-based maps using MapLibre GL JS in Jekyll.",11
19118,"WN704","Releases","Version 2.2.0 of Transportr has been [released](https://github.com/grote/Transportr/releases/tag/2.2.0), with the main change being the switch to MapLibre, making it available on F-Droid again.",11
19202,"WN707","Releases","Daniel [announced](https://chaos.social/@djh/111856535442644659) the release of Maplibre GL JS version [4.0.0](https://github.com/maplibre/maplibre-gl-js/releases/tag/v4.0.0).",11
19308,"WN710","Software","GeoObserver [explained](https://geoobserver.wordpress.com/2024/02/23/overpass-ultra-maplibre-heatmaps/) :DE-s:>>>[:EN-t:](https://geoobserver-wordpress-com.translate.goog/2024/02/23/overpass-ultra-maplibre-heatmaps/?_x_tr_sl",11
19343,"WN711","Did you know that…","... the MapLibre webmap Javascript tool? It [renders](https://maplibre.org/maplibre-gl-js/docs/examples/) vector maps including 3D models, animations, adding icons, style labels, etc. This open source API is a community led fork derived from mapbox-gl-js that uses WebGL to render interactive maps from vector tiles in a browser. Paul Norman used MapLibre GL for his vector map example in the article [above](https://weeklyosm.eu/archives/17097#wn711_30148).",11
19353,"WN711","Did you know that…","... about the '[awesome-maplibre](https://github.com/maplibre/awesome-maplibre)' GitHub repository? This repository features various projects that use or support MapLibre.",11
19415,"WN713","Software","[1] Dustin Carlino [tweeted](https://twitter.com/carlinodustin/status/1768687979764006978) that OSM2Streets, an OpenStreetMap street and intersection data visualisation tool, has had a major revamp, now switching to the Muv library for parsing OSM lane tagging and some improvements to the Svelte and MapLibre app.",11
20086,"WN728","Software","The June 2024 MapLibre newsletter [announced](https://maplibre.org/news/2024-06-30-maplibre-newsletter-june-2024/) two minor releases of MapLibre GL JS, progress on a Vulkan backend for MapLibre Native, and the release of Martin Tile Server v0.14. It welcomed new sponsors and highlights upcoming events including FOSS4G EU and State of the Map Europe.",11
20273,"WN732","Maps","Andrii Holovin, aka andygol, recently [shared](https://www.linkedin.com/posts/andrii-holovin-b58201122_мапи-мапи-навкруги-посидів-трошки-погрався-activity-7224721374492213248-gXZl) :UK-s:>>>[:EN-t:](https://www-linkedin-com.translate.goog/posts/andrii-holovin-b58201122_%D0%BC%D0%B0%D0%BF%D0%B8-%D0%BC%D0%B0%D0%BF%D0%B8-%D0%BD%D0%B0%D0%B2%D0%BA%D1%80%D1%83%D0%B3%D0%B8-%D0%BF%D0%BE%D1%81%D0%B8%D0%B4%D1%96%D0%B2-%D1%82%D1%80%D0%BE%D1%88%D0%BA%D0%B8-%D0%BF%D0%BE%D0%B3%D1%80%D0%B0%D0%B2%D1%81%D1%8F-activity-7224721374492213248-gXZl?_x_tr_sl=auto&_x_tr_tl=EN), on LinkedIn, a quick experiment with OpenStreetMap data. Using Tilemaker, OpenMapTiles styles, the Maputnik editor for styling, MapLibre GL JS for rendering, and a local tileserver-gl, he created a simple map style featuring roads and place names. He challenged viewers to see if they could identify cities from just the road network shapes without labels.",11
20288,"WN732","Releases","Daniel Schep has [released](https://overpass-ultra.us/docs/) documentation for Overpass Ultra, especially on how to use MapLibre [styling](https://overpass-ultra.us/docs/MapLibre-Examples/) to make maps.",11
20507,"WN738","Programming","Tobias Zwick has [developed](https://github.com/westnordost/maplibre-compose-layers-api) a Kotlin-based API proposal for MapLibre layers, aiming to improve usability and flexibility compared to the Java API. It includes examples for defining and styling map layers, such as roads and bridges, using Kotlin idioms and Jetpack Compose-like parameters. The main goal is to simplify working with MapLibre layers, reduce verbosity and improve the developer experience, although dealing with expressions remains a challenge.",11
20525,"WN738","Releases","Version 59.0-beta1 of StreetComplete has [introduced](https://github.com/streetcomplete/StreetComplete/releases/tag/v59.0-beta1) new features and fixes, first and foremost the changeover from tangram-es to MapLibre as the map renderer. Meanwhile, iOS development has [continued](https://github.com/streetcomplete/StreetComplete/issues/5421#issuecomment-2332402123), with the lead developer putting considerable effort into bringing the application to Apple's platform. However, challenges such as adapting to iOS-specific features and codebase changes remain. Support is urgently needed.",11
20705,"WN742","Maps","[OpenInfraMap](https://openinframap.org) is now rendered as a 3D globe with zooming and panning capabilities, using the recently [released](https://en.osm.town/@OpenInfraMap/113227312872065901) MapLibre GL v5 pre-release. The water layer has also been [updated](https://en.osm.town/@OpenInfraMap/113274678357024586) to display reservoirs, water treatment and sewerage plants, and pumping stations.",11
20739,"WN743","Maps","Maeool [tooted](https://mastodon.social/@maeool/113234424789720294) that [Cartes](https://cartes.app/#2.7/43.33/-9.67), an OpenStreetMap-based online map, now supports a globe view feature when zoomed out, powered by the MapLibre GL v5 [pre-release](https://github.com/maplibre/maplibre-gl-js/issues/307).",11
20926,"WN747","Maps","Andy Townsend [described](https://www.openstreetmap.org/user/SomeoneElse/diary/405558) the development of a 'rural pedestrian' vector map for England and Wales, focusing on offline usability. This new vector schema, created with Tilemaker and MapLibre, simplifies the original raster schema by reducing data layers and enhancing feature styling, such as UK/IE road shields and handling of previously missed features such as derelict canal bridges. The vector format reduces map size significantly, making it suitable for offline use.",11
20915,"WN747","Software","The VeloPlanner project is an [interactive](https://veloplanner.com/routes) map focusing on European cycle routes and points of interest such as campsites, shelters, and historic sites, using OpenStreetMap data. It's currently a map viewer, but planned updates include a route planner and detailed surface and infrastructure data. The platform uses a robust tech stack including MapLibre, Planetiler, osm2pgsql, and Elixir, hosted on Heroku and processed by a dedicated server.",11
20920,"WN747","Software","Daniel Schep [introduced](https://www.openstreetmap.org/user/dpschep/diary/405539) 'Ultra v3' (formerly Overpass Ultra), an enhanced mapping tool that now functions as a MapLibre GL JS IDE. New features include query providers for multiple GIS file formats, auto-sorting of map style directives, bundled icon sprite sheets, fallback glyphs, and an HTML control for adding map titles and custom controls, extending Ultra's utility for geospatial queries and map customisation.",11
20967,"WN748","Software","MapMatrix [showcased](https://veloplanner.github.io/map-matrix/) a React-based application [built](https://github.com/veloplanner/map-matrix) by Claude AI that enables synchronised multi-view map comparisons with features such as MapLibre integration, custom layers, and configurable layouts.",11
21131,"WN752","Programming","Jin Igarashi has added a new measure control to maplibre-gl-terradraw. You can add it to MapLibre with only one line of code and there is a [demo](https://terradraw.water-gis.com/examples/measure-control) on the MapLibre GL Terra Draw website. It is licensed under the CC BY-NC-SA 4.0 International.",11
21109,"WN752","Releases","A new version of MapLibre Android with Vulkan Support was [released](https://maplibre.org/news/2024-12-12-maplibre-android-vulkan/) on 12 December. You can [get](https://central.sonatype.com/artifact/org.maplibre.gl/android-sdk-vulkan/11.7.0) the package android-sdk-vulkan 11.7.0  from the maven central repository.",11
21222,"WN754","Community","[Yasunori Kirimoto](https://bsky.app/profile/dayjournal.dev) [published](https://dev.to/mug-jp/summary-of-maplibre-user-group-japan-activities-in-2024-aop) a summary of the MapLibre User Group Japan Activities in 2024.",11
21226,"WN754","Did you know that…","... OpenFreeMap [lets](https://leafmap.org/maplibre/openfreemap/) you display custom maps on your website and apps for free? It provides several vector tilesets, including liberty, positron and Brighton.",11
21315,"WN756","Programming","Terence Eden [blogged](https://shkspr.mobi/blog/2025/01/minimum-viable-clustered-marker-globe-using-openfreemap-and-maplibre-gl/) about some simple scripts to create a clustered marker globe using [OpenFreeMap](https://openfreemap.org/) and [MapLibre GL JS](https://maplibre.org/).",11
21302,"WN756","Programming","Bert’s blog [detailed](https://bertt.wordpress.com/2025/01/10/creating-interactive-3d-hiking-map/) the creation of an interactive 3D hiking map for the Ordesa canyon in Spain using MapLibre GL JS. The project integrates terrain data from Spanish IGN, vector tiles from OpenFreeMap, and trail data from OpenStreetMap (via the Overpass API). The terrain was processed into PMTiles for efficient hosting, and the GR11 hiking trail was visualised alongside hill shading effects.",11
21332,"WN757","Other Geo Things","Wille Marcel and Lane Goodman have shared some insights on visualising NASA's polar geospatial data using 3D mapping libraries such as deck\.gl, MapLibre, and Mapbox Globe View. Their blog [highlighted](https://developmentseed.org/blog/2024-12-19-casei-globe/) challenges with the Mercator projection near the poles and the process of refining tools for the CASEI platform to enable accurate data representation across polar regions. Open source solutions and experiments with Globe View visualisation were detailed to improve geospatial workflows.",11
21370,"WN758","Other Geo Things","Google Maps has [changed](https://developers.google.com/maps/billing-and-pricing/faq) its pricing model, which could increase the costs to developers using their APIs. Higher fees may push businesses and app developers to seek alternatives, potentially benefiting OpenStreetMap, as a free and open-source mapping solution. Companies looking to reduce expenses may migrate to other solutions including MapLibre or Leaflet, further strengthening the OSM ecosystem.",11
21389,"WN758","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/2025/01/railmap-e1738280124972.png =966x637)

railmap\.gl \[[^1^](#wn758_32215)\] |, _a Web map that shows railway operators for the North America_. © MapLibre, © Three.js | map data © [OpenStreetMap Contributors](https://wiki.osmfoundation.org/wiki/Licence/Licence_and_Legal_FAQ).",11
21363,"WN758","Software","Protomaps [tooted](https://mapstodon.space/@protomaps/113889043746049113) about some updates, including a [revamped](https://protomaps.com/) website with hosted API and FAQ sections, Maputnik editor [support](https://maplibre.org/maputnik/) for PMTiles in MapLibre, and a [new](https://github.com/protomaps/go-pmtiles/releases/tag/v1.24.1) CLI release (v1.24.1) enhancing PMTiles archive management. Additionally, a blog post [outlined](https://protomaps.com/blog/what-is-a-basemap/) the design goals for the basemaps, discussing the foundation of an effective map design.",11
21387,"WN758","Software","^\[1\]^ railmapgl is [working](https://community.openstreetmap.org/t/railway-operator-app-railmap-gl/124980) on an app focusing on the operators of railways, called [railmap.gl](https://railmap.gl/). It uses MapLibre and Three.js. The map currently only covers North America.",11
21398,"WN759","Programming","Along with the usual charts, the Plotly library lets you [create](https://plotly.com/python/maps) interactive maps with OSM. The open source [graphing](https://github.com/plotly/plotly.py) library is available for both Python and Javascript and has moved from Mapbox to Maplibre as the rendering engine, while still [providing](https://plotly.com/python/mapbox-to-maplibre/) various OSM styles. There is also a [tutorial](https://plotly.com/python/tile-map-layers/) that shows how to render OpenStreetMap tile layers using the Maplibre library.",11
21422,"WN759","Programming","Savaş Altürk [published](https://savasalturk.medium.com/taking-geospatial-data-analytics-to-the-next-level-with-panel-duckdb-and-maplibre-9eb9beaee03f) on using Panel, DuckDB, and MapLibre for data analytics.",11
