"id","blog","category","markdown"
2514,"WN316","Maps","Walter Nordmann [complains](https://lists.openstreetmap.org/pipermail/umap/2016-August/000133.html) that for weeks the German-French border is damaged near Luxembourg in UMAP.  He thinks it looks like ""nobody  [cares](http://umap.openstreetmap.fr/es/map/openstreetmap-latinoamerica_90705#10/49.3587/6.5794)""."
2622,"WN318","Did you know that …","... the [correct number](https://lists.openstreetmap.org/pipermail/umap/2016-August/000137.html) of braces for URLs in uMap popups?"
2786,"WN321","About us","Do you wish to join the diverse weeklyOSM team or start weeklyOSM in your language?  Or are you just curious to know how weeklyOSM works?  If so, we'd be delighted to see you at our [workshop](http://2016.stateofthemap.org/2016/weeklyosm-in-my-language-for-my-community/) at SotM.  If you look at this map of where [weeklyosm is currently produced in](http://umap.openstreetmap.fr/de/map/weeklyosm-is-currently-produced-in_56718#2/14.8/55.9), you can see that we are looking for YOU!"
3024,"WN325","Community","The Swiss SOSM [updated](http://sosm.ch/update-to-umap-0-8/) their installation of uMap to the latest version."
3048,"WN325","Community","Guillaume [is looking for](https://lists.openstreetmap.org/pipermail/umap/2016-October/000154.html) documentation for uMap in English. As a basis for a new one, commentors [suggest](http://wiki.cartocite.fr/doku.php?id=umap:tutoriel_umap) ![(Französisch)](http://blog.openstreetmap.de/wp-uploads//2015/01/fr.svg) the French version."
3077,"WN326","Humanitarian OSM","Raw drone images captured in Jérémie are made [available](https://umap.openstreetmap.fr/fr/map/images-uav-jeremie_107330). Mappers are welcome to use these images to [map](https://lists.openstreetmap.org/pipermail/hot/2016-October/012592.html) the disaster struck areas in Haiti."
3315,"WN330","Did you know that …","... [Framacarte](https://framacarte.org/en/), using [uMap](http://umap.openstreetmap.fr/en/) as part of an initiative to [de-Google-ify](https://degooglisons-internet.org/) the Internet?"
4299,"WN351","Did you know that …","... the tutorial to use [Overpass queries in uMap](http://www.mappa-mercia.org/2014/09/creating-an-always-up-to-date-map.html)?"
4367,"WN352","Maps","Michael Spreng [presents](http://lists.openstreetmap.ch/pipermail/talk-ch/2017-April/004046.html) the [Swiss map](http://umap.osm.ch/de/map/chfreewifi_588#8/46.787/8.737) of [CHFreeWiFi](https://twitter.com/CHFreeWiFi) which is based on OSM.   The WeeklyOSM editors do not issue any political opinion.  "
4467,"WN355","Did you know that …","... [MapHub](https://maphub.net/), which works like [uMap](https://umap.openstreetmap.fr/)?"
4606,"WN358","Maps","Stefan Keller [shows](http://umap.osm.ch/en/map/mittelalterfeste-agenda-schweiz-2017_589#8/46.855/9.352) all important medieval festivals in Switzerland on a map."
4656,"WN359","Maps","uMap [prepared](http://umap.openstreetmap.fr/fr/user/sigavignon/) custom Avignon maps in occasion of SoTM-France."
4734,"WN361","Community","[Antoine Riche](https://twitter.com/cartocite) setup [a map](https://umap.openstreetmap.fr/fr/map/groupes-locaux-openstreetmap_152488) of regular [OSM meetings](https://openstreetmap.fr/calendrier) in France: these are usually held monthly."
4740,"WN361","Maps","[1] pole_climber [published](http://www.openstreetmap.org/user/pole_climber/diary/41528) a very detailed blog post on how to create a colour coded map about OSM notes, displayed based on last [edit date](https://umap.openstreetmap.fr/en/map/tendring-openstreetmap-notes_97621#11/51.8345/1.2524)."
4737,"WN361","Picture","![Text](http://www.weeklyosm.eu/wp-content/uploads/2017/06/umap2.jpg =978x485)

pole_climber's Colour Coded OSM Notes - displayed based on last edit date [^1^](#wn361_15234) | © pole_climber, uMap and map data © [OpenStreetMap contributors](https://www.openstreetmap.org/copyright) [ODbL](http://opendatacommons.org/licenses/odbl/)"
4825,"WN362","Maps","Rosenblatt has [created](http://umap.openstreetmap.fr/en/map/ancient-human-dna_41837#5/46.710/9.756) a meticulous work, an interactive map of prehistoric sites where human DNA was secured. Each individual site on the map contains classification information and links to the relevant publications. The Spanish newspaper ""La voz de Galicia"" [reported](http://www.lavozdegalicia.es/noticia/lugo/pedrafita-do-cebreiro/2017/06/26/elba-singular-mapa-genoma-humano-antiguo/0003_201706L26C4991.htm) in a popular scientific way on it."
4978,"WN365","Did you know that …","The [uMap map](http://umap.openstreetmap.fr/de/map/the-map-of-state-of-the-map_157482#2/28.3/64.0) of all world-wide host cities of the State of the Map (SotM) and FOSSGIS events"
5579,"WN377","About us","For more than two years now, [TheFive](https://www.openstreetmap.org/user/TheFive) has been developing a content management system called [OSMBC](https://github.com/TheFive/osmbc) (OSM Blog Collector) to meet the special requirements of [the editors](http://umap.openstreetmap.fr/de/map/weeklyosm-is-currently-produced-in_56718#3/12.04/56.07) of weeklyOSM. Without this [FOS software](https://en.wikipedia.org/wiki/Free_and_open-source_software), which has been continuously developed since then, it would impossible to publish the blog almost simultaneously in six languages. Thank you TheFive! TheFive has [recorded](http://blog.thefive.info/post_de/2-jahre-osmbc/) the development in a blog post worth reading and shows that this tool can also be used in other environments easily."
6084,"WN389","Community","The [6th edition](https://wiki.openstreetmap.org/wiki/FR:State_of_the_Map_France_2018) of State of the Map France will take place in [Bordeaux](http://umap.openstreetmap.fr/fr/map/sotm-2018_174610#20/44.79638/-0.61514), on 1-3 June 2018."
6147,"WN390","Community","Antoine Riche [wrote](http://wiki.cartocite.fr/doku.php?id=umap:10_-_je_valorise_les_donnees_openstreetmap_avec_umap) a detailed tutorial on Carto'Cité's wiki about using Overpass queries with uMap. The use-case he picked is the rendering of [a heatmap](http://umap.openstreetmap.fr/fr/map/le-velo-a-nantes_189194) of bike parking density in Nantes, France."
6471,"WN397","Software","During the most recent Karlsruhe hack weekend Hartmut [added support for](https://blog.osm-baustelle.de/index.php/2018/02/20/umap-overlay-support-added/) uploading [Umap](https://umap.openstreetmap.fr/en/) export files into his [MapOSMatic instance](http://maposmatic.osm-baustelle.de/). This now allows for easy printing of custom maps created with Umap."
6897,"WN407","OpenStreetMap Foundation","A German instance of uMap is planned to relieve the French servers. An [application for funding](https://www.fossgis.de/wiki/Förderanträge/umap_instanz) to make this possible was submitted to FOSSGIS e.V."
6995,"WN409","Humanitarian OSM","While the Ebola outbreak has spread from the countryside into the city of [Mbandaka](http://umap.openstreetmap.fr/fr/map/osm-mapping-response-ebola-outbreak-2018_219291#9/-0.4724/18.7646), 600 km north of Kinshasa, urgent [mapping tasks](https://tasks.hotosm.org/contribute?difficulty=ALL&campaign=Ebola2018) await remote OSM contributors. More than 350 remote OSM contributors have collaborated to date to support epidemiologists,

Claire Halleux of Kinshasa and the OSM-RDC community [coordinate](http://openstreetmap.cd/fr/ebola-2018-support-cartographique/) this OSM response and intensify actions in support of the DRC Health Ministry, MSF, the various humanitarian NGOs and various UN agencies with remote mapping and support to the collection of essential field data and addition in OSM."
7197,"WN414","Community","After a long process, the team of uMap Latam successfully migrated and updated the service avoiding the loss of the maps and the need for users to manually migrate their maps at [UMAP Latam](https://umap.openstreetmap.co).
This instance of uMap hosts more than 1400 maps for Latin America and the world."
7244,"WN416","Maps","The uMap 1.0.0 release candidate was [announced](https://lists.openstreetmap.org/pipermail/umap/2018-July/000273.html) on the mailing list. Major changes are the merger of Leaflet.storage and django-storage, the move to Django 2.x, which does not support Python 2.x anymore, an improved permission panel, easier customisation, filtering and unicode markers."
7376,"WN418","OpenStreetMap Foundation","The funding for a new [uMap](https://github.com/umap-project/umap) instance was secured by the [approval](https://www.fossgis.de/wiki/F%C3%B6rderantr%C3%A4ge/umap_instanz) ![(de)](http://blog.openstreetmap.de/wp-uploads//2016/12/de.svg) (automatic [translation](https://translate.google.com/translate?hl=&sl=auto&tl=en&u=https%3A%2F%2Fwww.fossgis.de%2Fwiki%2FF%C3%B6rderantr%C3%A4ge%2Fumap_instanz)) of the FOSSGIS e.V., a local organisation supporting free and open GIS software and acting as local chapter for the OSM and OSGeo Foundations in Germany. The uMap instance is intended for international usage."
7580,"WN422","Other Geo Things","Very nice idea. An interactive acoustic map [collects](https://umap.openstreetmap.fr/en/map/monroyo-mapa-sonoro_236420#16/40.7875/-0.0332) the sounds of Monroyo, Spain. Esparagon.es [reports](http://www.europapress.es/aragon/noticia-mapa-acustico-interactivo-recoge-sonidos-monroyo-teruel-20180815095946.html) that the artist Anna Katarina Martín created this map during a stay in Monroyo from July 9th to August 5th with the help of residents. She  succeeded in making the inhabitants aware of everyday noises that otherwise ""went completely unnoticed"". ![(es)](http://blog.openstreetmap.de/wp-uploads//2016/12/es.svg) (automatic [translation](https://translate.google.com/translate?sl=auto&tl=EN&u=http://www.europapress.es/aragon/noticia-mapa-acustico-interactivo-recoge-sonidos-monroyo-teruel-20180815095946.html))"
7848,"WN427","Education","In Haïti an 11 day workshop was [organised](https://twitter.com/nicolas_chavent/status/1041776510561144833?s=19) from 17 till 28 of September. During [the first 2 days](https://twitter.com/WedjiL/status/1041704579010838528?s=19) participants were taught field surveying, JOSM, uMap, and QGIS for editing and rendering the data."
8505,"WN442","Did you know that …","... how to run your own instance of uMap? A user [asked](https://forum.openstreetmap.org/viewtopic.php?id"
8551,"WN443","Mapping","Konrad Lischka [shows](https://www.konradlischka.info/2019/01/blog/so-baut-man-eine-immer-aktuelle-karte-ausgewaehlter-daten-vor-ort-aus-der-openstreetmap/) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) how to query for selected information from OpenStreetMap with the Overpass API and how to visualise it with uMap using churches and church service times as examples (automatic [translation](https://translate.google.com/translate?sl"
8612,"WN444","Education","OpenSchoolMaps, an initiative of Swiss OSM for promoting open maps in education, [announced](https://twitter.com/geometalab/status/1087292723776892930?s=19) a new education package for creating thematic online maps with uMap and a workshop about open maps and the open source software [H5P](https://en.wikipedia.org/wiki/H5P), that can be used for creating educational material."
8683,"WN445","Upcoming Events","|Where                 |What                                                        |When                 |Country                                                                       |
|----------------------|------------------------------------------------------------|---------------------|------------------------------------------------------------------------------|
|Arlon                 |Réunion au Pays d'Arlon                                     |2019-02-04           |![belgium](http://blog.openstreetmap.de/wp-uploads//2016/05/be.svg)           |
|Toronto               |Mappy Hour                                                  |2019-02-04           |![canada](http://blog.openstreetmap.de/wp-uploads//2016/01/ca.svg)            |
|London                |Missing Maps Monthly Mapathon London                        |2019-02-05           |![uk](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)                |
|Toulouse              |Rencontre mensuelle                                         |2019-02-06           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Stuttgart             |Stuttgarter Stammtisch                                      |2019-02-06           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Helsinki              |Missing Maps Mapathon at Finnish Red Cross HQ - Feb 2019    |2019-02-07           |![finland](http://blog.openstreetmap.de/wp-uploads//2016/02/fi.svg)           |
|Dresden               |Stammtisch Dresden                                          |2019-02-07           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Nantes                |Réunion mensuelle                                           |2019-02-07           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Berlin                |128. Berlin-Brandenburg Stammtisch                          |2019-02-08           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Ulm                   |ÖPNV-Mapathon Ulm                                           |2019-02-09           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Rennes                |Réunion mensuelle                                           |2019-02-11           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Bordeaux              |Réunion mensuelle                                           |2019-02-11           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Zurich                |OSM Stammtisch Zurich                                       |2019-02-11           |![switzerland](http://blog.openstreetmap.de/wp-uploads//2016/02/ch.svg)       |
|Lyon                  |Rencontre mensuelle pour tous                               |2019-02-12           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Salt Lake City        |SLC Mappy Hour                                              |2019-02-12           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Munich                |Münchner Stammtisch                                         |2019-02-13           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Barcelona             |Mapes i Birres Febrer (Trobada d'usuaris d'OpenStreetMap)[1]|2019-02-15           |![spain](http://blog.openstreetmap.de/wp-uploads//2016/05/es.svg)             |
|Cologne Bonn Airport  |Bonner Stammtisch                                           |2019-02-19           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Derby                 |East Midlands Pub meetup                                    |2019-02-19           |![england](http://blog.openstreetmap.de/wp-uploads//2016/03/en.svg)           |
|Salt Lake City        |SLC Map Night                                               |2019-02-19           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Reading               |Missing Maps Reading Mapathon                               |2019-02-19           |![uk](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)                |
|Lüneburg              |Lüneburger Mappertreffen                                    |2019-02-19           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Mumble Creek          |OpenStreetMap Foundation public board meeting               |2019-02-20           |![everywhere](http://blog.openstreetmap.de/wp-uploads//2017/05/everywhere.svg)|
|Karlsruhe             |Stammtisch                                                  |2019-02-20           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Padua                 |FOSS4G-IT 2019 (OSMit2019)                                  |2019-02-20-2019-02-24|![italy](http://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)             |
|Salt Lake City        |SLUG meeting (with OSM presentation)                        |2019-02-21           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Greater Vancouver area|Metrotown mappy Hour                                        |2019-02-22           |![canada](http://blog.openstreetmap.de/wp-uploads//2016/01/ca.svg)            |
|Biella                |Incontro mensile                                            |2019-02-23           |![italy](http://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)             |
|Manila                |【MapaTime!】 @ co.lab                                        |2019-02-23           |![philippines](http://blog.openstreetmap.de/wp-uploads//2016/05/ph.svg)       |
|Karlsruhe             |Karlsruhe Hack Weekend February 2019                        |2019-02-23-2019-02-24|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Rennes                |Créer ses propres cartes avec uMap                          |2019-02-24           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Bordeaux              |Réunion mensuelle                                           |2019-02-11           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Dresden               |FOSSGIS 2019                                                |2019-03-13-2019-03-16|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Portmarnock           |Erasmus+ EuYoutH_OSM Meeting                                |2019-03-25-2019-03-29|![ireland](http://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)         |
|Montpellier           |State of the Map France 2019                                |2019-06-14-2019-06-16|![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Angra do Heroísmo     |Erasmus+ EuYoutH_OSM Meeting                                |2019-06-24-2019-06-29|![portugal](http://blog.openstreetmap.de/wp-uploads//2016/10/pt.svg)          |
|Edinburgh             |FOSS4GUK 2019                                               |2019-09-18-2019-09-21|![united kingdom](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)    |
|Heidelberg            |Erasmus+ EuYoutH_OSM Meeting                                |2019-09-18-2019-09-23|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Heidelberg            |HOT Summit 2019                                             |2019-09-19-2019-09-20|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Heidelberg            |State of the Map 2019 (international conference)            |2019-09-21-2019-09-23|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Grand-Bassam          |State of the Map Africa 2019                                |2019-11-22-2019-11-24|![ivory coast](http://blog.openstreetmap.de/wp-uploads//2016/10/ci.svg)       |"
8725,"WN446","Upcoming Events","|Where                 |What                                                        |When                 |Country                                                                       |
|----------------------|------------------------------------------------------------|---------------------|------------------------------------------------------------------------------|
|Helsinki              |Missing Maps Mapathon at Finnish Red Cross HQ - Feb 2019    |2019-02-07           |![finland](http://blog.openstreetmap.de/wp-uploads//2016/02/fi.svg)           |
|Dresden               |Stammtisch Dresden                                          |2019-02-07           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Nantes                |Réunion mensuelle                                           |2019-02-07           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|San José              |Civic Hack Night & Map Night                                |2019-02-07           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Berlin                |128. Berlin-Brandenburg Stammtisch                          |2019-02-08           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Ulm                   |ÖPNV-Mapathon Ulm                                           |2019-02-09           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Rennes                |Réunion mensuelle                                           |2019-02-11           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Bordeaux              |Réunion mensuelle                                           |2019-02-11           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Zurich                |OSM Stammtisch Zurich                                       |2019-02-11           |![switzerland](http://blog.openstreetmap.de/wp-uploads//2016/02/ch.svg)       |
|Toronto               |Mappy Hour                                                  |2019-02-11           |![canada](http://blog.openstreetmap.de/wp-uploads//2016/01/ca.svg)            |
|Lyon                  |Rencontre mensuelle pour tous                               |2019-02-12           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Salt Lake City        |SLC Mappy Hour                                              |2019-02-12           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Munich                |Münchner Stammtisch                                         |2019-02-13           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Barcelona             |Mapes i Birres Febrer (Trobada d'usuaris d'OpenStreetMap)[1]|2019-02-15           |![spain](http://blog.openstreetmap.de/wp-uploads//2016/05/es.svg)             |
|Taipei                |OSM x Wikidata #1                                           |2019-02-18           |![taiwan](http://blog.openstreetmap.de/wp-uploads//2016/05/tw.svg)            |
|Cologne Bonn Airport  |Bonner Stammtisch                                           |2019-02-19           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Derby                 |East Midlands Pub meetup                                    |2019-02-19           |![england](http://blog.openstreetmap.de/wp-uploads//2016/03/en.svg)           |
|Salt Lake City        |SLC Map Night                                               |2019-02-19           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Reading               |Missing Maps Reading Mapathon                               |2019-02-19           |![uk](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)                |
|Lüneburg              |Lüneburger Mappertreffen                                    |2019-02-19           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Mumble Creek          |OpenStreetMap Foundation public board meeting               |2019-02-20           |![everywhere](http://blog.openstreetmap.de/wp-uploads//2017/05/everywhere.svg)|
|Karlsruhe             |Stammtisch                                                  |2019-02-20           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Padua                 |FOSS4G-IT 2019 (OSMit2019)                                  |2019-02-20-2019-02-24|![italy](http://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)             |
|Salt Lake City        |SLUG meeting (with OSM presentation)                        |2019-02-21           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Greater Vancouver area|Metrotown mappy Hour                                        |2019-02-22           |![canada](http://blog.openstreetmap.de/wp-uploads//2016/01/ca.svg)            |
|Biella                |Incontro mensile                                            |2019-02-23           |![italy](http://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)             |
|Manila                |【MapaTime!】 @ co.lab                                        |2019-02-23           |![philippines](http://blog.openstreetmap.de/wp-uploads//2016/05/ph.svg)       |
|Karlsruhe             |Karlsruhe Hack Weekend February 2019                        |2019-02-23-2019-02-24|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Rennes                |Créer ses propres cartes avec uMap                          |2019-02-24           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Bremen                |Bremer Mappertreffen                                        |2019-02-25           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Digne-les-Bains       |Conférence « Communs numériques - Cartes sensibles »        |2019-02-26           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Düsseldorf            |Stammtisch                                                  |2019-02-27           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Lübeck                |Lübecker Mappertreffen                                      |2019-02-28           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Leoberdorf            |Leobersdorfer Stammtisch                                    |2019-02-28           |![austria](http://blog.openstreetmap.de/wp-uploads//2016/02/at.svg)           |
|Montrouge             |Rencontre des contributeurs de Montrouge et alentours       |2019-02-28           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Bordeaux              |Réunion mensuelle                                           |2019-02-11           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Dresden               |FOSSGIS 2019                                                |2019-03-13-2019-03-16|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Portmarnock           |Erasmus+ EuYoutH_OSM Meeting                                |2019-03-25-2019-03-29|![ireland](http://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)         |
|Montpellier           |State of the Map France 2019                                |2019-06-14-2019-06-16|![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Angra do Heroísmo     |Erasmus+ EuYoutH_OSM Meeting                                |2019-06-24-2019-06-29|![portugal](http://blog.openstreetmap.de/wp-uploads//2016/10/pt.svg)          |
|Edinburgh             |FOSS4GUK 2019                                               |2019-09-18-2019-09-21|![united kingdom](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)    |
|Heidelberg            |Erasmus+ EuYoutH_OSM Meeting                                |2019-09-18-2019-09-23|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Heidelberg            |HOT Summit 2019                                             |2019-09-19-2019-09-20|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Heidelberg            |State of the Map 2019 (international conference)            |2019-09-21-2019-09-23|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Grand-Bassam          |State of the Map Africa 2019                                |2019-11-22-2019-11-24|![ivory coast](http://blog.openstreetmap.de/wp-uploads//2016/10/ci.svg)       |"
