"id","blog","category","markdown"
10968,"WN494","Mapping","Jiri Vlasak [presented](https://lists.openstreetmap.org/pipermail/talk/2020-January/083761.html) the [Damn-Project](https://www.damn-project.org/) (Divide and Map. Now.) as an alternative to the HOT Tasking Manager. In his blog post he [explains](https://www.openstreetmap.org/user/qeef/diary/391778) issues with HOT Tasking Manager and how he proposes solving them."
11453,"WN504","Humanitarian OSM","Russell Deffner, from HOT, [explained](https://lists.openstreetmap.org/pipermail/hot/2020-March/015154.html) why the organisation has not yet  responded to the Coronavirus threat. Due to missing formal requests from partners, which HOT requires to become active, he suggested organising efforts with local OpenStreetMap Chapters and Communities and to use HOT resources, such as the Tasking Manager, if needed."
11609,"WN508","Did you know that…","...the [OSM Ireland Tasking Manager](https://tasks.openstreetmap.ie), which was set up to complete all of Ireland’s buildings in OSM as part of the [#osmIRL_buildings](https://twitter.com/hashtag/osmIRL_buildings) campaign."
11654,"WN509","Releases","The HOT NGO has [released](https://www.hotosm.org/updates/tasking-manager-gets-a-makeover/) Tasking Manager version 4. All improvements are detailed in the [release notes](https://github.com/hotosm/tasking-manager/releases/tag/v4.0.0). The new version is available in the [source code repository](https://github.com/hotosm/tasking-manager) and on 6 May, the new version will be launched on the [HOT Tasking Manager](https://tasks.hotosm.org)."
11702,"WN510","Did you know that…","... [UN Mappers](https://wiki.openstreetmap.org/wiki/Unite_Maps_Initiative/UN_Mappers)?  It is a newly created but growing community of mappers that contributes to the United Nations' peace-building and humanitarian efforts (we [reported](https://www.weeklyosm.eu/en/archives/13046/#wn507_22256)) by editing OSM features in developing countries with the goal of producing better data and maps for daily [UN operational activities](https://wiki.openstreetmap.org/wiki/Unite_Maps_Initiative). A large number of mapping projects [are available](https://wiki.openstreetmap.org/wiki/Unite_Maps_Initiative/UN_Mappers#Mapathons_and_Events) on the Tasking Manager under 'UN Mappers'."
11800,"WN512","Humanitarian OSM","HOT [presented](https://www.hotosm.org/updates/tm4launch/) the new Tasking Manager. The improved frontend with integrated iD editor and mapping roles such as Validators, Mapper and Project Manager are intended to assist collaborative mapping."
11849,"WN513","Events","The [Transatlantic Council](https://en.wikipedia.org/wiki/American_Scouting_overseas#Transatlantic_Council) of Boy Scouts of America organised a five-day [Virtual Mapathon Challenge](https://www.pr.com/press-release/812294), allowing [Sea Scouts](https://en.wikipedia.org/wiki/Sea_Scouts_%28Boy_Scouts_of_America%29) to complete community service requirements by completing tasks on the HOT Tasking Manager."
11836,"WN513","Programming","In a blogpost Mikel Maron, Lead Mapbox Community team, co-founder of HOT and OSMF board member, [published](https://blog.mapbox.com/hots-tasking-manager-4-how-we-built-it-53ebaa3cafd0) an interview with the Tasking Manager’s lead developer, Felix Delattre, on technical details and other background information of the new version of HOT's widely used tool."
11929,"WN515","Humanitarian OSM","An [interview](https://www.hotosm.org/updates/tasking-manager-behind-the-devdesk-with-wille-marcel/) with Wille Marcel focuses on his work helping to develop the new release (4.0) of the HOT Tasking Manager."
11978,"WN516","Software","A service similar to the Tasking Manager, which breaks an area into smaller chunks that humans can map, is ['Divide and map. Now'](https://www.damn-project.org/). In a diary post, user qeef [writes](https://www.openstreetmap.org/user/qeef/diary/393240) about the experiences he had in setting up the service on an inexpensive VPS and testing it with 100 mappers."
12263,"WN522","Programming","[hauke-stieler](https://www.openstreetmap.org/user/hauke-stieler) has developed a new [task management tool](https://stm.hauke-stieler.de), as an alternative to the HOT tasking manager or MapCraft, and called it Simple Task Manager (STM). On the mailing list Hauke [explains](https://lists.openstreetmap.org/pipermail/talk-de/2020-July/116890.html) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) (automatic [translation](https://translate.google.com/translate?sl=auto&tl=EN&u=https://lists.openstreetmap.org/pipermail/talk-de/2020-July/116890.html)) in detail what made him do it and how to work with the STM."
12311,"WN523","Releases","With the release of the latest version of iD, the 'locator overlay', a semi-transparent overlay when zoomed out, [has been rebuilt](https://blog.mapbox.com/rebuilt-locator-overlay-for-id-editor-9606da7f18f8). Via the OpenStreetMap editor-layer-index, the new overlay is now available on OpenStreetMap.org, and soon on the HOT Tasking Manager and other instances of iD."
12730,"WN531","Mapping","Michael Montani, from the UN Department of Operational Support, [invited](https://lists.openstreetmap.org/pipermail/talk-ml/2020-September/000248.html) ![(fr)](https://blog.openstreetmap.de/wp-uploads/2016/12/fr.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://lists.openstreetmap.org/pipermail/talk-ml/2020-September/000248.html) OSM contributors, on various African local discussion lists, to help support UN missions. Mappers can do this by participating in the Tasking Manager jobs they have created to map highways, waterways, land cover, land use, places, and any other relevant points of interest."
12904,"WN535","Humanitarian OSM","Russ Deffner has [called](https://lists.openstreetmap.org/pipermail/hot/2020-October/015363.html) on the OSM community to take action against COVID-19, by contributing to one of HOT's projects either on their Tasking Manager or Mapswipe."
12897,"WN535","Humanitarian OSM","The [UN Mappers](https://wiki.openstreetmap.org/wiki/Unite_Maps_Initiative/UN_Mappers) ('Mapping the #world and serving humanity') have set up a task on HOT's Tasking Manager [to map](https://tasks.hotosm.org/projects/9310) roads, waterways, and villages in Somalia."
13041,"WN538","Mapping","OSM Ireland now [offers](https://tasks.openstreetmap.ie/project/26) a Tasking Manager that organises the simultaneous mapping of buildings close to each other, by multiple mappers, by assigning the mappers different squares to work on. Another possibility is to start your own projects anywhere in the world."
13112,"WN540","Humanitarian OSM","The Collective for the Protection of Sugamuxi Province requested support from OpenStreetMap Colombia and its Tasking Manager to update the map of the [Lake Tota Basin](https://tareas.openstreetmap.co/project/175). High levels of lead contamination alarmed the population and the authorities, who still do not know the origin of this heavy metal in the ecosystem. [The map update](https://entreojos.co/item/507-a-traves-openstreetmap-buscan-identificar-fuentes-de-contaminacion-en-el-lago-de-tota) ![(es)](https://blog.openstreetmap.de/wp-uploads/2016/12/es.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://entreojos.co/item/507-a-traves-openstreetmap-buscan-identificar-fuentes-de-contaminacion-en-el-lago-de-tota) aims to help identify and solve the health and environmental problems of the second largest lake in the Andes."
13375,"WN546","Humanitarian OSM","Pete Masters [shared](https://www.openstreetmap.org/user/pedrito1414/diary/395256) an OSM diary on 'Potential HOT tasking manager improvements to help new and existing contributors collaborate more effectively'."
13424,"WN547","Mapping campaigns","OpenStreetMap Ghana is mapping Accra to increase map coverage in the capital. This is to support Ministries, Metropolitan Municipal and District Assemblies, local organisations, individuals and other stakeholders by giving them access to quality map data. You can contribute to this [project ](https://tasks.hotosm.org/projects/9928) through the HOT Tasking Manager."
13572,"WN550","Humanitarian OSM","GIScience News Blog: [Humanitarian OSM Stats](http://k1z.blog.uni-heidelberg.de/2021/01/27/humanitarian-osm-stats-how-to-monitor-humanitarian-mapping-in-the-hot-tasking-manager-part-1/): How to [monitor](https://humstats.heigit.org/) humanitarian mapping in the HOT Tasking Manager?"
13615,"WN551","Humanitarian OSM","Benjamin Herfort, from Heidelberg University, [reported](https://lists.openstreetmap.org/pipermail/hot/2021-February/015478.html) about global indicators of mapping related to the [HOT Tasking Manager](https://tasks.hotosm.org/). Analysis in an associated [blog post](http://k1z.blog.uni-heidelberg.de/2021/02/04/the-evolution-of-humanitarian-mapping-within-the-openstreetmap-community/) lets us see the progression in the number of contributors since 2012 followed by a decline since 2017. No breakdown of contributors by experience (i.e. days of contribution, objects edited, etc.) is given. The author notes that to associate all these tasks with humanitarian mapping (or all humanitarian mapping with only these tasks) is therefore an oversimplified definition and the results must be taken with a grain of salt."
13853,"WN556","Mapping","Benjamin Herfort [describes](http://k1z.blog.uni-heidelberg.de/2021/03/10/humanitarian-osm-stats-how-to-monitor-humanitarian-mapping-in-the-hot-tasking-manager-part-4/)  in part 4 of 'How to monitor humanitarian mapping in the HOT Tasking Manager' the global statistics available &ndash; such as the number of projects, participants, buildings, roads, etc. &ndash; and the various possibilities to dig into these metadata."
14020,"WN560","Humanitarian OSM","A UK contributor used MapUganda to create Humanitarian Mapping tasks for Merthyr Tidfil, Wales in the UK and justified their changes by citing the most alarming COVID-19 metrics in the UK. UK contributors were not consulted prior to these actions and some contributors are upset by the  lack of communication and transparency,  and poor mapping quality, such as retagging residential roads as motorways ([example](https://www.openstreetmap.org/changeset/102440180)) ([see discussion](https://lists.openstreetmap.org/pipermail/talk-gb/2021-April/026664.html)). Richard Fairhurst asked that the mapping activity be paused. He doubts the rationale of the task because the local Director of Public Health should have access to authoritative building footprints. It appears the projects have now been removed from the tasking manager."
14040,"WN561","Humanitarian OSM","Gloria Urrea, University of Colorado at Boulder, and Eunae Yoo, University of Tennessee, partnered with HOT to conduct research that has produced insights for HOT and the other organisations that use the Tasking Manager. Here, they [summarise](https://www.hotosm.org/updates/how-users-experience-impacts-project-completion-and-retention/) their research project, which examines the impact of users’ experience on project completion and retention."
