"id","blog","category","markdown"
8764,"WN447","Maps","Martin Raifer [reports](http://giscienceblog.uni-hd.de/2019/02/08/the-future-of-openmapsurfers-tiles/) that the global _OpenMapSurfer_ map tiles by GIScience Heidelberg have been moved to the university cloud and are now available via the [openrouteservice API](https://openrouteservice.org/dev/#/api-docs/mapsurfer). 
They also offer further OSM maps like [osm-wms.de](http://osm-wms.de), [histosm.org](http://histosm.org/), the ohsome [osmatrix](https://heigit.org/big-spatial-data-analytics-en/ohsome/), [osmlanduse.org](http://osmlanduse.org) and the [climate protection map](https://klimaschutzkarte.de/)."
8799,"WN447","Other Geo Things","Melanie Eckle, from the Heidelberg Institute for Geoinformation Technology (HeiGIT), [shared](http://k1z.blog.uni-heidelberg.de/2019/02/10/heigit-at-german-red-cross-digitalisation-in-civil-protection-congress/) her experience at the Red Cross congress  “Digital in civil protection” congress, where she and her colleague presented information about [Missing Maps](http://www.missingmaps.org/) and related work of the GIScience/HeiGIT team, including [openrouteservice for disaster management](https://disaster.openrouteservice.org/) and [ohsome](https://heigit.org/big-spatial-data-analytics-en/ohsome/), the OpenStreetMap History Data Analytics Platform."
8839,"WN448","Maps","Lukas Loos, from HeiGIT, [introduced](http://giscienceblog.uni-hd.de/2019/02/18/openstreetmap-history-explorer-ohsomehex/) a first beta version of the [OpenStreetMap History eXplorer](https://ohsome.org/apps/osm-history-explorer/) (_ohsomeHeX_). It uses [ohsome](https://heigit.org/big-spatial-data-analytics-en/ohsome/) (OpenStreetMap History Data Analytics Platform) to aggregate OSM data of a first set of selected features into a set of world-spanning hexagonal grids in a configurable temporal resolution. The goal is to allow the exploration of the history of OpenStreetMap data in time and space at varying scales. Further improvements are in the pipeline."
8949,"WN450","Other Geo Things","Clemens Jacobs [has been looking](http://giscienceblog.uni-hd.de/2019/02/27/plausible-parrots-heigits-oshdb-supports-research-in-citizen-science-data-quality/) into the data quality of citizen science observations of organisms. This research aims at using geographic context as an information source for estimating the plausibility of an observation, e.g. of a bird, which was reported to a citizen science portal collecting such data from volunteers. To this end, approaches were developed which use OpenStreetMap to capture the geographic context. He used the [ohsome](https://heigit.org/big-spatial-data-analytics-en/ohsome/), OpenStreetMap History Analytics platform by HeiGIT, to predict the plausibility of a new observation of a species."
9018,"WN452","Software","Fabian Kowatsch, of HeiGIT, [announced](http://giscienceblog.uni-hd.de/2019/03/13/global-analyses-are-ohsome/) that the HeiGIT Big Spatial Data team published a public world-wide instance of the _ohsome OSM History Analysis Platform_ including an API, an updated dashboard and the beta prototype map interface _ohsomeHEX (OSM History Explorer)_. All this allows you to analyse the evolution of any OSM tag for arbitrary regions and time periods in a simple way. Several examples are given in earlier blogs which now can be adapted for arbitrary regions around the world. Ideas for further enhancements are most welcome."
9384,"WN459","Software","Fabina Kowatsch has [published](http://k1z.blog.uni-heidelberg.de/2019/05/06/how-to-become-ohsome-part-5-measuring-numbers-of-users-editing-different-osm-features/) the fifth part of the blog series ""[How to become ohsome](http://k1z.blog.uni-heidelberg.de/tag/ohsome-example/)""."
10024,"WN473","Software","Fabian, from HeiGIT, [shows](http://giscienceblog.uni-hd.de/2019/07/05/farm-shops-are-ohsome/) another analytics example using the [ohsome API](http://k1z.blog.uni-heidelberg.de/2018/04/26/the-ohsome-api-dynamic-osm-statistics-for-real-world-applications/) ([http://api.ohsome.org/](http://api.ohsome.org/)). The analysis was inspired by the [global OSM climate protection map](https://klimaschutzkarte.de/)."
10154,"WN476","Events","Lukas and Fabian, from HeiGIT, [presented](http://giscienceblog.uni-hd.de/2019/08/26/heigit-at-foss4g/) a 90 minute lab about analysing OpenStreetMap data history with the [ohsome](https://heigit.org/big-spatial-data-analytics-en/ohsome/) platform at the FOSS4G 2019 conference in Bucharest. The [teaching material and code](https://gitlab.gistools.geog.uni-heidelberg.de/snippets/23) has been [made available](http://giscienceblog.uni-hd.de/2019/09/03/recap-of-heigit-foss4g-2019/) as linked snippets in the GIScience HD Gitlab."
10744,"WN489","Humanitarian OSM","Missing Maps is five years old. A number of blog posts celebrate this event. [Missing Maps themselves](https://www.missingmaps.org/blog/2019/11/27/happy-birthday/) summarise some of the highlights of the past five years and announce, for next year, monthly postings on their blog. Melanie Eckle also [offers](http://k1z.blog.uni-heidelberg.de/2019/12/02/5-years-missing-maps-achievements-and-furture-work-and-how-to-vizualize-the-missing-maps-impact-using-ohsome/) congratulations."
10736,"WN489","Programming","Fabian Kowatsch [described](http://k1z.blog.uni-heidelberg.de/2019/11/28/becoming-ohsome-is-simple-adding-support-of-simple-feature-types-to-the-ohsome-api) some new features of the [""ohsome"" platform](https://heigit.org/big-spatial-data-analytics-en/ohsome/)."
11660,"WN509","Maps","Heidelberg University’s GIScience Research Group [published](http://k1z.blog.uni-heidelberg.de/2020/04/17/osm-completeness-of-health-facilities-in-sub-sahara-africa/) an article about a visualisation of the completeness, in OSM, of health facilities in Sub-Saharan Africa made with its OSM History Explorer ohsomeHEX."
11859,"WN513","Releases","HeiGIT, the Heidelberg University’s GIScience Research Group, [announced](http://k1z.blog.uni-heidelberg.de/2020/05/15/announcing-release-10-of-ohsome-api/) the release of version 1.0 of its [API](https://api.ohsome.org/v0.9/swagger-ui.html) for the history analysis platform for OpenStreetMap called [_ohsome_](https://heigit.org/big-spatial-data-analytics-en/ohsome/). The ohsome project aims to make OSM data from the full history of edits more easily accessible."
12102,"WN518","Releases","The API for the OpenStreetMap history analysis platform, which has been developed by Heidelberg University’s GIScience Research Group, [has reached](http://k1z.blog.uni-heidelberg.de/2020/06/19/ohsome-api-10-is-here/) version 1.0."
12130,"WN519","Software","The Heidelberg University’s GIScience Research Group [announced](http://k1z.blog.uni-heidelberg.de/2020/06/29/sphinx-is-ohsome-new-documentation-of-the-ohsome-api/) that [documentation](https://docs.ohsome.org/ohsome-api/stable/index.html) for version 1.0 of the ohsome API has been released."
12216,"WN521","Mapping","Fabian Kowatsch [introduced](http://k1z.blog.uni-heidelberg.de/2020/07/09/how-to-become-ohsome-part-6-introducing-the-magical-filter-parameter/) the new [filter](https://docs.ohsome.org/ohsome-api/stable/filter.html) parameter available in the OpenStreetMap History Data Analytics Platform (ohsome)."
12367,"WN524","Programming","Fabian, from HeiGIT, [explained](http://k1z.blog.uni-heidelberg.de/2020/07/23/new-function-in-the-ohsome-api-for-checking-query-parameters/) the new function in the ohsome (OSM history Analytics) API for checking query parameters. The API now uses a fuzzy string matcher to suggest which parameter you meant to pass when it encounters one it doesn't recognise in your query."
12369,"WN524","Programming","GIScience Heidelberg [open-sourced](http://k1z.blog.uni-heidelberg.de/2020/07/20/introducing-ohsome2label-tool-to-generate-training-samples-from-openstreetmap-for-geospatial-deep-learning/) the ohsome2label tool, which offers a flexible framework for labelling customised geospatial objects using historical OSM data allowing more effective and efficient deep learning. Based on the [ohsome API](https://ohsome.org) developed by HeiGIT gGmbH, ohsome2label aims to mitigate the lack of abundant high-quality training samples in geospatial deep learning by automatically extracting customised OSM historical features, and providing intrinsic OSM data quality measurements."
12683,"WN530","Releases","Fabian Kowatsch [reported](http://k1z.blog.uni-heidelberg.de/2020/09/14/ohsome-api-v11-changes-and-new-functionalities/) on changes and new functions in the [ohsome](https://docs.ohsome.org/ohsome-api/v1/) API on the [GIScience News Blog](http://giscienceblog.uni-hd.de/)."
12688,"WN530","Software","[1] Marcel Reinmuth, from [HeiGIT](https://heigit.org/de/willkommen/) in Heidelberg, drew [attention](http://k1z.blog.uni-heidelberg.de/2020/09/10/the-future-of-working-with-osm-data/), in a blog post, to a decision tree that helps you choose which of the various tools from ohsome suits your needs. The flowchart can be [downloaded](http://k1z.blog.uni-heidelberg.de/files/2020/09/osmtoolsdecisiontree.pdf) as a PDF."
12817,"WN533","Software","Katharina Przybill [showed](http://k1z.blog.uni-heidelberg.de/2020/10/02/how-to-become-ohsome-part-8-complex-analysis-with-the-magical-filter-parameter/) how to carry out complex analyses using ohsome's magical filter parameter by investigating Heidelberg's cycling infrastructure."
13107,"WN540","Software","HeiGIT has [extended](http://k1z.blog.uni-heidelberg.de/2020/11/11/osm-history-analysis-with-ohsomehex-v10/) their [OSM history explorer](https://ohsome.org/apps/osm-history-explorer) with new features."
13144,"WN541","Community","Alexander Zipf [analysed](http://k1z.blog.uni-heidelberg.de/2020/11/23/exploring-localness-of-osm-data-an-analysis-using-the-oshdb-and-ohsome-api/) how much local information is captured in OpenStreetMap data, which can be an indicator of data quality. In addition to the blogpost a Jupyter Notebook is [available](https://nbviewer.jupyter.org/urls/gitlab.gistools.geog.uni-heidelberg.de/giscience/big-data/ohsome/ohsome-api-analysis-examples/exploring-localness-blogpost/-/raw/master/Exploring%20Localness_Blogpost.ipynb) to generate an interactive map and plots for regions of your choice."
13466,"WN548","Other Geo Things","Sarah (Heidelberg University) has been [investigating](http://k1z.blog.uni-heidelberg.de/2021/01/18/ohsome-street-network-analysis-part-1/) street networks and their quality, in order to find out which of the selected regions has the most detailed information in OpenStreetMap, as well as the best data consistency over the past 10 years."
13574,"WN550","Other Geo Things","Fabian Kowatsch [continued](http://k1z.blog.uni-heidelberg.de/2021/01/31/ohsome-street-network-analysis-part-2/) the series of blog posts on using ohsome to analyse street networks (we [reported](https://weeklyosm.eu/archives/14200#wn548_24217) part one earlier). This week they are looking at the length ratio between streets that have the `maxspeed` tag added and those that do not."
13605,"WN551","Software","The GIScience News Blog [introduced](http://k1z.blog.uni-heidelberg.de/2021/02/08/introducing-the-ohsome-quality-analyst-oqt/) a new tool based on ohsome. The preliminary results presented by the [ohsome Quality AnalysT (OQT)](https://oqt.ohsome.org/) website are about the completeness of mapping in a region (i.e. low level of buildings count vs population and the density of points of interest)."
13764,"WN554","Maps","The latest post from HeiGIT  [looks](http://k1z.blog.uni-heidelberg.de/2021/02/24/an-ohsome-railway-network-visualization-and-analysis/) at the completeness of OpenStreetMap railway network data for a specific city, Prague, and its development over time. Furthermore, the article animates the development of the railway network mapping with instructions so you can learn how to make one yourself."
13816,"WN555","Other Geo Things","Carolin Klonner, and others from GIScience Heidelberg, have [published](http://giscienceblog.uni-hd.de/2021/03/04/new-paper-published-about-the-sketch-map-tool/) a paper about the OSM Sketch Map Tool. This supports participatory mapping approaches and risk communication using and extending OSM Field Papers. It also includes a fitness-for-purpose analysis of the OpenStreetMap data for the respective region, similar to the approach in the [ohsome Quality analysT](http://k1z.blog.uni-heidelberg.de/2021/02/08/introducing-the-ohsome-quality-analyst-oqt/) (OQT) tool."
13973,"WN559","OSM research","GIScienceHD has [presented](http://k1z.blog.uni-heidelberg.de/2021/04/01/ohsome-py-python-package-for-osm-history-analytics-published/) the first version of the ohsome-py Python package. ohsome-py helps you extract and analyse OpenStreetMap history data using the ohsome API and Python. It handles queries to the ohsome API and converts its responses to Pandas or GeoPandas data frames to facilitate easy data handling and analysis. The project is still in an early stage, so there might be changes to the package in the future. To learn how ohsome-py works [get started](https://github.com/GIScience/ohsome-py/blob/development/notebooks/Tutorial.ipynb) with the tutorial."
14073,"WN562","Programming","MapAction and HeiGIT are [working together](http://k1z.blog.uni-heidelberg.de/2021/04/21/mapaction-and-heigit-partner-to-further-geoinformation-innovation/) to carry out further research and development, teaching, outreach, and fundraising to support humanitarian mapping. Projects currently being planned include OSM analytics such as [Humanitarian OSM Stats](https://humstats.heigit.org/), and OSM data-quality assessments and improvements such as the [ohsome quality analyst](https://oqt.ohsome.org/index.html)."
14223,"WN566","Maps","Mohammed Rizwan Khan [described](http://k1z.blog.uni-heidelberg.de/2021/05/17/ohsomehex-provides-access-to-osm-feature-history/) how ohsomeHex can show how your city was mapped over time, how geometries were changed and refined, and how mistakes were added and corrected again. ohsomeHex has a great new feature &mdash; the individual object’s zoom-in-history-view."
14291,"WN568","OSM research","Jan Pisl, Hao Li, and others are [proposing](http://k1z.blog.uni-heidelberg.de/2021/05/12/detecting-openstreetmap-missing-buildings-by-transferring-pre-trained-deep-neural-networks/) a method of transferring a building detection model, which was previously trained in an area well-mapped in OSM, to remote data-scarce areas. The proposed model can detect individual buildings by generating bounding boxes around each of them which leads to a significant improvement in the [f1-score](https://en.wikipedia.org/wiki/F-score). They have also [presented](http://k1z.blog.uni-heidelberg.de/2021/05/31/automatic-building-detection-with-ohsome2label-and-tensorflow/) a [walkthrough](https://github.com/GIScience/ohsome2label/blob/master/walkthrough/README.md) on how to train your own building detectors using ohsome2label and the TensorFlow Object Detection API."
14300,"WN568","Programming","HeiGIT and the GIScience group at Heidelberg University are [releasing](http://k1z.blog.uni-heidelberg.de/2021/03/12/flood-impact-assessment-on-road-network-and-healthcare-access-at-the-example-of-jakarta-indonesia/) the [R code](https://gitlab.gistools.geog.uni-heidelberg.de/giscience/big-data/ohsome/ohsome-api-analysis-examples/completeness_highway_healthsites_jakarta) underlying their intrinsic data quality analysis of the completeness of the road network and health sites in Jakarta. The analysis is based on OSM data."
14285,"WN568","Releases","HeiGIT and MapAction have [announced](http://k1z.blog.uni-heidelberg.de/2021/05/19/the-ohsome-quality-analyst-goes-public-on-github-with-new-release-030/) two updates to the ohsome quality analyst (OQT). The new [version 0.3.0](https://github.com/GIScience/ohsome-quality-analyst/releases/tag/0.3.0) includes new OSM layers and a brand new data quality report with indicators about completeness and last edits. With this release it is now much easier to use OQT from your command line to calculate the data completeness for regions you are interested in. Starting now, OQT will also be improved publicly via [GitHub](https://github.com/GIScience/ohsome-quality-analyst), thereby improving collaboration with other researchers."
14305,"WN568","Software","HeiGIT [presented](http://k1z.blog.uni-heidelberg.de/2021/05/04/ohsome-region-of-the-month-building-information-analysis/) another 'evolution-animation' dealing with the development of mapped buildings in Nairobi using the [ohsome API](https://docs.ohsome.org/ohsome-api/v1/), in their blog post series 'ohsome Region of the Month'. The blog post series provides information on potential applications of the ohsome API."
14403,"WN571","Humanitarian OSM","The research team at HeiGIT has [analysed](http://k1z.blog.uni-heidelberg.de/2021/06/28/osm-changeset-analysis-with-humstats-and-the-ohsome-framework/) mapping collaborations between humanitarian organisations and corporations using [Humanitarian OSM Stats](https://humstats.heigit.org/), which combines data from the [Tasking Manager](https://tasks.hotosm.org), hosted by the [Humanitarian OpenStreetMap Team](https://www.hotosm.org/), and [ohsome](https://heigit.org/big-spatial-data-analytics-en/ohsome/) OSM History Data Analytics Platform. The results show that Aviva mappers have added more than 297,800 buildings and 8,320 km of roads to OSM since 2015."
14407,"WN571","OSM research","The team at HeiGIT [has written](http://k1z.blog.uni-heidelberg.de/2021/05/31/automatic-building-detection-with-ohsome2label-and-tensorflow/) a walkthrough on how to train your own building detector using [ohsome2label](https://github.com/GIScience/ohsome2label) and the [TensorFlow Object Detection API](https://github.com/tensorflow/models/tree/master/research/object_detection). You can [find](https://github.com/GIScience/ohsome2label/blob/master/walkthrough/README.md) all the necessary scripts and detailed walkthrough tutorials in the GitHub repo."
14416,"WN571","OSM research","The team at HeiGIT has [published](http://k1z.blog.uni-heidelberg.de/2021/06/24/ohsome-region-of-the-month-which-country-has-the-longest-coastline/) a tutorial on how to analyse which country has the longest coastline, using OSM data. They used the [ohsome](https://heigit.org/big-spatial-data-analytics-en/ohsome/) platform, which makes OpenStreetMap’s full-history data more easily accessible for various kinds of OSM data analytics tasks."
14985,"WN588","Maps","The [HeiGIT ohsome team](https://heigit.org/big-spatial-data-analytics-en/ohsome/) is [extracting](http://k1z.blog.uni-heidelberg.de/2021/10/22/2021-volcanic-eruption-in-la-palma-spain-continues-explore-the-temporal-changes-of-the-lava-field-in-openstreetmap-on-ohsomehex/) full history OSM data of the volcanic eruption on La Palma (Spain) and its constantly growing lava field to help keep OSM up to date. Temporally explore the data, including every single map edit, [here](https://ohsome.org/apps/osm-history-explorer/#/volcano_eruption_la_palma_spain_202109/2021-10-21T06:01:12Z%2F2021-10-21T14:00:00Z/13/28.616173745603703/-17.89821350736635)."
15133,"WN592","Education","Videos of presentations by Heidelberg Institute for Geoinformation Technology (HeiGIT), given at the recent FOSS4G conference, [are now available](http://k1z.blog.uni-heidelberg.de/2021/11/14/foss4g-2021-videos-with-heigit-contributions-online-osm-data-quality-and-mapswipe/) online. Subjects include: an [OSM Confidence Index](https://www.youtube.com/watch?v=DWkISL4qbME) developed using the [ohsome.org](https://heigit.org/big-spatial-data-analytics-en/ohsome/) framework, and an introduction and update on [MapSwipe ](https://www.youtube.com/watch?v=DIrPPKUS2_k)."
15173,"WN593","Software","Sarah Heidekorn [blogged](http://k1z.blog.uni-heidelberg.de/2021/11/24/how-to-become-ohsome-part-9-more-ways-to-access-the-ohsome-api/) about the new ways to access the [ohsome API](https://docs.ohsome.org/ohsome-api/v1/), an application that allows non-programmers to analyse the rich data source of OpenStreetMap history. Tools to help analyse OpenStreetMap data are available in packages for [Python](https://github.com/GIScience/ohsome-py), [R](https://github.com/GIScience/ohsome-r), [QGIS](https://github.com/GIScience/ohsome-qgis-plugin), and [JavaScript](https://gitlab.gistools.geog.uni-heidelberg.de/giscience/big-data/ohsome/libs/ohsome2x/-/blob/master/README.md)."
15403,"WN600","Did you know that…","... Sarah Heidekorn [wrote](http://k1z.blog.uni-heidelberg.de/2022/01/12/how-to-become-ohsome-part-11-counting-contributions/) part 11 of the ['How to become ohsome'-blog series](http://k1z.blog.uni-heidelberg.de/tag/become-ohsome/)? With the introduction of new contribution endpoints the user is now able to track the creation of, changes in the geometry or the tagging of, or deletion of objects in OpenStreetMap."
15520,"WN603","Events","[HeiGIT](https://heigit.org/), the Heidelberg Institute of Geoinformation Technology, [is presenting](http://k1z.blog.uni-heidelberg.de/2022/02/02/ohsome-quality-analyst-oqt-auf-der-fossgis-konferenz-am-090322/) ![(de)](https://weeklyosm.eu/wp-content/uploads/2022/01/de.svg) a lecture on 'ohsome quality analyst (OQT): assessing the quality of OpenStreetMap data' at the [FOSSGIS conference](https://pretalx.com/fossgis2022/talk/PVPUKC/) ![(de)](https://weeklyosm.eu/wp-content/uploads/2022/01/de.svg)  > [![en](https://weeklyosm.eu/wp-content/uploads/2020/09/en-green.svg)](https://pretalx-com.translate.goog/fossgis2022/talk/PVPUKC/?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp) on Wednesday 9 March from 16:30 to 16:50 CET."
16239,"WN623","Software","Lilly Tinzmann [reported](https://heigit.org/recent-feature-additions-to-ohsome-quality-analyst/) that there have been features added to the [Ohsome Quality Analyst](https://oqt.ohsome.org/), a data quality analysis tool for OSM accessible via a web interface. The new features include the ability to retrieve HTML snippets with a visual representation of the indicator results and expanded data input options."
16278,"WN625","Mapping","Sarah Heidekorn [presented](https://heigit.org/ohsome-region-of-the-month-hiking-related-tags-mountains/) a new entry in the [ohsome Region of the Month](http://k1z.blog.uni-heidelberg.de/?s=%22region+of+the+month%22) series, a blog with many helpful guides for OSM mapping. This month is part two about hiking tags and explains the connection between said tags and user activity by using insights from [the first post](https://heigit.org/ohsome-region-of-the-month-back-on-trail/) in the series."
16345,"WN628","OSM research","Mohammed Rizwan Khan [reported](https://heigit.org/ohsomehex-lite-mode-mobile-friendly-ohsomehex/) on the development of a lite-mode ohsomeHeX [application](https://hex.ohsome.org/#/amenity_clinic_healthcare_clinic_ptpl/2022-05-01T00:00:00Z/2/0/0) for smaller-screen mobile devices. Though the application will have limited functionality on smaller screens, it will still allow mobile users to get an overview of current OSM topics on the go."
16414,"WN630","Software","Sarah Heidekorn [discussed](https://heigit.org/an-ohsome-way-to-check-if-osm-is-up-to-date/) '[is-osm-uptodate](https://is-osm-uptodate.frafra.eu/#17/45.46423/9.19073)', an application that uses the [ohsome API](https://docs.ohsome.org/ohsome-api/v1/) as a back-end to accumulate historical OSM data, in the newest entry of the 'How to become ohsome' [series](https://heigit.org/tag/become-ohsome/) of articles. As the name suggests, this application allows users to check if the OSM data within their given input boundary is up to date."
16436,"WN631","Software","Sarah Heidekorn [presented](https://heigit.org/how-to-become-ohsome-part-14-advanced-dashboarding/) the 14th entry to the '[How to become ohsome?](https://heigit.org/tag/become-ohsome/)' series, discussing the convenient and intuitive [ohsome dashboard](https://ohsome.org/apps/dashboard/). Boasting more of a user interface than other tools, the ohsome dashboard allows users to select features of interest using a map. A recent update with advanced filter settings now also provides more complex filters."
16585,"WN635","Software","[HeiGIT](https://heigit.org/), the Heidelberg Institute for Geoinformation Technology, [reported](https://heigit.org/new-feature-addition-to-ohsome-quality-analyst-building-completeness-indicator/) that a building completeness indicator has been added to the [ohsome quality analyst](https://oqt.ohsome.org/). This indicator uses proxy variables to predict the expected area of buildings in a given area of interest and then compares this prediction to the total area of buildings currently mapped in OSM."
16596,"WN636","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/2022/09/636_T_all.jpg =812x335)

Integration of the Ohsome Quality Analyst in ohsomeHeX [[^1^](#wn636_27417)]  | ©  [HeiGIT](https://heigit.org/) | © Map tiles bei [Stamen Design](https://stamen.com/) | map data  © [OpenStreetMap contributors](https://wiki.osmfoundation.org/wiki/Licence/Licence_and_Legal_FAQ)"
16608,"WN636","Software","[1] Rizwan Khan [reported](https://heigit.org/ohsomehex-with-quality-indication-from-oqt/) that HeiGIT has begun to integrate some of the functionality of the [Ohsome Quality Analyst](https://oqt.ohsome.org/) into [ohsomeHeX](https://hex.ohsome.org/#/amenity_clinic_healthcare_clinic_ptpl/2022-08-01T00:00:00Z/2/0/0), a tool to visualise maps and time series of data development in OSM. A completeness indicator for mapping saturation now allows the estimation of completeness by looking at the saturation of the data."
16793,"WN641","Programming","Sarah Heidekorn from HeiGIT [reports](https://heigit.org/de/near-realtime-openstreetmap-data-and-stats-oshdb-and-ohsome-api-are-now-updated-hourly-2/) that the [OSHDB](https://github.com/GIScience/oshdb) and [ohsome API](https://github.com/GIScience/ohsome-api) are now updated hourly. The OSHDB allows users to investigate the evolution of the amount of data and contributions to OSM, while the ohsome API is a generic web API for in-depth analysis of OpenStreetMap (OSM) data with a focus on its history."
16795,"WN641","Programming","Sarah Heidekorn, from HeiGIT, [presented](https://heigit.org/ohsome-region-of-the-month-temporal-osm-developments-in-kyiv/) the latest chapter in the ohsome region of the month series. This time, they're looking at the temporal development of highways and how to add smoothness information, as well as social facilities and updates on map development for Kyiv."
16948,"WN645","Programming","The Heidelberg Institute for Geoinformation Technology [reported](https://heigit.org/oshdb-version-1-0-has-arrived/) that version 1.0 of their [OSHDB](https://github.com/GIScience/oshdb) has been released. The OSHDB is an OpenStreetMap history database that allows users to visualise and explore the amount of data and contributions to OSM over time in a user-friendly manner via the [ohsome dashboard](https://ohsome.org/apps/dashboard/)."
16961,"WN646","Programming","rtnf [explained](https://www.openstreetmap.org/user/rtnf/diary/400461) how he used Python and the [ohsome dashboard interface](https://ohsome.org/apps/dashboard/) to dive into the OSM mapping history in his area."
17231,"WN653","OSM research","With the [release](https://heigit.org/oshdb-version-1-0-has-arrived/) of the [OSHDB](https://github.com/GIScience/oshdb)  (OpenStreetMap History Database) Version 1 for spatio-temporal analysis, the HeiGIT team at [Heidelberg University](https://heigit.org/) has reached an important milestone. The data is  open to everyone, whether they belong to journalism, science or humanitarian organisations. The ohsome [dashboard](https://ohsome.org/apps/dashboard/) allows you to analyse OSM temporal data for any region. A significant enhancement is the new OSHDB filters that allow practitioners to filter entities by the shape of the geometry (one measure of quality often discussed by the OSM community)."
17473,"WN660","OSM research","HeiGIT [announced](https://heigit.org/an-ohsome-r-package-on-cran/) that its ohsome R package has finally landed on [CRAN](https://cran.r-project.org/web/packages/ohsome/index.html). This makes it easier to analyse the rich data source of OSM history using R. You can specify your own temporal, spatial and/or thematic filters and request aggregated statistics on the evolution of OSM elements. The package can now be installed directly from CRAN."
17510,"WN661","OSM research","HeiGIT [presented](https://heigit.org/de/heigit-to-hold-hands-on-workshop-about-osm-data-quality-at-fossgis-berlin-15-18-03-2023-3/) :DE-s: its [ohsome quality analyst (OQT)](https://oqt.ohsome.org/) software at the FOSSGIS conference in Berlin. This tool is used to analyse OSM data and see how it changes over time."
17558,"WN662","Events","The team at GIScience and HeiGIT [looked](https://heigit.org/heigit-and-giscience-contributions-to-last-years-conference-athon/) back and commented on the many contributions made at last year’s conferences. For example, HeiGIT's Big Spatial Data Analytics team led the [Saturday workshop](https://2022.stateofthemap.org/sessions/R7GW3X/) with 'Analysing changes in OSM over time – full history access to OSM data through the ohsome framework'. Moritz Schott held a [talk](https://talks.osgeo.org/foss4g-2022-academic-track/talk/MCGBBT/) at FOSS4G presenting [OSM element vectorisation](https://gitlab.gistools.geog.uni-heidelberg.de/giscience/ideal-vgi/osm-element-vectorisation) and much more."
