"id","blog","category","markdown"
4833,"WN363","Maps","The OpenTopoMap now [evaluates](https://forum.openstreetmap.org/viewtopic.php?id"
4984,"WN365","Events","On Tuesday, July 19th, Rubén López of Mapbox [made a presentation](https://www.facebook.com/notes/mapbox-per%C3%BA/participaci%C3%B3n-de-mapbox-en-el-congreso-de-estudiantes-de-tecnolog%C3%ADas-de-informac/1347357692048431/) for 60 students at the Congress of Information and Communication Technologies in Churcampa - [Huancavelica](https://opentopomap.org/#map=13/-12.78778/-74.94684). Rubén spoke about OpenStreetMap, how to collaborate with the OpenStreetMap community, how to add data to the map and the different applications that can be done using OpenStreetMap data."
5965,"WN385","Maps","The [OpenTopoMap](https://opentopomap.org/) now arranges summits according to their dominance. For example, at zoom level 8, mountains with a dominance greater than 100 km are displayed.  See [this forum post](https://forum.openstreetmap.org/viewtopic.php?pid=675310#p675310) for more information."
6917,"WN407","Programming","On the OpenTopoMap, the names of lakes are marked along the path of the centre line of the longest loops. This results in a very professional map. User maxbe [explains](https://wiki.openstreetmap.org/wiki/User:Maxbe/Beschriftung_von_Seen) the algorithm used by the renderer to determine this line from the shore."
7625,"WN423","Picture","![Pic](http://www.weeklyosm.eu/wp-content/uploads/2018/08/423.png =700x450)

Map of [_extremal_](https://gitlab.com/nuntius35/extremal_peaks/blob/master/README.md) peaks [[1]](#wn423_18216) | © gsa |
Leaflet | Map data © OpenStreetMap contributors, SRTM | Imagery © OpenTopoMap (CC-BY-SA)"
7812,"WN426","Maps","[OpenTopoMap](https://www.opentopomap.org/) is running on a backup server, possibly until November, which means low-level zooms are not updated and higher-level zooms are not rendered. In that same [forum post](https://forum.openstreetmap.org/viewtopic.php?pid=715447#p715447) (automatic [translation](https://translate.google.com/translate?sl=auto&tl=EN&u=https://forum.openstreetmap.org/viewtopic.php?pid=715447#p715447)) there is an interesting discussion about the not exactly trivial rendering of names of lakes."
13349,"WN545","Maps","[1] From 25 December OpenTopoMap now [provides](https://garmin.opentopomap.org/) OSM maps for Garmin worldwide."
13339,"WN545","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/12/545_T_EN.png  =940x481)

OpenTopoMap now for Garmin worldwide [^1^](#wn545_240286) |  ©  [OpenTopoMap](https://opentopomap.org) |  map data © OpenStreetMap contributors"
13835,"WN556","Maps","Amateur radio operators are keen to discover new technologies and this includes mapping. Many applications make use of OSM, such as the positional tracking service [APRS](https://en.wikipedia.org/wiki/Automatic_Packet_Reporting_System) with its [APRS-Map](https://aprs.fi/#!mt=osm&z=11&call=&others=1&timerange=3600&tail=3600), which displays the distribution of [KiwiSDR](http://rx.linkfanel.net/) receivers, or the popular [Repeater Map](https://repeatermap.de/), which shows the position of amateur radio repeater stations. However, amateur radio operators are not just consumers of but also contributors to OSM. You can find them everywhere, writing for _weeklyOSM_, just mapping, or on the OSMF board. So it is not surprising that there are amateur radio functions in OSM community projects like the optional [QTH locator](https://en.wikipedia.org/wiki/Maidenhead_Locator_System) layer, which is a special geographic co-ordinate system, on the [OpenTopoMap](https://www.opentopomap.org/#map=10/50.9548/13.0241)."
16299,"WN626","Maps","Tracestrack has [released](https://www.tracestrack.com/) an Osm-Carto/OpenTopoMap hybrid map style. With a demo page using Mapbox Globe, it shows the [OSM-Carto](https://github.com/gravitystorm/openstreetmap-carto) style enriched with colour relief, hill shades and contour lines from [OpenTopoMap](https://github.com/der-stefan/OpenTopoMap). As a background layer, various existing label layers can be overlaid."
16704,"WN638","Software","At this year's NASA International Space Apps Challenge, a team of developers from Kyiv [presented](https://2022.spaceappschallenge.org/challenges/2022-challenges/earth-data-analysis-developers-wanted/teams/worldwind-kotlin/project) an open-source SDK ([WorldWind Kotlin](https://github.com/WorldWindEarth/WorldWindKotlin)) for creating applications that work with online and offline 3D maps.

The source of data can be from any public service (OpenTopoMap, OpenStreetMap, GoogleMaps, WikiMapia and others), well-known sources of SRTM, ASTER, ALOS, GEBCO elevations, and servers working on WMS, WMTS and WCS protocols. The WorldWind Kotlin SDK supports visualisation of icons, lines, polygons and ellipses both in 3D space and on the surface. An example [application](https://tutorials.worldwind.earth/) is available to see what the end product looks like."
18171,"WN682","Did you know that…","[1] ... that amateur radio operators are keen to explore new technologies and mapping is one of them? Many applications make use of OSM, such as the [APRS](https://en.wikipedia.org/wiki/Automatic_Packet_Reporting_System) position tracking service with its [APRS-Map](https://aprs.fi/#!mt=osm&z=11&call=&others=1&timerange=3600&tail=3600), which shows the location of [KiwiSDR](http://rx.linkfanel.net/) receivers, or the popular [Repeater Map](https://repeatermap.de/), which shows the position of amateur radio repeater stations. But amateur radio operators are not just consumers of OSM, they are also contributors. You can find them everywhere, writing for _weeklyOSM_, just mapping, or on the OSMF board. So it is not surprising that there are amateur radio features in OSM community projects, such as the optional [QTH locator](https://en.wikipedia.org/wiki/Maidenhead_Locator_System) layer, a special geographic co-ordinate system, on the [OpenTopoMap](https://www.opentopomap.org/#map=10/50.9548/13.0241). Radio amateurs have also [produced](https://www.dxmaps.com/spots/mapg.php) their own map to check the propagation conditions on the various radio bands they use."
19578,"WN716","Did you know that…","... the various options for supplying your Garmin devices with OSM maps?
   [OpenTopoMap](https://garmin.opentopomap.org/)
   [Speichenkarte](https://speichenkarte.de/) :DE-s:>>>[:EN-t:](https://speichenkarte-de.translate.goog/?_x_tr_sl=auto&_x_tr_tl=EN)
   [Garmin's TopoActive](https://gpsradler.de/news/kartenupdate-garmin-topoactive-2020-20/) :DE-s:>>>[:EN-t:](https://gpsradler-de.translate.goog/news/kartenupdate-garmin-topoactive-2020-20/?_x_tr_sl=auto&_x_tr_tl=EN)
  [kleineisel.de](http://www.kleineisel.de/blogs/index.php/osmmap/) :DE-s:
  [VeloMap](https://www.velomap.org/)
  [WanderReitKarte.de](https://www.wanderreitkarte.de/garmin_de.php) :DE-s:>>>[:EN-t:](https://www-wanderreitkarte-de.translate.goog/garmin_de.php?_x_tr_sl=auto&_x_tr_tl=EN)
  [thkukuk.de](https://www.thkukuk.de/osm/) :DE-s:>>>[:EN-t:](https://www-thkukuk-de.translate.goog/osm/?_x_tr_sl=auto&_x_tr_tl=EN)
  [freizeitkarte-osm.de](https://www.freizeitkarte-osm.de/garmin/de/regionen.html) :DE-s:>>>[:EN-t:](https://www-freizeitkarte--osm-de.translate.goog/garmin/de/regionen.html?_x_tr_sl=auto&_x_tr_tl=EN)
  [hscholland.de](https://www.hscholland.de/OSM/index.php) :DE-s:>>>[:EN-t:](https://www-hscholland-de.translate.goog/OSM/index.php?_x_tr_sl=auto&_x_tr_tl=EN)
  [OpenHiking.eu](https://www.openhiking.eu/)
  [hike-and-bike.ch](https://hike-and-bike.ch/en/)"
