"id","blog","category","markdown","sg_id"
"3842","WN341","Maps","OpenRouteService [introduces](http://giscienceblog.uni-hd.de/2017/01/24/openrouteservice-introduces-e-bike-and-level-of-fitness/) ""E-bike and Level of Fitness"" into its routing application.",11
"4420","WN354","Picture","![ORS-Isochrone](http://blog.openstreetmap.de/wp-uploads//2017/05/354_T_EN.jpg =1070x618)

OpenRouteService with isochronous distances [^1^](#wn354_14914) | © [OpenStreetMap Contributors](https://www.openstreetmap.org/copyright) [CC-BY-SA 2.0](https://creativecommons.org/licenses/by-sa/2.0/)",11
"4446","WN354","Software","[1] OpenRouteService [appears](http://k1z.blog.uni-heidelberg.de/2017/04/29/openrouteservice-with-new-api-functions-and-look/) with a new API, new features (such as isochronous calculation) and an improved look.",11
"4741","WN361","Maps","[HeiGIT](http://www.geog.uni-heidelberg.de/gis/heigit_en.html) @ [GIScience Heidelberg](http://www.geog.uni-heidelberg.de/gis/) [released](http://giscienceblog.uni-hd.de/2017/06/19/new-disaster-openrouteservice-for-africa-south-america-and-indonesia-released/) a dedicated stable disaster version of OpenRouteService (ORS) to support humanitarian logistics for Africa, South America and Indonesia with data from OSM.",11
"4822","WN362","Community","Alexander Zipf [announced](http://k1z.blog.uni-heidelberg.de/2017/06/24/introducing-labsopenrouteserviceorg-with-open-space-routing-and-the-places-poi-search-api/) the new [Labs.OpenRouteService.org](http://Labs.OpenRouteService.org) where you can test and comment on new upcoming features of OpenRouteService. It is also demonstrating some more experimental research results. The list starts with Open Space routing through squares for pedestrians and the new POI location API Places. The labs demonstrator is only using OSM data for Germany at the outset.",11
"4798","WN362","Software","Nils Nolde [developed](http://k1z.blog.uni-heidelberg.de/2017/06/22/new-qgis-plugin-for-osm-routing-and-accessibility-analysis-using-openrouteservice/) a new QGIS plugin for OSM routing and accessibility analysis using OpenRouteService.",11
"4834","WN363","OSM in the media","GIScience Research Group of the Heidelberg University has [published](http://www.directionsmag.com/pressreleases/introducing-healthy-routing-preferring-green-areas-with-openrouteservice/504700) the article ""Introducing Healthy Routing preferring Green Areas with OpenRouteService"".",11
"4902","WN364","Maps","OpenRouteService comes once again this week with an innovation! A new experimental [""Quiet Routing""](http://k1z.blog.uni-heidelberg.de/2017/07/10/reducing-stress-by-avoiding-noise-with-quiet-routing-in-openrouteservice/) option is integrated into the [LABS.OpenRouteService.org](https://labs.openrouteservice.org/directions?n1=52.515947&n2=13.373344&n3=15&a=52.504859,13.346822,52.518963,13.368301&b=2&c=0&g1=-1&g2=0&k1=en-US&k2=km).  It can generate routes that avoid noisy areas. This is adding to the “healthy” (stress reducing) routing theme, that has been introduced recently starting with the “prefer green areas” routing option. Both options can now be weighted dynamically. OSM data is also used for modeling the noise levels along the road.",11
"5399","WN373","Humanitarian OSM","Luisa Janine Griesbaum reported in GIScience News Blog of the University of Heidelberg, that GIScience Heidelberg/HeiGIT [updated](http://k1z.blog.uni-heidelberg.de/2017/09/08/disaster-openrouteservice-now-active-in-the-caribbean-north-america-incl-mexico-and-bangladesh/) their OpenStreetMap based [Disaster OpenRouteService](https://disaster.openrouteservice.org/directions?b=0&k1=en-US&k2=km) (a special version of OpenRouteService.org) to the following routing regions North America (incl. Mexico), Caribbean, Bangladesh in order to support the mapping and rescue activities. The data is currently updated every 24h (around 21:00 CET - thanks to Geofabrik).",11
"5446","WN374","Programming","The OpenRouteService backend is now available under the Apache license [on Github](https://github.com/GIScience/openrouteservice). As this is a GraphHopper fork, the ORS was eventually converted from its own implementation to a GraphHopper-based system in recent years.",11
"6242","WN392","Programming","[HeiGIT](http://heigit.org) developed a new open source [""Realtime OSM Extracts"" Service](http://giscienceblog.uni-hd.de/2018/01/12/real-time-osm-provides-custom-up-to-date-extracts-of-openstreetmap-data/). It allows to automate the generation of the most recent OSM data extracts for arbitrary user defined regions in pbf format. For example these are needed during disasters for most frequent updates of maps and services such as the [Disaster-OpenRouteService](http://disaster.openrouteservice.org).",11
"6205","WN392","Software","5.25 million routes are [calculated](http://giscienceblog.uni-hd.de/2018/01/17/new-openrouteservice-matrix-api-to-speed-up-batch-routing-calculations/) by the Matrix API of the OpenRouteService of the University of Heidelberg each day.",11
"6303","WN394","Programming","The Heidelberg Institute for Geoinformation Technology ([HeiGIT](http://www.geog.uni-heidelberg.de/gis/heigit_en.html)) has just made [Openrouteservice APIs available on PyPi](http://k1z.blog.uni-heidelberg.de/2018/02/03/openrouteservice-py-now-available-on-pypi/).",11
"6525","WN398","Software","OpenRouteService [introduces](http://k1z.blog.uni-heidelberg.de/2018/02/28/ors-avoid-countries-population-statistics-geojson/) new border restrictions that allow to avoid crossing any external border of the [Schengen Area](https://en.wikipedia.org/wiki/Schengen_Area) in route planning.
Also, the result can now be created as GeoJSON.",11
"6537","WN399","Software","The [Openrouteservice](https://disaster.openrouteservice.org/) for Disaster Management by HeiGIT now [provides](http://k1z.blog.uni-heidelberg.de/2018/03/07/openrouteservice-for-disaster-management-supporting-humanitarian-logistics-with-hourly-updates/) OSM updates more frequently. Africa, South America and South Asia are available as stable instances with hourly update intervals.",11
"6746","WN403","Software","OpenRouteService celebrates its 10th anniversary. This makes ORS the oldest OSM route planning service. You can reread Pascal's [original announcement from 2008](https://lists.openstreetmap.org/pipermail/talk-de/2008-April/009141.html) ![(de)](http://blog.openstreetmap.de/wp-uploads//2016/12/de.svg) and this is a [nice summary](http://giscienceblog.uni-hd.de/2018/04/09/celebrating-10-years-of-openrouteservice-the-first-openstreetmap-route-planner/) from GIScienceBlog.",11
"6831","WN405","Other Geo Things","Google is [testing](https://techcrunch.com/2018/04/18/google-maps-to-drivers-turn-right-at-the-burger-king/) Landmark-based Navigation. [OSM supports this already](http://k1z.blog.uni-heidelberg.de/2017/07/14/adding-landmark-based-navigation-instructions-to-openrouteservice/) for a while via [Openrouteservice]( http://maps.openrouteservice.org), currently only for pedestrian navigation in Germany.",11
"6818","WN405","Programming","Heidelberg Institute for Geoinformation Technology has [published](http://giscienceblog.uni-hd.de/2018/04/22/r-package-for-openrouteservice-released/) an R package to use the Openrouteservice API.",11
"6852","WN406","Programming","Want to find a suitable flat with OSM? Here is how to [do it in Python using the ORS API](https://openrouteservice.org/example-apartment-search-with-ors/).",11
"7533","WN421","Programming","[GIScience Heidelberg](http://heigit.org) published a [new Jupyter Notebook](http://k1z.blog.uni-heidelberg.de/2018/08/01/new-jupyter-notebook-analysis-of-access-to-health-care-using-openrouteservice-isochrones-api/) which demonstrates how to use the [OpenRouteService Isochrones API](http://go.openrouteservice.org) to analyse health care accessibility in Madagascar.",11
"7858","WN427","Events","HeiGit [will present](http://k1z.blog.uni-heidelberg.de/2018/09/18/openrouteserviceorg-at-intergeo-2018/) Openrouteservice.org at INTERGEO 2018 (Frankfurt, Germany 16th-18th October) in the booth of the German Federal Agency for Cartography and Geodesy.",11
"7923","WN429","Programming","The  `avoid_polygons` feature of the [OpenRouteService API](https://openrouteservice.org/documentation/#reference/directions/directions/directions-service) allows one to find alternative routes during flood events. To integrate real time information, a team of researchers at HeiGIT proposes a [workflow](https://github.com/GIScience/openrouteservice-examples/blob/master/python/Avoid_Area_Magdeburg-Original.ipynb) to delineate flooded areas using Twitter data.",11
"7995","WN430","Programming","Trafford Data Lab [developed and documented](https://github.com/traffordDataLab/leaflet.reachability) a new Plugin for the Leaflet JavaScript library to show areas of reachability based on time or distance for different modes of travel using the [Openrouteservice](https://openrouteservice.org) isochrones API. Included  are various examples to get you started.",11
"8166","WN434","Programming","Neat: the new [interactive Openrouteservice API documentation](http://openrouteservice.org) built on top of vue.js [welcomes](https://twitter.com/ors_news/status/1059483383716294656) its new LeafletJS map component. Develop and test your requests made really easy:
1. build your request graphically
2. call the service
3. visualize it on the map and finally...
4. download it.",11
"8274","WN436","Releases","Heidelberg University's GIScience Research Group [has published](http://k1z.blog.uni-heidelberg.de/2018/11/25/qgis-plugin-osm-tools-v32-published/) version 3.2 of its QGIS  [OSM Tools](https://github.com/nilsnolde/osmtools) Plugin. It now includes access to the routing functions of [openrouteservice.org](http://openrouteservice.org/).",11
"8314","WN437","Programming","Heidelberg University’s GIScience Research Group [introduced](http://k1z.blog.uni-heidelberg.de/2018/11/28/new-openrouteservice-api-playground/) _API Playground_, which allows you to explore OpenRouteService API services, parameters, and responses.",11
"8452","WN440","Programming","And here comes another little Christmas present from [HeiGIT](http://heigit.org): In addition to their highly appreciated [Python](https://github.com/GIScience/openrouteservice-py)  and [R](https://github.com/GIScience/openrouteservice-r) libraries HeiGIT Institute now [offers](http://giscienceblog.uni-hd.de/2018/12/22/openrouteservice-js-your-js-library-for-spatial-node-applications/) an additional [JavaScript API](https://github.com/GIScience/openrouteservice-js) making it simple to use the [openrouteservice](https://openrouteservice.org/) ecosystem, covering the entire globe based on OSM, in web applications.",11
"8423","WN440","Software","Nils Nolde from Heidelberg Institute for Geoinformation Technology (HeiGIT) [announced](http://giscienceblog.uni-hd.de/2018/12/18/openelevationservice-enrich-geometries-with-elevation/)  openelevationservice  as a new endpoint within the openrouteservice API ecosystem. It queries a remote DEM for every vertex of a LineString or Point geometry and enriches those with altitude values. Ituses SRTM v4.1 as a start and you can easily test it using the [interactive documentation ](https://openrouteservice.org/dev/#/api-docs/elevation) in the API playground, even without programming.",11
"8456","WN440","Software","Fabian Schütt from the Statistical Office of the City of Stuttgart [determined](http://giscienceblog.uni-hd.de/2018/12/21/accessibility-analysis-of-public-transport-in-stuttgart/) the walking time to the nearest public transport stop for every place in the city using the QGIS plugin  [OSM Tools](https://plugins.qgis.org/plugins/OSMtools/) from [HeiGIT](https://heigit.org), which makes the functions of [openrouteservice ](https://openrouteservice.org) - such as routing, isochrones and matrix calculations - available to QGIS users.",11
"8580","WN443","Software","Adam Rousell from the Heidelberg Institute for Geoinformation Technology [reports](http://giscienceblog.uni-hd.de/2019/01/11/road-access-restriction-information-in-openrouteservice/) that the latest version 4.7.2. of [openrouteservice](https://openrouteservice.org) also includes information about access restrictions when your route takes you over roads that are marked in OSM as restricted (e.g. destination only roads, private roads etc.).",11
"8651","WN445","Software","Sascha Fendrich [reports](http://giscienceblog.uni-hd.de/2019/01/24/solve-routing-optimization-with-vroom-ors/) that the openrouteservice (ORS) team at HeiGIT, in collaboration with the VROOM project, has contributed an ORS routing backend to the [VROOM software](http://vroom-project.org/). Now, VROOM is able to solve travelling salesman and other vehicle routing problems using OpenStreetMap data. A dedicated VROOM API will soon be available via [openrouteservice](https://openrouteservice.org/).",11
"8764","WN447","Maps","Martin Raifer [reports](http://giscienceblog.uni-hd.de/2019/02/08/the-future-of-openmapsurfers-tiles/) that the global _OpenMapSurfer_ map tiles by GIScience Heidelberg have been moved to the university cloud and are now available via the [openrouteservice API](https://openrouteservice.org/dev/#/api-docs/mapsurfer). 
They also offer further OSM maps like [osm-wms.de](http://osm-wms.de), [histosm.org](http://histosm.org/), the ohsome [osmatrix](https://heigit.org/big-spatial-data-analytics-en/ohsome/), [osmlanduse.org](http://osmlanduse.org) and the [climate protection map](https://klimaschutzkarte.de/).",11
"8799","WN447","Other Geo Things","Melanie Eckle, from the Heidelberg Institute for Geoinformation Technology (HeiGIT), [shared](http://k1z.blog.uni-heidelberg.de/2019/02/10/heigit-at-german-red-cross-digitalisation-in-civil-protection-congress/) her experience at the Red Cross congress  “Digital in civil protection” congress, where she and her colleague presented information about [Missing Maps](http://www.missingmaps.org/) and related work of the GIScience/HeiGIT team, including [openrouteservice for disaster management](https://disaster.openrouteservice.org/) and [ohsome](https://heigit.org/big-spatial-data-analytics-en/ohsome/), the OpenStreetMap History Data Analytics Platform.",11
"8855","WN448","Other Geo Things","The New York Times [used](https://openrouteservice.org/) the Openrouteservice API to derive walking distances from major subway stations in New York City for their [analytical piece](https://www.nytimes.com/interactive/2019/02/11/nyregion/nyc-subway-access.html) ""Where the Subway Limits New Yorkers With Disabilities"".",11
"8957","WN450","Humanitarian OSM","CartONG and 510/ Netherland Red Cross [have measured](http://giscienceblog.uni-hd.de/2019/03/01/addressing-the-challenge-of-localizing-sdgs-with-the-openrouteservice/) the Sustainable Development Goal (SDG) 2.8. ""Achieve universal health coverage"" in DR Congo and Malawi using the openrouteservice isochrone API to assess the accessibility of health centres. They also developed a demo dashboard using openrouteservice for that. [More info](http://cartong.org/news/challenge-localizing-sdgs-data-collaborative-drc).",11
"8915","WN450","Software","HeiGIT [introduced](http://giscienceblog.uni-hd.de/2019/02/28/hello-world-openfuelservice/) _openfuelservice_. This new service offers close to “real world” estimations in terms of fuel consumption (gasoline and diesel), emissions (CO2, CO, NOx, THC) as well as cost assumptions for a growing number of car models. A first experimental version has been integrated into [openrouteservice maps](http://maps.openrouteservice.org/). This way you can check for the ecological footprint of your planned route. At the moment it is using a combination of data from the British “Vehicle Certification Agency” and the steadily growing “Open Citizen Science Platform” enviroCar.",11
"8941","WN450","Software","The [OSM Tools](http://plugins.qgis.org/plugins/OSMtools/) plugin for QGIS has been superseded by the [ORS Tools](http://plugins.qgis.org/plugins/ORStools/) plugin. Nils Nolde [points](http://k1z.blog.uni-heidelberg.de/2019/02/28/new-openrouteservice-qgis-plugin/) out the various changes that have been made to the plugin besides the name change. Emphasis is placed on the revamped GUI. The plugin integrates Openrouteservice APIs into QGIS.",11
"8997","WN451","Programming","Amon Santana, from HeiGIT, [reports](http://k1z.blog.uni-heidelberg.de/2019/03/06/new-features-in-openrouteservice-interactive-documentation/) about a number of interesting new features in the latest version of the interactive OpenRouteService API Playground.",11
"9059","WN452","Releases","Version 5 of [Openrouteservice](https://openrouteservice.org/) was [published](http://k1z.blog.uni-heidelberg.de/2019/03/15/openrouteservice-io/). The service, developed by The Heidelberg Institute for Geoinformation Technology, bears the name of the Jupiter moon [Io](https://en.wikipedia.org/wiki/Io_(moon)).",11
"9161","WN454","Humanitarian OSM","The openrouteservice instance for disaster management, operated by the Heidelberg Institute for Geoinformation Technology, [is supporting](http://k1z.blog.uni-heidelberg.de/2019/03/28/openrouteservice-for-disaster-management-response-to-cyclone-idai/) HOT's activation following Cyclone Idai by updating the data for routing almost hourly.",11
"9196","WN455","Programming","Heidelberg University’s GIScience Research Group [released](http://k1z.blog.uni-heidelberg.de/2019/04/02/preview-of-new-openrouteservice-client-for-web-and-mobile/) a preview of a new Openrouteservice client for the web and mobile devices.",11
"10031","WN473","Programming","Routing optimisation generally solves the Vehicle Routing Problem (a simple example being the more widely known Travelling Salesman Problem). A more complex example would be the distribution of goods by a fleet of multiple vehicles to dozens of locations, where each vehicle has a certain time window in which it can operate and each delivery location has certain time windows in which it can be served (e.g. opening times of a supermarket).

In a [new Jupyter notebook example](http://giscienceblog.uni-hd.de/2019/07/23/new-ors-jupyter-example-about-fleet-scheduling-for-disaster-response-with-ors-and-vroom/) HeiGIT looks at a typical humanitarian scenario of distributing medical goods during disaster response following one of the worst tropical cyclones in Africa using [OpenRouteService](http://openrouteservice.org) and VROOM.",11
"10584","WN485","Community","Tahira [reported](http://giscienceblog.uni-hd.de/2019/10/31/winner-of-the-2019-climathon-heidelberg/) that Heidelberg’s first climathon event took place at EMBL with a 24 hour hackathon from 26 to 27 October as part of the ""global Climathon"". Participants worked in teams on five challenges, all with an aspect of addressing climate change. First place was awarded to the _BikeBuddy_ and _Spring Up_ teams. Both winning teams comprised members from the [GIScience research group Heidelberg University](http://uni-heidelberg.de/gis). The _BikeBuddy_ team worked on a challenge, presented by HeiGIT.org, to [identify attractive cycling routes](https://climathon.climate-kic.org/en/challenges/mobility/attractive-cycling) so as to encourage people to travel by bike rather than car. This challenge was inspired by the research on [pleasant routing](http://giscienceblog.uni-hd.de/2018/11/07/generating-customized-pleasant-pedestrian-routes-based-on-openstreetmap-data/) at GIScience/HeiGIT. The main factor that the team focused on was the _safety_ of cycling routes (street lights, etc.). The data was extracted from OpenStreetMap and integrated into a prototype using [OpenRouteService.org](https://OpenRouteService.org).",11
"11016","WN495","Other Geo Things","NASA [reported](https://www.nasa.gov/feature/goddard/2019/nasa-space-data-can-cut-disaster-response-times-costs) about a study, which says that near-real-time satellite data could cut costs and save time for emergency responders in a disaster. The overall concept also includes the use of the [openrouteservice](https://openrouteservice.org) based on OSM data.",11
"11007","WN495","Releases","Heidelberg University’s GIScience Research Group [announced](http://k1z.blog.uni-heidelberg.de/2020/01/08/openrouteservice-v60-ganymede/) the release of version 0.6 of openrouteservice. Although there are some new features such as alternative routes and round trip routing, the majority of the changes were in the backend code.",11
"11083","WN496","Software","Heidelberg University’s GIScience Research Group [reports](http://k1z.blog.uni-heidelberg.de/2020/01/13/nasa-uses-openrouteservice-for-study-on-disaster-response-times/) that NASA used the University's OpenRouteService’s navigation service in a study of disaster response times.",11
"11108","WN497","Other Geo Things","Recently the UN Pulse Lab Jakarta has developed a disaster monitoring WebApp called the MIND/DisasterMon platform. According to the UN Pulse Lab the objective of the MIND/DisasterMon platform is to try to answer questions related to disaster monitoring and emergency response by looking into various sources of data and information from open data platforms and social media. The platform also [integrates](http://k1z.blog.uni-heidelberg.de/2020/01/15/disaster-monitoring-with-openrouteservice-example-from-un-pulse-lab-jarkarta/) APIs from Openrouteservice, developed by HeiGIT, to help identify suitable routes for the transportation of aid and resources.",11
"11597","WN507","Software","HeiGIT [increased](https://openrouteservice.org/dev/#/api-docs/optimization/post) the API quota for the Openrouteservice multi-vehicle route optimisation endpoint. The optimise endpoint of Openrouteservice is based on the [Vroom](https://github.com/VROOM-Project/vroom) engine by Julien Coupey.",11
"11741","WN511","Software","Heidelberg University’s GIScience Research Group [announced](http://k1z.blog.uni-heidelberg.de/2020/04/01/openrouteservice-maps-–-alternative-routes-roundtrips-and-more-…/) a feature upgrade to its maps client on [maps.openrouteservice.org](https://maps.openrouteservice.org/). The service now suggests alternative routes, can help with round trips and allows skip-segments parameters to be sent to the API by adding manual waypoints to 'force openrouteservice to traverse areas of missing data or “unpassable” terrain'.",11
"11824","WN513","Maps","The University of Heidelberg has [stopped](https://ask.openrouteservice.org/t/mapsurfer-deprecation-cached-tiles-removed-after-june-2020/1704) operating its tile server Mapsurfer.NET due to organisational difficulties.",11
"12446","WN525","Software","[1] Heidelberg University’s GIScience Research Group's [birthday gift](http://k1z.blog.uni-heidelberg.de/2020/08/10/a-revamped-ors-map-client-to-celebrate-the-16th-openstreetmap-anniversary/) (OSM 16) is a new open source, OpenRouteService mobile friendly, map client. The source code of the new client [is available](https://github.com/Project-OSRM) on their GitHub repository.",11
"12485","WN526","Software","Recently [openrouteservice](https://openrouteservice.org) has been [updated to version 6.2](http://k1z.blog.uni-heidelberg.de/2020/08/12/setting-maximum-speed-is-back-in-openrouteservice/) by HeiGIT, which has brought some pretty useful features to OSM-based routing. One of the 'new' features is the re-introduction of the maximum_speed parameter so users can set the maximum speed their vehicle can travel at.",11
"12591","WN528","Releases","The GIScience Research Group of [HeiGIT](https://www.geog.uni-heidelberg.de/gis/heigit_en.html), the Heidelberg Institute for Geoinformation Technology, [announced](http://k1z.blog.uni-heidelberg.de/2020/08/28/long-distance-bike-and-foot-routing-with-restrictions/) that it is now possible to calculate long distance routes using all bike and pedestrian profiles, whilst taking into account restrictions such as avoiding ferries, with the newest update of [OpenRouteService](https://ask.openrouteservice.org/t/openrouteservice-v6-2-1-update/2063).",11
"12656","WN530","Other Geo Things","The Karlsruhe-based software company Disy Informationssysteme GmbH [presented](http://k1z.blog.uni-heidelberg.de/2020/09/08/disy-integriert-openrouteservice-in-cadenza/) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=http://k1z.blog.uni-heidelberg.de/2020/09/08/disy-integriert-openrouteservice-in-cadenza/) the new version of their data analytics, reporting and GIS platform 'Cadenza'. The extension of the analytics functionalities with the provision of an integrated routing function and the POI search are two of the essential innovations.",11
"12774","WN532","Releases","HeiGIT [presents](http://k1z.blog.uni-heidelberg.de/2020/09/24/improved-isochrone-calculation-released-in-openrouteservice-v630/) version 6.3.0 of openrouteservice, with an improved technique to speed up the calculation of isochrones (a [map area](https://en.wikipedia.org/wiki/Isochrone_map) that can be reached from a starting point within a given time or distance limit). By taking advantage of the topological properties of a road network, network cells connected to other cells by very few roads can be identified; with this technique, called partitioning, it is possible to drastically reduce the computational time required to find all roads that can be reached within a given time limit.",11
"12899","WN535","Programming","The new openrouteservice map client (VueJS) development is in the final phase and now has a [feature](https://openrouteservice.org/new-embedded-mode-for-openrouteservice-map-client/) that allows routes, isochrones, and other features from [openrouteservice (ORS)](https://openrouteservice.org/) to be integrated into other websites (with the embedding code available via a share button). This allows webmasters and editors to embed those geographic features easily into their websites using the [new ORS client](https://openrouteservice.org/map/#/).",11
"13434","WN547","Maps","With COVID-19 vaccination centres opening across many countries, there is widespread interest in how accessible they are to the population. HeiGIT, in Heidelberg, [have used OpenRouteService](http://k1z.blog.uni-heidelberg.de/2021/01/04/accessibility-of-covid-19-vaccination-centers-in-germany/) to calculate this for nearly all [centres](http://k1z.blog.uni-heidelberg.de/files/2021/01/isochrones_restrictionbyfederalstate_14jan2021.png) in Germany. 

NHS England has [a map](https://www.england.nhs.uk/coronavirus/wp-content/uploads/sites/52/2020/12/Vaccination-sites-15-January-2021.pdf) (pdf file) of locations showing all places further than 10 miles (16 km) from the nearest centre. 

You will find more maps and analyses, especially calculating and illustrating lines of equal distance around positions and regions, in this and next week's weeklyOSM.",11
"14122","WN563","OSM in the media","The city of Mannheim [has been using](http://k1z.blog.uni-heidelberg.de/2021/05/02/die-stadt-mannheim-nutzt-openrouteservice-fur-die-routenplanung-in-ihrem-online-stadtplan/) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=http://k1z.blog.uni-heidelberg.de/2021/05/02/die-stadt-mannheim-nutzt-openrouteservice-fur-die-routenplanung-in-ihrem-online-stadtplan/) HeiGIT's openrouteservice (ORS) for routing in their publicly accessible [online city map](https://www.gis-mannheim.de/mannheim/index.php?bl=wms_web_grau&service=mannheim&lt=mod_ors). ORS uses OSM data and offers a variety of freely useable [API functions](https://openrouteservice.org/services/) with global coverage, as well as different [open source](https://github.com/GIScience) libraries and clients.",11
"14230","WN566","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/sites/4/2021/05/566_T_all.png =946x510)

Open Healthcare Access Map  [[^1^](#wn566_24994)] | ©  Leaflet | © OpenStreetMap contributors, openrouteservice, WorldPop, geoboundaries",11
"14424","WN571","Programming","The Regionalverband Ruhr [has used](http://k1z.blog.uni-heidelberg.de/2021/06/16/openrouteservice-for-complex-route-optimization-in-new-qgis-extension-by-regionalverband-ruhr/) the potential of HeiGIT’s [openrouteservice (ORS)](https://openrouteservice.org/) in a new QGIS extension. The tool, 'Location and Route Optimisation of Addresses', allows you to search and locate addresses and to find the optimal routes between them.",11
"14679","WN579","Humanitarian OSM","HeiGIT is [working](https://heigit.org/routenplanung-im-uberflutungsgebiet-openrouteservice-nutzt-copernicus-ems-flut-daten-in-spezieller-losung-2/) on routing that incorporates current data from disaster areas, such as areas subject to flooding or destroyed streets. To help with the current flood disaster in Germany and neighbouring countries, HeiGIT has taken up-to-date flood data derived from satellite images by the European Copernicus Emergency Mapping Service (EMS) and integrated them into the routing services developed by HeiGIT.",11
"16039","WN617","Did you know that …","… [MapCarta](https://mapcarta.com/)? A simple browser map viewer aggregating data from  OpenStreetMap, Wikidata, GeoNames, Wikimedia Commons, Wikipedia, Wikivoyage and OpenRouteService.",11
"16117","WN619","OSM research","Geoinformatics researchers from Heidelberg are [using](https://heigit.org/social-media-data-for-better-routing-of-open-source-navigational-services/) social media and OpenStreetMap data to provide navigation services with up-to-date traffic information that allows them to determine optimal routes and calculate travel time.  The project is called 'SocialMedia2Traffic' and will be integrated into [OpenRouteService](https://sm2t.heigit.org/).",11
"16539","WN634","Maps","[1] Marcel Reinmuth [announced](http://k1z.blog.uni-heidelberg.de/2022/09/09/open-healthcare-access-map-update-and-hdx/) an update to the [Open Healthcare Access Map](https://apps.heigit.org/healthcare_access/). Released last year, the map based on OpenStreetMap healthcare facilities and access times from OpenRouteService, now has global coverage of healthcare access.",11
