"id","blog","category","markdown"
8345,"WN438","Other Geo Things","CityLab provides [an overview](https://www.citylab.com/transportation/2018/11/best-transit-american-cities-bus-rail-subway-service/576739/) of a new book by Christof Spieler on rapid transit systems in 47 American metropolitan regions. Needless to say, it contains lots of transit maps."
8343,"WN438","Other Geo Things","The web app _Cultural Gems_ [was presented](http://europa.eu/rapid/press-release_IP-18-6661_en.htm) by the European Commission during the closing conference of the European Year of Cultural Heritage 2018. The app intends to provide crowdsourced information on cultural and creative spaces in Europe and is pre-loaded with an initial set of points of interest from OpenStreetMap."
8899,"WN449","Other Geo Things","Mikel Maron, head of community at Mapbox and an OSMF board member, [elaborated](https://www.freightwaves.com/news/technology/mapping-can-aid-in-disaster-logistics) on the importance of mapping, open data and crowdsourcing efforts, such as HOT, in responding to natural disasters. Rapidly evolving technologies can help governments, communities, and aid agencies reduce the impact of natural disasters. He points out that on this basis the transport and logistics industry is in a position to support crisis initiatives proactively, promptly and precisely."
9592,"WN463","Mapping","Facebook's Maps Team [announced](https://www.openstreetmap.org/user/DrishT/diary/368711) the RapiD Editor based on iD, which enables mappers to convert data they extracted using machine learning into OSM features."
9572,"WN463","Other Geo Things","John Murray has [been using](https://twitter.com/MurrayData/status/1131824861058347008) the recent release of Rapids AI, a data science library for GPUs, to compute distances to everywhere in Great Britain from a point in a few seconds."
9956,"WN471","Community","Erwin [asks](https://lists.openstreetmap.org/pipermail/talk-at/2019-July/010138.html) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) (automatic [translation](https://translate.google.com/translate?sl=de&tl=en&u=https://lists.openstreetmap.org/pipermail/talk-at/2019-July/010138.html)) on talk-at if there are already mappers who have experience with the tool [mapwith.ai](https://mapwith.ai/) from Facebook. Another user [pointed](https://lists.openstreetmap.org/pipermail/talk-at/2019-July/010145.html) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) (automatic [translation](https://translate.google.com/translate?sl=de&tl=en&u=https://lists.openstreetmap.org/pipermail/talk-at/2019-July/010145.html)) to [OSM forum posts](https://forum.openstreetmap.org/viewtopic.php?id=66900) from the Thai community, which is not very enthusiastic about this AI-supported tool."
9929,"WN471","Mapping","Facebook [announced](https://ai.facebook.com/blog/mapping-roads-through-deep-learning-and-weakly-supervised-training) that they are making their AI tool available for OSM mappers through their [RapiD](https://mapwith.ai) editor. According to the [press](https://www.engadget.com/2019/07/23/facebook-opens-up-its-ai-tool-to-openstreetmap-users/), Facebook wants to improve the map data in OSM on which the company relies. Facebook's AI mapping activities are not undisputed and were a constant source of [complaints](https://twitter.com/floledermann/status/1155960862747680770?s=19) in the past."
10004,"WN472","Mapping","The discussion on Facebook's [RapiD](https://mapwith.ai/#13/36.70335/67.07788/0/55) continues [on Twitter](https://twitter.com/floledermann/status/1155960862747680770) and the [talk mailing list](https://lists.openstreetmap.org/pipermail/talk/2019-July/thread.html). For anyone seriously interested in the values of OSM the latter thread is recommended as it highlights many of the pros and cons. The controversy has been noticed by the [MapRoom](https://www.maproomblog.com/2019/08/complaints-about-facebooks-automated-edits-in-thailand/) blog as well."
10035,"WN473","Community","In last week's Pista ng Mapa conference, two sessions were about AI. First was a [lightning talk by Ardie Orden](https://twitter.com/arnalielsewhere/status/1157115191491829763) from Thinking Machines and their Map the Gap initiative, and then a [mapathon](https://twitter.com/maningsambale/status/1157126871403728896) session using Facebook's MapWithAI RapiD editor and HOTOSM's Tasking Manager for areas near the host city of Dumaguete.  During the conference closing activity,  the organisers announced a new initiative to leverage AI-assisted tools for identifying, prioritising, and mapping the road network of the Philippine countryside called [Tabang-AI](https://github.com/OSMPH/Tabang-AI/), a Cebuano word for collaboration, or to aid."
10179,"WN477","Imports","At SotM US 2019, Facebook [demonstrated](https://en.osm.town/@MapAmore/102759539949131126) their computer vision software to detect buildings suitable for import into OSM with [RapiD](https://wiki.openstreetmap.org/wiki/RapiD)."
10227,"WN478","Mapping","Microsoft's dataset with approximatley 125 million building footprints in the US is currently available in the RapiD editor as [an experimental feature](https://mapwith.ai/rapid-sotm2019). If you zoom into the USA you can see the suggested buildings and roads.
More background is available at the website for [RapiD](https://mapwith.ai/) and the GitHub page for the [building footprint dataset](https://github.com/Microsoft/USBuildingFootprints)."
10737,"WN489","Mapping","Road data in the [RapiD editor](https://mapwith.ai/rapid) are now available for [all countries](https://github.com/facebookmicrosites/Open-Mapping-At-Facebook/wiki/Available-Countries) of South America and Africa. The new release is fully integrated with Microsoft building footprints (>150M unmapped buildings in US, Tanzania and Uganda)."
11035,"WN495","Mapping","OSM User the_node_less_traveled [reported](https://www.openstreetmap.org/user/the_node_less_traveled/diary/391863) about the MapWithAI plugin for JOSM, which allows JOSM users to work with the features detected by Facebook's recently introduced [MapWithAI](https://mapwith.ai/) tool. The tool is intended for users with an unstable internet connection or who don't want to use the iD editor derivative RapiD."
11082,"WN496","Humanitarian OSM","Harry Wood [reminded](https://twitter.com/harry_wood/status/1217060346982256641) us of the hundreds of mappers who spontaneously came together after the Haiti earthquake to rapidly produce a map for aid agencies. In response, Simon Poole [observed](https://twitter.com/sp8962/status/1217124208909725696) that today's HOT is not the same HOT that responded to the Haiti earthquake in 2010. Mikel Maron [asks](https://twitter.com/mikel/status/1217141739267526656) us to think about how we can help those who are still suffering in Haiti. He points out that, in some ways, HOT has benefited more than Haiti from the quake response."
11673,"WN509","Humanitarian OSM","HOT [is launching](https://www.hotosm.org/updates/rapid-response-microgrants-covid-19/) _Rapid Response Microgrants: COVID-19_ which aims to bolster the mapping of unmapped areas with vulnerable communities, which are at risk of being forgotten without assistance with the COVID-19 pandemic."
11681,"WN509","Mapping","Pixel8Earth [reported](https://medium.com/@pixel8earth/rapid-3d-mapping-using-commodity-video-cbfe7e5a767) on their experiments to use a GoPro camera for large scale 3D mapping, on medium.com. They include a lot of useful information such as the calibration or how [odometry](https://en.wikipedia.org/wiki/Odometry) can help. The article ends with a promising conclusion."
11956,"WN515","Humanitarian OSM","HOT [announced](https://www.hotosm.org/updates/hot-rapid-response-microgrants-covid-19-first-round-of-micrograntees-announced/) the first round of recipients of its COVID-19 Rapid Response Microgrant program."
12135,"WN519","Community","Bryan Housel, who [had been working](https://github.com/ideditor/imagery-index/issues/5) for Mapbox, now [works](https://wiki.openstreetmap.org/wiki/User:Bhousel) for [Kaart](https://wiki.openstreetmap.org/wiki/Kaart), a contractor of Apple and Facebook, on [RapiD](https://wiki.openstreetmap.org/wiki/RapiD), a fork of iD which can import features automatically traced from satellite imagery into OSM."
12145,"WN519","Did you know that…","… that RapiD, Facebook's iD fork to load automatically traced features into OSM, does not offer automatically traced features in [Iran](https://github.com/facebookincubator/RapiD/issues/58) and [North Korea](https://github.com/facebookincubator/RapiD/issues/130) because they are not allowed to do so under US sanctions?"
12162,"WN520","Humanitarian OSM","The second round of rapid response micrograntees has been [announced](https://www.hotosm.org/updates/second-round-of-rapid-response-micrograntees-announced/)."
12286,"WN522","Mapping","Adamant36's [request](https://github.com/openstreetmap/openstreetmap-website/issues/2708) to add RapiD to the list of editors on the OSM map resulted in a robust discussion on GitHub."
12306,"WN523","Humanitarian OSM","HOT is conducting an online [survey](https://forms.gle/naCB3CzuWqYMhQpJ8) of people who have used RapiD to find out what their experience was. The data will be used to understand how RapiD  could be made more accessible and usable for a variety of users."
12346,"WN523","Imports","Alex Hennings has [reviewed](https://www.openstreetmap.org/user/blackboxlogic/diary/393721) Facebook and ESRI's proposed 'not-an-import' imports (we reported [earlier](http://weeklyosm.eu/archives/13430#wn522_22949)) of ArcGIS datasets through RapiD or JOSM MapWithAI plugin and found them wanting. Of particular concern was the lack of solicited community review on the [imports-us](https://lists.openstreetmap.org/listinfo/imports-us) mail list."
12605,"WN528","Mapping","OpenStreetMap hit [90 million changesets](https://www.openstreetmap.org/changeset/90000000). The changeset was done using RapiD by [Diana IRM-ED](https://www.openstreetmap.org/user/Diana%20IRM-ED), an Indonesian mapper paid by HOT."
12741,"WN532","Humanitarian OSM","HOT [reported](https://www.hotosm.org/updates/supporting-coronavirus-response-through-mapping-in-liberia/) on the progress of mapping in Liberia in connection with financial support through a microgrant from the COVID-19 Rapid Response programme."
12949,"WN536","Humanitarian OSM","The [Mapping Power campaign](https://bit.ly/MappingPower) was [featured in Mapillary's Blog](https://bit.ly/MapillaryBlog), explaining how students across the [YouthMappers](https://www.youthmappers.org/) network are using augmented and volunteer mapping through [Mapillary](https://www.mapillary.com/), [Map With AI](https://mapwith.ai/#14/2.24856/32.87386), [TeachOSM](https://teachosm.org/), and [HOT](https://www.hotosm.org/) to improve Sierra Leone's electrical grid and connect rural communities."
13340,"WN545","Mapping","[Map Bundles](https://protomaps.com/bundles) is a new service by [Protomaps](https://protomaps.com) for downloading vector basemap tiles based on OpenStreetMap data updated minute by minute. Example HTML and map styles are included. Bundles are designed to encourage rapid integration of OSM edits into custom slippy maps. You can find more details in [Brandon Liu's diary entry](https://www.openstreetmap.org/user/bdon/diary/395221)."
13423,"WN547","Humanitarian OSM","Bo Percival [has been writing](https://lists.openstreetmap.org/pipermail/talk/2020-December/085883.html) short OSM diary entries to outline a series of rapid assessment and design sprints organised by the HOT Tech team. The sprints cover five days and have focused on topics such as group mapping."
13476,"WN548","Humanitarian OSM","The HOT upcoming [community webinar on Friday 29 January](https://www.eventbrite.com/e/mapping-for-covid-19-response-and-resilience-tickets-136804569149) will feature three COVID-19 Rapid Response micrograntees; iLab Liberia, OSM Senegal, and Public Lab Mongolia; and HOT's COVID-19 activation team. You can read about the micrograntees [here](https://www.hotosm.org/updates/hot-rapid-response-microgrants-covid-19-first-round-of-micrograntees-announced/) and [here](https://www.hotosm.org/updates/second-round-of-rapid-response-micrograntees-announced/)."
13490,"WN549","Humanitarian OSM","During  2020 OpenStreetMap Senegal received a 'Rapid Response Microgrant' to map hospitals and update information on emergency health services. Daniel Abanto Graffman [showed](http://k1z.blog.uni-heidelberg.de/2021/01/22/updated-osm-healthcare-in-senegal-2020/) how the data evolved over the project’s timeline and the impact of newly available information on emergency services and capacity assessed with the Openrouteservice."
13802,"WN555","Software","Simon Poole [announced](https://www.openstreetmap.org/user/SimonPoole/diary/396057) that the first beta release of Vespucci 15.2 is now available in the Google Play Store or from the [Vespucci repository](https://github.com/MarcusWolschon/osmeditor4android/releases). Simon is looking for users to help rapidly test this release."
13937,"WN559","Humanitarian OSM","Public Lab Mongolia has used support from a HOT Rapid Response Microgrant to [assemble](https://www.hotosm.org/updates/supporting-covid-19-response-in-mongolia-via-community-mapping-by-public-lab-mongolia/) a diverse team of mappers from across Mongolia to map health, service, and infrastructure sites relevant to COVID-19 responses."
13944,"WN559","Mapping","Voting is underway for:
- `highway=busway` for [dedicated roadways](https://wiki.openstreetmap.org/wiki/Proposed_features/Tag:highway%3Dbusway) for bus rapid transit systems (till Wednesday 14 April)."
14068,"WN562","Community","OSM Zambia has completed their Facebook Community Impact Microgrant in which they [mapped](https://www.hotosm.org/updates/mapping-solid-waste-zones-in-lusaka/)  waste collection zones in the rapidly growing city of Lusaka to support the management of waste collection and disposal services."
14659,"WN578","Imports","In an email from MSF, GIS officer Roxana Nazarie [outlined](https://lists.openstreetmap.org/pipermail/hot/2021-August/015600.html) a planned way to share non-sensitive data collected and approved by field teams with OSM. The context is that the import process is too long-winded when data needs to be shared for a rapid response. Most replies suggested that the proposed method was an import anyway, and a number of other approaches were suggested."
14760,"WN581","Releases","Bryan Housel [announced](https://twitter.com/bhousel/status/1432459841738616833?s=20) release 1.1.7 of RapiD, including bugfixes and validation improvements."
14893,"WN585","Mapping campaigns","The [OrganicMaps](https://github.com/organicmaps/organicmaps#readme) team [asked](https://t.me/s/OrganicMapsApp) users to help fix issues with subway mapping using this [validator](https://alexey-zakharenkov.github.io/subways/rapid/). Brandon suggested that the makers of the recently released new app for [Jungle Bus](https://junglebus.io/en/mobility-open-data-proudly-crafted-by-the-openstreetmap-community-2/) could perhaps initiate a collaboration?"
15007,"WN588","Software","Bryan Housel [announced](https://twitter.com/bhousel/status/1452806915151605762/photo/1) the release of RapiD [1.1.8](https://github.com/facebookincubator/RapiD/blob/main/CHANGELOG.md#118), which includes performance improvements and bugfixes."
15254,"WN596","Open Data","What [does](http://accessmap.karlsruhe.codefor.de/) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=http://accessmap.karlsruhe.codefor.de/) the rapid transit system of Karlsruhe (Germany) look like to wheelchair users? This is an updated visualisation, including new underground sections opened on 12 December, of the stops in Karlsruhe (and also the rest of the KVV transit authority area) that are accessible for wheelchair users. You can move the slider back and forth to compare."
15703,"WN608","Other Geo Things","In the era of phones and online navigation maps, the police emergency response to a shooting in rural Nova Scotia (Canada) [showed](https://www.cbc.ca/news/canada/nova-scotia/why-lawyers-want-senior-rcmp-officers-to-testify-at-portapique-inquiry-1.6376357) that the police local units did not have a rapid and reliable backup system for road navigation and aerial images. They consulted an online map that provided road navigation results that seemed unreliable to people that knew the area."
15820,"WN611","Events","Bryan Housel [presented](https://nitter.net/bhousel/status/1510053741025656835) the 2.0 alpha of the new RapiD at SotMUS. The test instance [shows](https://mapwith.ai/rapid-sotm-2022) high performance during tests."
16329,"WN627","Software","Benjamin Clark, from Meta, [shared](https://github.com/facebookincubator/RapiD/discussions/482) the 2022 development plans for MapWithAI's RapiD editor for OpenStreetMap in a GitHub project issue. It is open to comments and feedback."
16409,"WN630","Mapping","Martijn van Exel [raised](https://www.openstreetmap.org/user/mvexel/diary/399732) the question of how best to deal with existing address nodes when adding buildings with RapiD."
16588,"WN635","Software","The RapiD development team at Meta [blogged](https://developers.facebook.com/blog/post/2022/08/25/preview-our-next-generation-osm-editor-rapid-2-point-0/) about an 'early preview' of RapiD 2.0 alpha, an OSM editor with access to AI-generated open data. The big change is a rewrite of the graphics engine to improve overall performance. They are asking for feedback via GitHub, Slack or Facebook."
16659,"WN637","Open Data","Martijn van Exel [explained](https://www.openstreetmap.org/user/mvexel/diary/400035) how he uses the RapiD tool to add data from free and open sources to OSM."
16979,"WN646","Community","Nighto [pointed](https://community.openstreetmap.org/t/busways-not-rendered-on-main-openstreetmap-carto-for-years-prs-are-ready-but-not-accepted/6193) out that the road category [`highway=busway`](https://wiki.openstreetmap.org/wiki/Tag:highway%3Dbusway), which was accepted one and a half years ago, is still not rendered in OSM Carto, the default map style on the OSM website. As a result, bus rapid transit routes that are common in some countries have not been updated to the new tagging in many cities, or where this has already been done, it results in an [unattractive](https://www.openstreetmap.org/way/456822422) map representation."
17027,"WN647","OSM in the media","The student media group _Megabyte_  [wrote](https://mbradio.ru/publication/4589) :RU-s:>>>[:EN-t:](https://mbradio-ru.translate.goog/publication/4589?_x_tr_sl=auto&_x_tr_tl=EN), in an article on the benefits of AI, about the RapiD editor, which has helped the HOT project."
17354,"WN657","Releases","Martijn van Exel [announced](https://www.openstreetmap.org/user/mvexel/diary/400973) the availability of a beta version of RapiD 2.0. The thing he thinks you will appreciate most is how snappy RapiD feels, as the majority of the work on RapiD 2.0 has gone into performance improvements. The Maps@Meta team [provided](https://www.openstreetmap.us/2023/2/rapid2-0/) more details in a OpenStreetMap US blog post."
17517,"WN661","Events","The team developing the RapiD editor at Meta are [hosting](https://www.eventbrite.com/e/rapid-20-launch-webcast-tickets-591696900357) three days of webinars for the RapiD 2.0 launch. Each day is a webinar that is time zone friendly for Europe/Africa/Middle East (4 April), Americas (5 April) and Asia-Pacific/Oceania (6 April). The new RapiD editor will be demonstrated and Q&A with the team will follow."
17550,"WN662","Upcoming Events","|Where            |What                                                                                                                     |Online|When                   |Country                                                         |
|-----------------|-------------------------------------------------------------------------------------------------------------------------|------|-----------------------|----------------------------------------------------------------|
|Washington    |OSM US Mappy Hour: OSMCha! [:osmcalpic:](https://osmcal.org/event/2004/)                                                     |✓     |2023-03-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|              |[Online] OpenStreetMap Foundation board of Directors - public videomeeting [:osmcalpic:](https://osmcal.org/event/2001/)     |      |2023-03-30             |                                                                |
|              |Formation UN Mappers : OpenStreetMap et la cartographie humanitaire - session 9 [:osmcalpic:](https://osmcal.org/event/1976/)|      |2023-03-30             |                                                                |
|Düsseldorf    |Düsseldorfer OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/1887/)                                             |      |2023-03-31             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Pune City     |Getting Started with OpenStreetMap [:osmcalpic:](https://osmcal.org/event/2006/)                                             |      |2023-04-01             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)|
|IJmuiden      |OSM Nederland bijeenkomst (online) [:osmcalpic:](https://osmcal.org/event/2002/)                                             |✓     |2023-04-01             |![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)|
|                 |Rapid 2.0 Launch Webcast [:osmcalpic:](https://osmcal.org/event/2014/)                                                   |      |2023-04-04 - 2023-04-06|                                                                |
|                 |MapRoulette Monthly Community Meeting [:osmcalpic:](https://osmcal.org/event/1804/)                                      |      |2023-04-04             |                                                                |
|                 |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/1999/)                                     |      |2023-04-04             |                                                                |
|                 |Missing Maps London Mapathon [:osmcalpic:](https://osmcal.org/event/1990/)                                               |      |2023-04-04             |                                                                |
|Berlin           |OSM-Verkehrswende #46 – FÄLLT AUS – Wir treffen uns beim Geo Berlin Meetup [:osmcalpic:](https://osmcal.org/event/2000/) |      |2023-04-04             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                 |Formação UN Mappers: OpenStreetMap e o mapeamento humanitário - sessão 3 [:osmcalpic:](https://osmcal.org/event/1966/)   |      |2023-04-05             |                                                                |
|Madison          |A Synesthete's Atlas - Eric Theise & upright bassist Ari Smith [:osmcalpic:](https://osmcal.org/event/1954/)             |      |2023-04-06             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Stuttgart        |Stuttgarter Stammtisch [:osmcalpic:](https://osmcal.org/event/1986/)                                                     |      |2023-04-05             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Gramado          |Gramado-(RS) Mapeamento de Edifícios com dados da Microsoft e Editor RapiD. [:osmcalpic:](https://osmcal.org/event/2009/)|      |2023-04-08             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/03/br.svg)|
|København        |OSMmapperCPH [:osmcalpic:](https://osmcal.org/event/1959/)                                                               |      |2023-04-09             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/07/dk.svg)|
|臺北市              |OpenStreetMap x Wikidata 月聚會 #51 [:osmcalpic:](https://osmcal.org/event/2011/)                                           |      |2023-04-10             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)|
|Zürich           |OSM-Stammtisch [:osmcalpic:](https://osmcal.org/event/1824/)                                                             |      |2023-04-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/ch.svg)|
|München          |Münchner OSM-Treffen [:osmcalpic:](https://osmcal.org/event/1758/)                                                       |      |2023-04-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                 |Formação UN Mappers: OpenStreetMap e o mapeamento humanitário - sessão 4 [:osmcalpic:](https://osmcal.org/event/1967/)   |      |2023-04-12             |                                                                |
|Salt Lake City   |OSM Utah Monthly Map Night [:osmcalpic:](https://osmcal.org/event/1812/)                                                 |      |2023-04-13             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Southeast        |FOSSASIA [:osmcalpic:](https://osmcal.org/event/1843/)                                                                   |      |2023-04-12 - 2023-04-14|sg                                                              |
|Localidad Usaquén|GeoBeer - Reunámonos con una cerveza para hablar de OpenStreetMap [:osmcalpic:](https://osmcal.org/event/2012/)          |      |2023-04-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)|
|Jaro             |#MapaTime with Central Phillippines University, Iloilo [:osmcalpic:](https://osmcal.org/event/2007/)                     |      |2023-04-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/ph.svg)|
|Berlin           |OSM Hackweekend Berlin 04/2023 [:osmcalpic:](https://osmcal.org/event/1982/)                                             |      |2023-04-15 - 2023-04-16|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Toulouse         |Réunion du groupe local de Toulouse [:osmcalpic:](https://osmcal.org/event/1775/)                                        |      |2023-04-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|Caen             |Carto Party Vélo [:osmcalpic:](https://osmcal.org/event/2013/)                                                           |      |2023-04-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|"
