"id","blog","category","markdown","sg_id"
3011,"WN324","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[PostGIS](http://www.postgis.net)|[2.3.0](https://svn.osgeo.org/postgis/tags/2.3.0/ChangeLog)|2016-09-26|Support parallel processing when using PostgreSQL 9.6|
|[Komoot Android&nbsp; ](https://www.komoot.de/)|[var](https://play.google.com/store/apps/details?id=de.komoot.android)|2016-09-28|Swipe-to-pause gesture and minor improvements.|
|[Komoot iOS&nbsp; ](https://www.komoot.de/)|[8.4](https://itunes.apple.com/de/app/komoot-fahrrad-outdoor-routenplaner/id447374873)|2016-09-28|Modifications for iOS 10|
|[Mapillary iOS&nbsp; ](http://www.mapillary.com/map)|[4.4.15](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-09-28|Two bugs fixed.|
|[Maps.me Android&nbsp; ](http://maps.me)|[var](https://play.google.com/store/apps/details?id=com.mapswithme.maps.pro)|2016-09-28| Height profiles for pedestrians and cyclists, improvement of search and map editor.|
|[Maps.me iOS&nbsp; ](http://maps.me)|[6.4.3](https://itunes.apple.com/app/id510623322)|2016-09-28| Height profiles for pedestrians and cyclists, improvement of search and map editor.|
|[Vespucci](https://github.com/MarcusWolschon/osmeditor4android)|[0.9.8r1200](https://github.com/MarcusWolschon/osmeditor4android/releases/tag/0.9.8r1200)|2016-09-28|No information.|
|[PostgreSQL](http://www.postgresql.org/)|[9.6.0](https://www.postgresql.org/docs/9.6/static/release-9-6.html)|2016-09-29|Highliht: Parallel support, please read release info.|
|[BRouter](http://brouter.de/brouter/)|[1.4.6](http://brouter.de/brouter/revisions.html)|2016-09-30|Improved memory footprint, tweaked recalculation timeout logic. |
|[Leaflet](http://leafletjs.com/)|[1.0.1](https://github.com/Leaflet/Leaflet/blob/master/CHANGELOG.md)|2016-09-30|Completely revised version, please read release information.|
|[Magic Earth&nbsp; ](http://www.generalmagic.com/magic-earth/)|[7.1.16.39](https://play.google.com/store/apps/details?id=com.generalmagic.magicearth)|2016-09-30|No specific information.|
|[Mapbox GL JS](https://wiki.openstreetmap.org/wiki/Mapbox_GL)|[v0.25.1](https://github.com/mapbox/mapbox-gl-js/releases)|2016-09-30|Bug fix of the currently released version v0.25.0|
|[Traccar Client Android&nbsp;?](https://www.traccar.org/client/)|[3.12](https://www.traccar.org/blog/category/releases/)|2016-10-01|Fix some small issues.|
|[Mapillary Android&nbsp; ](http://www.mapillary.com/map)|[2.42](https://play.google.com/store/apps/details?id=app.mapillary)|2016-10-03|Bug fixes with login, signup and camera when receiving calls.|

Provided by the [OSM Software Watchlist](https://osm.wno-edv-service.de/index.php/osm-software).

( ) unfree software. See [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html).",8
3554,"WN335","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[PostGIS](http://www.postgis.net)|[2.3.1](https://svn.osgeo.org/postgis/tags/2.3.1/ChangeLog)|2016-11-26|Many changes. Please read release infos.|
|[Mapzen Lost](https://mapzen.com/blog/open-source-location-services-with-lost/)|[2.1.2](https://github.com/mapzen/lost/releases/tag/lost-2.1.2)|2016-12-08|Five bugs fixed.|
|[Komoot Android&nbsp; ](https://www.komoot.de/)|[var](https://play.google.com/store/apps/details?id=de.komoot.android)|2016-12-14|Minor enhancements.|
|[Cruiser for Android&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|[1.4.15](https://play.google.com/store/apps/details?id=gr.talent.cruiser)|2016-12-15|Various improvements.|
|[Cruiser for Desktop&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|1.2.15|2016-12-15|Offline Routing.|
|[Mapillary iOS&nbsp; ](http://www.mapillary.com/map)|[4.5.10](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-12-15|Compass fix for editor.|
|[Maps.me Android&nbsp; ](http://maps.me)|[var](https://play.google.com/store/apps/details?id=com.mapswithme.maps.pro)|2016-12-16|Bug fixes and new map data.|
|[osm2pgsql&nbsp;?](https://github.com/openstreetmap/osm2pgsql)|[0.92.0](https://lists.openstreetmap.org/pipermail/dev/2016-July/029370.html)|2016-12-16|Many changes, please read release info.|
|[OSRM Backend](http://project-osrm.org/)|[5.5.1](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.5.1)|2016-12-16|Bugfixes of just released 5.5.0.|
|[QGIS](http://www.qgis.org)|[2.18.2](https://github.com/qgis/QGIS/releases/tag/final-2_18_2)|2016-12-16|No info.|
|[QMapShack Lin/Mac/Win](https://bitbucket.org/maproom/qmapshack/wiki/Home)|1.7.2|2016-12-16|No info.|

Provided by the [OSM Software Watchlist](https://wambachers-osm.website/index.php/osm-software).

( ) unfree software. See: [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html).",8
3949,"WN343","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[PostGIS](http://www.postgis.net)|[2.3.2](https://svn.osgeo.org/postgis/tags/2.3.2/ChangeLog)|2017-01-31|Bugfix release.|
|[iD](http://ideditor.com/)|[2.1.2](https://github.com/openstreetmap/iD/blob/master/CHANGELOG.md#212)|2017-02-07|Bugfix release.|
|[Mapillary iOS&nbsp; ](http://www.mapillary.com/map)|[4.6.5](https://itunes.apple.com/us/app/mapillary/id757286802)|2017-02-07|Notification when  entering an area that needs to be mapped. |
|[PostgreSQL](http://www.postgresql.org/)|[9.6.2](https://www.postgresql.org/docs/9.6/static/release-9-6-2.html)|2017-02-09|This release contains a variety of fixes from 9.6.1.|
|[OpenLayers](http://openlayers.org/)|[4.0.0](https://github.com/openlayers/openlayers/releases/tag/v4.0.0)|2017-02-10|Enhancements and fixes from 107 pull requests since the previous release.|
|[Traccar Server](https://www.traccar.org/server/)|[3.10](https://www.traccar.org/blog/category/releases/)|2017-02-11|No Info.|
|[Mapillary Android&nbsp; ](http://www.mapillary.com/map)|[3.27](https://play.google.com/store/apps/details?id=app.mapillary)|2017-02-13|Bugfix release.|

Provided by the [OSM Software Watchlist](https://wambachers-osm.website/index.php/osm-software).

( ) unfree software. See: [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html).",8
5615,"WN377","Programming","Sven Geggus [wonders](https://lists.openstreetmap.org/pipermail/dev/2017-October/030010.html) if the new PostgreSQL 10.0 combined with PostGIS 2.4 brings advantages for an osm2pgsql database. The gain is less for the standard use case, but the increased parallel processing abilities will be beneficial if the database will be used for further analysis.",8
5780,"WN381","Programming","Carto users ask more and more often to quickly render large geographic datasets with the PostGIS-Mapnik toolchain. Paul Ramsey [provides](https://carto.com/blog/inside/postgis-performance/) an accurate performance analysis of the various processing steps, alongside with available optimisations and future development plans.",8
6418,"WN396","Maps","Ilya Zverev imported the planet dump from 20th February 2008 into a PostGIS database and [rendered](http://osmz.ru/osm2008.html#4/50.00/15.00) it with Mapnik with the current version of OSM-Carto. He shared more details about it on the [Talk](https://lists.openstreetmap.org/pipermail/talk/2018-February/080211.html) mailing list.",8
7125,"WN413","Other Geo Things","Topi Tjukanov wrote an [article](https://medium.com/@tjukanov/why-should-you-care-about-postgis-a-gentle-introduction-to-spatial-databases-9eccd26bc42b) about the database [PostgreSQL](https://en.wikipedia.org/wiki/PostgreSQL) with its [PostGIS](https://en.wikipedia.org/wiki/PostGIS) extension, targeting consumers of spatial data. However, the article is worth reading for anyone who wants an easy written explanation of what PostgreSQL and PostGIS are and why it is worth using them.",8
7321,"WN417","Programming","A new version of [GeoPandas](http://geopandas.org/), an extension for Python's data science package [Pandas](https://en.wikipedia.org/wiki/Pandas_(software)), was [just released](https://github.com/geopandas/geopandas). GeoPandas extends Pandas' data types and allows spatial operations on geometric types that would otherwise require a spatial database such as PostGIS. The new version 0.4.0 improves the  performance and behaviour of the [overlay functionality](https://github.com/geopandas/geopandas/pull/429). Further, there is a [long list](https://github.com/geopandas/geopandas/releases/tag/v0.4.0) of other new features and bug fixes.",8
8134,"WN434","Programming","A ""GDAL Coordinate System Barn Raising"" has [raised](https://gdalbarn.com) $144,000 to enable improvements to coordinate system libraries needed for the GDAL, PROJ, libgeotiff, PostGIS, and Spatialite open source toolchain.
The new libraries [provide](https://geospatial.blogs.com/geospatial/2018/10/open-source-geospatial-coordinate-sytem-libraries-are-being-revised.html) for higher accuracy transformations between coordinate systems that avoid transforming everything through WGS84 and eliminate the extra steps that this entails.",8
9099,"WN453","Community","SK53 wanted to identify areas of social housing in England. He shows in [his blog](http://sk53-osm.blogspot.com/2019/03/social-housing-polygons-for-england.html) how he was able to create suitable useful polygons from an open data list of individual properties with PostGIS clustering. He suggests that such approaches may have broader applicability to OSM data.",8
9292,"WN457","Programming","The PgAdmin4 [Geometry viewer](https://blog.rustprooflabs.com/2018/09/pgadmin4-geometry-viewer) nice feature is added to PgAdmin4 since v3.3 with an OpenStreetMap background. While testing PostGIS scripts, programmers simply switch between Data And Geometry viewers and avoid moving data to other tools to visualize.",8
9352,"WN458","Programming","Pierre Béland [released](https://twitter.com/pierzen/status/1121940279886589953) his PostGIS [OQ_Analysis](https://github.com/pierzen/OQ_Analysis) scripts, which he used in [three analyses](https://opendatalabrdc.github.io/Blog/#!index_en.md) of the mapping quality of buildings.",8
9557,"WN462","Programming","Pierre Béland has added preliminary versions of PostGIS Orthogonal Functions, for transforming building polygons, to the  [OQ_Analysis Github repo](https://github.com/pierzen/OQ_Analysis/tree/master/sql/Orthogonal).",8
10490,"WN483","Releases","Version 3.0.0 of PostGIS has been [released](http://www.postgis.net/2019/10/20/postgis-3.0.0).",8
10677,"WN487","Software","RustProof Labs, a Colorado-based IT consulting firm, [published](https://github.com/rustprooflabs/pgosm) PgOSM on GitHub, a tool under MIT licence that aims to make access to open source spatial data easier by providing a simple way to load ` .pbf` files into PostGIS.",8
10865,"WN491","Maps","Hidde Wieringa [posted](https://dev.to/hiddewie/creating-a-custom-cycling-map-3g2a) a detailed guide on how to create a cycling map with open data. The toolchain involves Mapnik, PostgreSQL with PostGIS extension, Python and GDAL and makes use of OSM and SRTM elevation data. The scripts he used are available on [GitHub](https://github.com/hiddewie/map-it).",8
11268,"WN500","Education","Ryan Lambert [started](https://blog.rustprooflabs.com/2020/01/webinar-intro-postgis-openstreetmap) a webinar series of six videos on how to work with PostGIS and OSM. The first four videos are online; the others will follow shortly.",8
11362,"WN502","Programming","Frederic Rodrigo's [article](https://medium.com/@frederic.rodrigo/imposm2pgrouting-route-planning-on-openstreetmap-road-network-with-the-benefit-of-updates-1e70f280ac5e), 'ImpOsm2pgRouting Route planning on OpenStreetMap road network with the benefit of updates', presents the  [ImpOsm2pgRouting](https://github.com/pgRouting/osm2pgrouting) programming tool that can import OSM data, including pbf format, into PostgreSQL/PostGIS and transform it to the [PgRouting](https://pgrouting.org/) data model. 

This allows synchronisation of a PgRouting database with OSM data. OSM highway lines are cut at each crossing and the characteristics of each road network segment are kept to calculate the route with the 'lowest cost', respecting various constraints such as road speed, one ways, etc.",8
11838,"WN513","Programming","OpenMapTiles provided [an update](https://www.maptiler.com/news/2020/05/the-future-of-openmaptiles-project/) on recent developments (with the slightly misleading title of 'The Future of OpenMapTiles Project') with their software stack. A significant change is moving away from using MapnikVT to a native PostGIS function, ST_AsMVT, which both simplifies the stack and improves performance. They now also run continuous integration tests on the tile output after each code change is integrated.",8
12978,"WN537","Maps","[1] The map of Germany by [sven\_s8](https://twitter.com/sven_s8/status/1323294051236487169?s=20) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg), from the [NETGIS](http://netgis.de) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=http://netgis.de) office in Trier, [visualises](https://mapcache.de/corona/index.php?lang=en&service=corona) the incidence of COVID-19, updated daily, as well as the intensive care bed situation ([DIVI Intensive Care Register](https://divi.de/) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg)) in districts or independent cities. It uses various open data interfaces and, of course, OpenStreetMap. The OSM data are [imported](http://sg.geodatenzentrum.de/web_public/Datenquellen_TopPlus_Open.pdf) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) via a map of the Federal Office of Cartography and Geodesy. The application uses the UMN Mapserver and PostgreSQL/PostGIS in the backend.",8
13213,"WN542","Programming","Jochen Topf [provided](https://blog.jochentopf.com/2020-12-02-osm2pgsql-work.html) some background on recent work on [osm2pgsql](https://osm2pgsql.org/) (used to import OSM data into a PostgreSQL/PostGIS database), in particular the work paid for by OSMF.",8
13962,"WN559","Programming","Following Stephan Knauss's report of memory leak problems in his rendering chain after updating to the latest version of PostGIS (we [reported](https://weeklyosm.eu/archives/14410#wn558_24659) earlier). Darafei, from PostGIS, [redirected](https://lists.openstreetmap.org/pipermail/dev/2021-March/031152.html) him to the [trac.osgeo.org/postgis](http://trac.osgeo.org/postgis) instance to report issues.",8
16118,"WN619","Education","Mark Litwintschik [explained](https://tech.marksblogg.com/streets-of-monaco-openstreetmap-postgis-qgis.html), in his tutorial 'The Streets of Monaco', how to extract the street network data of Monaco from OpenStreetMap, import it into PostgreSQL and render it using a tile server. The tutorial also shows you how to highlight the Formula 1 track using QGIS.",8
16459,"WN631","Programming","Sarah Hoffmann [announced](https://osm2pgsql.org/news/2022/08/15/release-1.7.0.html) the release of 1.7.0 of osm2pgsql, a tool to import OSM data into a PostgreSQL/PostGIS database.",8
16525,"WN633","OpenStreetMap Foundation","The development team of osm2pgsql, a command line tool for converting OSM data into the PostgreSQL/PostGIS format, [received](https://osm2pgsql.org/news/2022/08/30/new-test-server.html) a test server grant from FOSSGIS e.V., the German local chapter of the OSMF.",8
16667,"WN638","Releases","osm2pgsql is [featured](https://osm2pgsql.org/news/2022/10/04/book-release.html) in Ryan Lambert's new book _[Mastering PostGIS and OpenStreetMap](https://postgis-osm.com)_. The book explains how to import OpenStreetMap data into a PostgreSQL/PostGIS database (by using osm2pgsql) and how to process the data with PostGIS.",8
16886,"WN643","Did you know that …","... the two articles about osm2pgsql / postgis programming from Jakob Miksch  [How to replicate an OSM database](https://jakobmiksch.eu/post/osm2pgsql-replication-script/) (the easy way) and [How to convert polygons to points](https://jakobmiksch.eu/post/osm2pgsql-point-polygon/) (suggested by [bufferclip](https://www.openstreetmap.org/user/bufferclip/diary/400333)) ?",8
18396,"WN688","Other Geo Things","Claire Giodarno, on the _Path To Citus Con_ podcast, [interviewed](https://pathtocituscon.transistor.fm/episodes/why-people-care-about-postgis-and-postgres-with-paul-ramsey-regina-obe) Paul Ramsey and Regina Obe, who are members of the PostGIS extension development team.",8
18810,"WN699","Programming","In his OpenStreetMap diary entry, [Sam Woodcock ](https://www.openstreetmap.org/user/spwoodcock) [explained](https://www.openstreetmap.org/user/spwoodcock/diary/402948) how he uses the PostGIS database to create [FlatGeobuf](http://flatgeobuf.org/) files without having to rely on the extensive [GDAL](https://gdal.org/index.html) library. He described the process, which involves the use of SQL and SQLAlchemy in FastAPI, and highlights the benefits of this method for generating FlatGeobufs, particularly in terms of efficiency and ease. This approach offers an alternative solution for data preparation and management in geospatial applications.",8
20072,"WN728","Events","The FOSS4G Perth 2024 conference, [scheduled](https://foss4g-perth.org/) for 23 October in conjunction with the ISPRS TC IV Mid-Term Symposium, has [opened](https://www.spatialsource.com.au/foss4g-perth-conference-opens-call-for-presentations/) its Call for Presentations, inviting the open geospatial community to share insights on tools such as QGIS, PostGIS, and OpenStreetMap.",8
20275,"WN732","Programming","osm-nominatim-geoserver-postgis [provides](https://github.com/geotekne-argentina/osm-nominatim-geoserver-postgis) a Docker-based setup for creating a personal OpenStreetMap tile server with geocoding capabilities, using Nominatim and Geoserver to process and serve OSM data through a local PostGIS database.",8
20336,"WN733","Software","William Edmisten [reviewed](https://wcedmisten.fyi/post/how-to-query-osm/) six open source tools for querying OpenStreetMap data, including overpass turbo for web-based filtering, osm2pgsql combined with PostGIS for geospatial database queries, DuckDB's experimental `ST_ReadOsm()` function for direct file queries, QLever for RDF-based querying with SPARQL, Nominatim for geocoding based on textual input, and Pelias, which uses Elasticsearch for robust geocoding. William discussed the strengths, limitations, and setup procedures of each tool.",8
20806,"WN745","Events","Jimmy Angelakos will [present](https://fosstodon.org/@vyruss/113362319404449530) at the PostgreSQL Conference Europe 2024 on using the free tools of PostGIS and OpenStreetMap to [integrate](https://www.postgresql.eu/events/pgconfeu2024/schedule/session/5592-mom-can-we-have-ggle-maps-we-have-ggle-maps-at-home/) GIS capabilities into PostgreSQL.",8
21308,"WN756","Software","Andy Allan [tooted](https://m.gravitystorm.co.uk/@gravitystorm/113781309911289047) that the Thunderforest\.com vector tile generation servers now process OpenStreetMap data updates every 60 minutes, a significant improvement on the previous four-hour cycle. This has been achieved through upgraded hardware and updated versions of osm2pgsql, GEOS, PostgreSQL and PostGIS, increasing processing throughput by 10 times compared to 2024. These hourly updates are reflected in Thunderforest's APIs for vector sources, styles, and map tiles, increasing mapper motivation through faster map updates. While further reducing the update frequency to 10 to 20 minutes is feasible, internal caching limits the visible benefits, so hourly updates are considered sufficient for now.",8
21747,"WN767","Community","Geotoko [has released](https://mastodon.nl/@geotoko/114245340437658795) the latest version (March 25, 2025) of the OpenStreetMap Database (PostGIS) Dumps for the Netherlands and neighboring regions.",8
