"id","blog","category","markdown"
7225,"WN415","Humanitarian OSM","In [HOTOSM News](https://www.hotosm.org/updates/new-technology-for-aerial-imagery-in-disaster-response/) there is a writeup of new hardware demonstrated at the recent Amazon Web Services Public Sector Summit. This box is a fully offline, 100TB storage, field-deployable version of OpenAerialMap and Portable OpenStreetMap for offline mapping for disaster areas."
7267,"WN416","Software","Daniel from Mapbox, writes a [diary post](https://www.openstreetmap.org/user/daniel-j-h/diary/44321) about how to run the full [RoboSat](https://github.com/mapbox/robosat) pipeline on your own imagery using drone imagery from the OpenAerialMap project, taking the area of Tanzania as an example."
10148,"WN476","Other Geo Things","On Day 3 of [Pista ng Mapa](https://ti.to/pistangmapa/2019), Leigh deployed her DJI Phantom 4 to survey the event venue and its surrounding community. Leigh uploaded all of the drone-derived data into OpenAerialMap, including the elevation models. Maning Sambale [demonstrates](https://www.openstreetmap.org/user/maning/diary/390573) how to use QGIS to extract the heights from the derived DSM/DTM and to use them for visualising building polygons from OpenSteetMap."
11757,"WN511","Did you know that …","... about [OpenDroneMap](https://www.opendronemap.org/), an open source [program](https://en.wikipedia.org/wiki/OpenDroneMap) that you can use to assemble orthophotomaps? Drone owners do not shoot orthophotomaps very often as the software for their assembly is quite expensive. This app is designed to change this situation. By the way, orthophotoplans themselves can be stored on the [OpenAerialMap](https://Openaerialmap.org) server, from which you can access them for mapping in OSM."
12049,"WN517","Humanitarian OSM","HOT and [iLAB Liberia](https://www.ilabliberia.org/about) have jointly [investigated](https://www.hotosm.org/updates/hot-and-ilab-liberia-exploring-the-potential-of-machine-learning-to-augment-human-mappers-in-monrovia/) the feasibility of using data generated from both aerial and street-level images by machine learning to augment on-the-ground mapping by people. The study areas were in Monrovia: 5cm aerial imagery ([OpenAerialMap](https://map.openaerialmap.org/#/-10.789110660552977,6.341914521766597,15/square/03333022/5e53faa7906c590005ecc5bb?_k=q74rjo)) was captured by drones and covers 20 square kilometres; around 160 kilometres of street level imagery ([Mapillary](https://www.mapillary.com/app/?lat=6.374227905418664&lng=-10.790092970622482&z=15&focus=map&pKey=ffNeOVboGGqMWiBoCGzY7f)) was also obtained using a dashcam."
16128,"WN620","Open Data","Cristiano Giovando [wrote](https://www.hotosm.org/tech-blog/openaerialmapv2-design-phase-update/) about the current state of affairs with OpenAerialMap version 2."
16717,"WN639","Mapping","Jake Coppinger [shared](https://jakecoppinger.com/2022/10/the-drying-green-opening-a-new-green-square-park/) his mapping efforts around 'The Drying Green', a newly opened park in Sydney, Australia. He created orthoimagery and a 3D model using OpenDroneMap, which is published on OpenAerialMap."
18360,"WN687","Humanitarian OSM","[ABDURAHMAN AL FURJANI](https://www.openstreetmap.org/user/ABDURAHMAN%20AL%20FURJANI) from OSM Libya, supported by UN Mappers and HOT, has launched a disaster response [activation](https://wiki.openstreetmap.org/wiki/2023_Libya_Floods), following the devastating floods in Darnah, Libya. There are mapping tasks ready for [contribution](https://tasks.hotosm.org/explore?campaign=Libya%20Floods%202023) on the HOT Tasking Manager and pre- and post-event imagery [available](https://map.openaerialmap.org/#/22.662734985351562,32.77082127004142,12/square/122102220202011?_k=1qzijs) on OpenAerialMap, provided by Maxar."
20397,"WN734","Did you know that …","... that you can [use](https://en.osm.town/@MapAmore/112845190652361383) OpenAerialMap as background layer for the OpenStreetMap editor, EveryDoor? This is made possible by the OAM mosaic service provided by KonturIO."
20779,"WN745","Open Data","Pete Masters [shared](https://www.openstreetmap.org/user/pedrito1414/diary/405433) statistics and facts about the open drone imagery hosted on OpenAerialMap, hopefully useful and interesting for the OSM community, as a key user group!"
