"id","blog","category","markdown","sg_id"
14202,"WN565","Mapping","matheusgoemesms [explained](https://www.openstreetmap.org/user/matheusgomesms/diary/396713) ![(pt)](https://blog.openstreetmap.de/wp-uploads/2016/12/pt.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://www.openstreetmap.org/user/matheusgomesms/diary/396713)
what he had to do in order to prepare a MapRoulette task based on external open data.",7
14272,"WN567","Mapping campaigns","User jinalfoflia is [inviting](https://www.openstreetmap.org/user/jinalfoflia/diary/396825) new and experienced mappers to a bunch of new Philippines-based MapRoulette challenges &mdash; feedback and suggestions are welcome!",7
14483,"WN573","Events","Martijn van Exel [reported](https://blog.maproulette.org/2021/07/12/state-of-the-map-2021-report-a-global-community-and-task-based-editing-is-hot/) about State of the Map 2021 from the perspective of task-based editors and MapRoulette.",7
14481,"WN573","Mapping campaigns","TomTom [have created](https://lists.openstreetmap.org/pipermail/talk-africa/2021-July/000665.html) five MapRoulette challenges aimed at checking and improving OSM for vehicle navigation. Each challenge covers a different part of Africa, and TomTom indicates that they are based on both regular OSM quality control tools, such as Osmose, and data and validations internal to TomTom.  No details have been provided about how to modify the tagging.",7
14576,"WN575","Mapping campaigns","The [Microsoft Open Maps team](https://github.com/Microsoft/Open-Maps) used the ['Atlas' tool](https://medium.com/critigenopensource/improving-openstreetmap-data-quality-with-atlas-checks-774a5831a34a) to find data problems in OSM and have created  [MapRoulette](https://maproulette.org/browse/projects/45510) challenges in the [Australian Capital Territory](https://en.wikipedia.org/wiki/Australian_Capital_Territory), [Tasmania](https://en.wikipedia.org/wiki/Tasmania) and [Victoria](https://en.wikipedia.org/wiki/Victoria_(Australia)).",7
14702,"WN579","Did you know that…","... you can check out who is the busiest on MapRoulette by viewing the [leaderboard](https://maproulette.org/leaderboard)?",7
14986,"WN588","Upcoming Events","|Where                  |What                                                                                                                                                                                             |Online|When                   |Country                                                                |
|-----------------------|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|-----------------------|-----------------------------------------------------------------------|
|Черкаси                |Open Mapathon: Digital Cherkasy [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/971/)                                                              |      |2021-10-24 - 2021-11-20|ua                                                                     |
|                       |OSM Uganda Mapathon: Strengthening the OSM community [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/992/)                                         |      |2021-10-30             |                                                                       |
|Amsterdam              |OSM Nederland maandelijkse bijeenkomst (online) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/924/)                                              |✓     |2021-10-30             |![flag](https://blog.openstreetmap.de/wp-uploads//2015/07/nl.svg)      |
|Bogotá Distrito Capital|Resolvamos notas de Colombia creadas en OpenStreetMap [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/993/)                                        |      |2021-10-30             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/co.svg)      |
|Prévessin-Moëns        |Cartographie dans le Pays de Gex [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/969/)                                                             |      |2021-10-31             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)      |
|                       |OSMF Engineering Working Group meeting [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/977/)                                                       |      |2021-11-01             |                                                                       |
|                       |MapRoulette Community Meeting [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/989/)                                                                |      |2021-11-02             |                                                                       |
|                       |[Online] OpenStreetMap Foundation - Board of directors and advisory board public videomeeting [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/940/)|      |2021-11-02             |                                                                       |
|London                 |Missing Maps London Mapathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/951/)                                                                 |      |2021-11-02             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|Landau an der Isar     |Virtuelles Niederbayern-Treffen [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/944/)                                                              |✓     |2021-11-02             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|Stuttgart              |Stuttgarter Stammtisch (Online) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/978/)                                                              |      |2021-11-02             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|Bochum                 |OSM-Treffen Bochum (November) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/943/)                                                                |      |2021-11-04             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|Bogotá Distrito Capital|Resolvamos notas de Colombia creadas en OpenStreetMap [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/994/)                                        |      |2021-11-06             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/co.svg)      |
|                       |OSM Local Chapters & Communities Virtual Congress [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/823/)                                            |      |2021-11-06             |                                                                       |
|                       |Crowd2Map is 6! Join our party mapathon to learn more about our work.. [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/948/)                       |      |2021-11-07             |                                                                       |
|臺北市                    |OSM x Wikidata Taipei #34 [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/952/)                                                                    |      |2021-11-08             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/05/tw.svg)      |
|Hamburg                |Hamburger Mappertreffen [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/980/)                                                                      |      |2021-11-09             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|Zürich                 |OSM-Treffen Zürich [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/416/)                                                                           |      |2021-11-11             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/ch.svg)      |
|Berlin                 |161. Berlin-Brandenburg OpenStreetMap Stammtisch [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/947/)                                             |✓     |2021-11-11             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|                       |FOSS4G State of the Map Oceania 2021 [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/968/)                                                         |      |2021-11-12             |                                                                       |
|                       |Missing Maps MonarchMappers Fall 2021 Mapathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/988/)                                               |      |2021-11-13             |                                                                       |
|Bogotá Distrito Capital|Resolvamos notas de Colombia creadas en OpenStreetMap [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/995/)                                        |      |2021-11-13             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/co.svg)      |
|                       |Geography 2050 Symposium - Mapathon for an Equitable Future [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/991/)                                  |      |2021-11-13             |                                                                       |
|                       |Crowd2Map Tanzania GeoWeek Human Right's Day FGM Mapathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/987/)                                    |      |2021-11-15             |                                                                       |
|Bonn                   |145. Treffen des OSM-Stammtisches Bonn [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/755/)                                                       |      |2021-11-16             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|Berlin                 |OSM-Verkehrswende #29 (Online) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/976/)                                                               |      |2021-11-16             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|Lüneburg               |Lüneburger Mappertreffen (online) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/693/)                                                            |      |2021-11-16             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|                       |Missing Maps Arcadis Mapathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/965/)                                                                |      |2021-11-17             |                                                                       |
|                       |Missing Maps WMU Mapathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/967/)                                                                    |      |2021-11-17             |                                                                       |
|Köln                   |OSM-Stammtisch Köln [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/878/)                                                                          |      |2021-11-17             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|Chambéry               |Missing Maps CartONG Tour de France des Mapathons - Chambéry [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/964/)                                 |      |2021-11-18             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)      |
|                       |State of the Map Africa 2021 [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/392/)                                                                 |      |2021-11-19 - 2021-11-21|                                                                       |",7
15021,"WN589","Imports","Kai Poppe [has outlined](https://wiki.openstreetmap.org/wiki/User:Kmpoppe/Automated_Edits/Mapillary_Update), on the wiki, preparations for  an automated edit to update `mapillary` tags made obsolete by a software update (as we [reported](https://weeklyosm.eu/archives/14930#wn587_25739) earlier). The plan is to update all `mapillary` tags from the old 22-character form to the new  numeric IDs of version 4. The Wiki page will be used to track current statistics and any further plan of action.

There was also a [MapRoulette challenge](https://maproulette.org/browse/challenges/23278) that sought to clean up all the invalid values, but it is now complete.",7
15047,"WN589","Mapping campaigns","Jinal Foflia invited contributors to participate in some interesting mapping challenges in the [Philippines](https://www.openstreetmap.org/user/jinalfoflia/diary/397840) and [Malaysia](https://www.openstreetmap.org/user/jinalfoflia/diary/397929). She suggested that new or experienced mappers put their mapping hats on and join the MapRoulette challenges.",7
15126,"WN591","Mapping campaigns","Some interesting challenges have been posted recently in [MapRoulette](https://maproulette.org/):

- Poland [POI bez tagu głównego](https://maproulette.org/browse/challenges/1454)
- Germany [Missing `lit` tags in Dortmund (Round 2)](https://maproulette.org/browse/challenges/23553)
- Brasil [Street names in the city of Ji-Paraná, Rondonia, Brazil](https://maproulette.org/browse/challenges/23551)
- Puerto Rico [Add wikidata to towns &ndash; Puerto Rico](https://maproulette.org/browse/challenges/23549)
- France [clé name utilisée à la place de destination](https://maproulette.org/browse/challenges/23543)",7
15096,"WN591","Upcoming Events","|Where                              |What                                                                                                                                                                           |Online|When                   |Country                                                                |
|-----------------------------------|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|-----------------------|-----------------------------------------------------------------------|
|Черкаси                            |Open Mapathon: Digital Cherkasy [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/971/)                                            |      |2021-10-24 - 2021-11-20|ua                                                                     |
|                                   |Pista ng Mapa 2021 [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1044/)                                                        |      |2021-11-13 - 2021-11-20|                                                                       |
|                                   |UCB Brasil + CicloMapa: curso de mapeamento [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1034/)                               |      |2021-11-16 - 2021-11-26|                                                                       |
|                                   |MSF Geo Week Global Mapathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1019/)                                              |      |2021-11-19             |                                                                       |
|                                   |State of the Map Africa 2021 [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/392/)                                               |      |2021-11-19 - 2021-11-21|                                                                       |
|                                   |Maptime Baltimore Mappy Hour [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1036/)                                              |      |2021-11-20             |                                                                       |
|Lyon                               |EPN des Rancy : Technique de cartographie et d'édition [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1009/)                    |      |2021-11-20             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)      |
|Bogotá Distrito Capital - Municipio|Resolvamos notas de Colombia creadas en OpenStreetMap [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1026/)                     |      |2021-11-20             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/co.svg)      |
|New York                           |New York City Meetup [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1049/)                                                      |      |2021-11-21             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)      |
|                                   |UN Map Marathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1055/)                                                           |      |2021-11-22 - 2021-11-26|                                                                       |
|                                   |HOT Summit 2021 [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/808/)                                                            |      |2021-11-22             |                                                                       |
|Bremen                             |Bremer Mappertreffen (Online) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/982/)                                              |✓     |2021-11-22             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|San Jose                           |South Bay Map Night [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1030/)                                                       |✓     |2021-11-24             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)      |
|Derby                              |East Midlands OSM Pub Meet-up : Derby [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/973/)                                      |      |2021-11-23             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|Vandœuvre-lès-Nancy                |Vandoeuvre-lès-Nancy : Rencontre [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1042/)                                          |      |2021-11-24             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)      |
|Düsseldorf                         |Düsseldorfer OSM-Treffen  (online) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/778/)                                         |      |2021-11-24             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|                                   |[Online] OpenStreetMap Foundation board of Directors - public videomeeting [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1000/)|      |2021-11-26             |                                                                       |
|Brno                               |November Brno Missing Maps mapathon at Department of Geography [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1006/)            |      |2021-11-26             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2021/09/cz.svg)|
|Bogotá Distrito Capital - Municipio|Resolvamos notas de Colombia creadas en OpenStreetMap [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1027/)                     |      |2021-11-27             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/co.svg)      |
|泉大津市                               |オープンデータソン泉大津：町歩きとOpenStreetMap、Localwiki、ウィキペディアの編集 [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1023/)                       |      |2021-11-27             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/08/jp.svg)      |
|長岡京市                               |京都！街歩き！マッピングパーティ：第27回 元伊勢三社 [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1015/)                                               |      |2021-11-27             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/08/jp.svg)      |
|                                   |HOTOSM Training Webinar Series: Beginner JOSM [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1013/)                             |      |2021-11-27             |                                                                       |
|Amsterdam                          |OSM Nederland maandelijkse bijeenkomst (online) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/998/)                            |✓     |2021-11-27             |![flag](https://blog.openstreetmap.de/wp-uploads//2015/07/nl.svg)      |
|Biella                             |Incontro mensile degli OSMers BI-VC-CVL [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1040/)                                   |✓     |2021-11-27             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)      |
|                                   |津山のＷＥＢ地図作り～ＯＳＭのはじめ方～ [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1050/)                                                      |      |2021-11-28             |                                                                       |
|Chamwino                           |How FAO uses different apps to measure Land Degradation [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1032/)                   |✓     |2021-11-29             |![flag](https://blog.openstreetmap.de/wp-uploads//2017/11/tz.svg)      |
|                                   |OSM Uganda Mapathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/983/)                                                        |      |2021-11-29             |                                                                       |
|Salt Lake City                     |OpenStreetMap Utah Map Night [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1054/)                                              |      |2021-12-02             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)      |
|Paris                              |Live Youtube Tropicamap [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1048/)                                                   |      |2021-12-01 - 2021-12-03|![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)      |
|                                   |Missing Maps Artsen Zonder Grenzen Mapathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1002/)                               |      |2021-12-02             |                                                                       |
|Bochum                             |OSM-Treffen Bochum (Dezember) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1022/)                                             |      |2021-12-02             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|                                   |MapRoulette Community Meeting [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/990/)                                              |      |2021-12-07             |                                                                       |
|San Jose                           |South Bay Map Night [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1031/)                                                       |✓     |2021-12-08             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)      |
|London                             |Missing Maps London Mapathon [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1017/)                                              |      |2021-12-07             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|Landau an der Isar                 |Virtuelles Niederbayern-Treffen [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1005/)                                           |✓     |2021-12-07             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|Stuttgart                          |Stuttgarter Stammtisch (Online) [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/981/)                                            |      |2021-12-07             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)      |
|                                   |CASA talk: Ramya Ragupathy, Humanitarian OpenStreetMap Team [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/986/)                |      |2021-12-08             |                                                                       |
|Chippewa Township                  |Michigan Meetup [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1039/)                                                           |✓     |2021-12-09             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)      |
|Großarl                            |3. Virtueller OpenStreetMap Stammtisch Österreich [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1046/)                         |      |2021-12-09             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/at.svg)      |
|Gaishorn am See                    |~~Dritter Österreichische Online OSM-Stammtisch~~ [![osmcalpic](https://osmcal.org/static/osmcal/favicon.png  =16x16)](https://osmcal.org/event/1051/)                         |      |2021-12-09             |![flag](https://blog.openstreetmap.de/wp-uploads//2016/02/at.svg)      |",7
