"id","blog","category","markdown"
2410,"WN314","Releases","| Software|Version|Release date| Comment|
| ------ | ----------- |----|----|
|[Naviki Android](https://www.naviki.org/naviki/)|[3.45.2](https://play.google.com/store/apps/details?id=org.naviki)|2016-07-20|Fixed: Google Cloud Messaging|
|[Mapillary iOS](http://www.mapillary.com/map)|[4.4.5](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-07-21|Some fixes|
|[Maps.me iOS](http://maps.me)|[6.2.1](https://itunes.apple.com/app/id510623322)|2016-07-22|Minor bug fixes, updated map data|
|[OSRM Backend](http://project-osrm.org/)|[5.3.0](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.3.0)|2016-07-22|Many improvements and some fixes|
|[Maps.me Android](http://maps.me)|[var](https://play.google.com/store/apps/details?id=com.mapswithme.maps.pro)|2016-07-25|Minor bug fixes, updated map data|

provided by the [OSM Software Watchlist](https://osm.wno-edv-service.de/index.php/osm-software)"
2533,"WN316","Releases","| Software|Version|Release date| Comment|
| ------ | ----------- |----|----|
|[QGIS](http://www.qgis.org)|2.16.1|2016-07-29|No infos|
|[Locus Map Free](http://www.locusmap.eu/)|3.18.6|2016-08-03|Changes in internal cache, many fixes|
|[OpenStreetMap Carto Style](https://github.com/gravitystorm/openstreetmap-carto)|2.42.0|2016-08-03|No infos|
|[GeoServer](http://geoserver.org/)|[2.9.1](https://osgeo-org.atlassian.net/jira/secure/ReleaseNote.jspa?projectId=10000&version=13001)|2016-08-04|Some improvements and 41 bugs fixed|
|[libosmium](http://osmcode.org/libosmium/)|[2.8.0](https://github.com/osmcode/libosmium/releases)|2016-08-04|New EWKT support, some improvements and bugs fixed|
|[OSRM Backend](http://project-osrm.org/)|[5.3.1](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.3.1)|2016-08-04|2 bugs fixed|
|[Magic Earth](http://www.generalmagic.com/magic-earth/)|[7.1.16.37](https://play.google.com/store/apps/details?id=com.generalmagic.magicearth)|2016-08-05|Bug fixes and stability improvements|
|[BRouter](http://brouter.de/brouter/)|[1.4.3](http://brouter.de/brouter/revisions.html)|2016-08-06|Changes in the profiles and a bugfix|
|[Cruiser for Android](https://wiki.openstreetmap.org/wiki/Cruiser)|[1.4.10](https://play.google.com/store/apps/details?id=gr.talent.cruiser)|2016-08-07|Various improvements, updated map and routing engines|
|[Cruiser for Desktop](https://wiki.openstreetmap.org/wiki/Cruiser)|1.2.10|2016-08-08|No infos|
|[PyOsmium](http://osmcode.org/pyosmium/)|[2.8](https://github.com/osmcode/pyosmium/releases)|2016-08-08|Adjustments to libosmium|
|[SQLite](http://www.sqlite.org/)|[3.14.0](http://www.sqlite.org/releaselog/3_14_0.html)|2016-08-08|19 Improvements and enhancements, 3 bugs fixed|

provided by the [OSM Software Watchlist](https://osm.wno-edv-service.de/index.php/osm-software)"
2555,"WN317","Releases","| Software|Version|Release date| Comment|
| ------ | ----------- |----|----|
|[OSRM Backend](http://project-osrm.org/)|[5.3.2](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.3.1)|2016-08-09|One bug fixed|
|[Naviki Android](https://www.naviki.org/naviki/)|[3.45.3](https://play.google.com/store/apps/details?id=org.naviki)|2016-08-11|Two errors fixed|
|[SQLite](http://www.sqlite.org/)|[3.14.1](http://www.sqlite.org/releaselog/3_14_0.html)|2016-08-11|Performance enhancement to the page-cache, fix of --rbu option|
|[JOSM](http://josm.openstreetmap.de/)|[10786](http://josm.openstreetmap.de/wiki/Changelog)|2016-08-12|Java 7 not supported any more, new function ""Paste at source position"", support geo: URLs |
|[Mapbox GL JS](https://wiki.openstreetmap.org/wiki/Mapbox_GL)|[v0.22.0](https://github.com/mapbox/mapbox-gl-js/releases)|2016-08-12|Two breaking changes, seven new features & improvements, eight bugfixes|
|[Mapillary Android](http://www.mapillary.com/map)|[2.38](https://play.google.com/store/apps/details?id=app.mapillary)|2016-08-12|Many extensions and some bug fixes|
|[Mapillary iOS](http://www.mapillary.com/map)|[4.4.9](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-08-12|Three bugs fixed|
|[OsmAnd+ for Android](http://osmand.net/)|[var](https://play.google.com/store/apps/details?id=net.osmand.plus)|2016-08-12|New UI, enhanced POI search, improved POI and OSM editing|
|[PostgreSQL](http://www.postgresql.org/)|[9.5.4 ff](https://www.postgresql.org/docs/9.5/static/release-9-5-4.html)|2016-08-12|Update releases fixing a number of issues of 9.5.3|
|[Maps.me Android](http://maps.me)|[var](https://play.google.com/store/apps/details?id=com.mapswithme.maps.pro)|2016-08-15|POI for Olympia, updated map data|

Provided by the [OSM Software Watchlist](https://osm.wno-edv-service.de/index.php/osm-software)"
2742,"WN320","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[BRouter](http://brouter.de/brouter/)|[1.4.4](http://brouter.de/brouter/revisions.html)|2016-08-29|Performance improvements, added mtb:scale:uphill|
|[Locus Map Free ](http://www.locusmap.eu/)|3.18.9|2016-08-29|Some bugs fixed|
|[OpenLayers](http://openlayers.org/)|[3.18.2](https://github.com/openlayers/ol3/releases/tag/v3.18.2)|2016-08-29|Bug closing polygons resolved|
|[Naviki Android ](https://www.naviki.org/naviki/)|[3.47](https://play.google.com/store/apps/details?id=org.naviki)|2016-08-30|Layout, zoom and translation revised, eliminated errors and increased stability |
|[Naviki iOS ](https://itunes.apple.com/de/app/naviki-das-fahrrad-navi/id371645683)|[3.47](https://itunes.apple.com/de/app/naviki-das-fahrrad-navi/id371645683)|2016-08-30|Layout, zoom, translation revised  and increased stability |
|[OSRM Backend](http://project-osrm.org/)|[5.3.3](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.3.3)|2016-09-01|Four bugfixes. E.g. crashes because of segfaults.|
|[Mapillary iOS ](http://www.mapillary.com/map)|[4.4.11](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-09-02|Added support for LG 360 camera and support for Russian|
|[Vespucci](https://github.com/MarcusWolschon/osmeditor4android)|[0.9.7r1155](http://vespucci.io/help/en/0.9.7%20Release%20notes/)|2016-09-02|No info|
|[JOSM](http://josm.openstreetmap.de/)|[10966](http://josm.openstreetmap.de/wiki/Changelog)|2016-09-05|New expert function ""Download in current view"" in File menu, more improvements|

Provided by the [OSM Software Watchlist](https://osm.wno-edv-service.de/index.php/osm-software).

( ) unfree software. See [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html)."
3026,"WN325","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[Grass Gis](http://grass.osgeo.org/)|[7.0.5](https://grass.osgeo.org/news/63/15/GRASS-GIS-7-0-5-released/)|2016-10-02|150 stability fixes and manual improvements|
|[OSRM Backend](http://project-osrm.org/)|[5.4.0](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.4.0)|2016-10-04|Improved guidance and  lane support, many other changes|
|[Traccar Client iOS](https://www.traccar.org/client/)|[3.1](https://itunes.apple.com/us/app/traccar-client/id843156974)|2016-10-04|Build against iOS 10 SDK.|
|[Osmose Backend](https://wiki.openstreetmap.org/wiki/Osmose)|[v1.0-2016-10-06](https://github.com/osm-fr/osmose-backend/releases)|2016-10-06|No info|
|[Komoot Android&nbsp; ](https://www.komoot.de/)|[var](https://play.google.com/store/apps/details?id=de.komoot.android)|2016-10-10|No info|
|[Mapillary iOS&nbsp; ](http://www.mapillary.com/map)|[4.4.17](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-10-08|Two bugs fixed while transfering Images.|

Provided by the [OSM Software Watchlist](https://osm.wno-edv-service.de/index.php/osm-software)."
3259,"WN329","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[Locus Map Free&nbsp; ](http://www.locusmap.eu/)|[3.20.1](http://www.locusmap.eu/news-version-3-20-1/)|2016-11-01|Bugfix release.|
|[Cruiser for Android&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|[1.4.13](https://play.google.com/store/apps/details?id=gr.talent.cruiser)|2016-11-03|Various improvements.|
|[Cruiser for Desktop&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|1.2.13|2016-11-03|Various improvements.|
|[Mapillary iOS&nbsp; ](http://www.mapillary.com/map)|[4.5.4](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-11-03|Bugfix release.|
|[OSRM Backend](http://project-osrm.org/)|[5.4.2](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.4.0)|2016-11-03|Bugfix release.|
|[Mapillary Android&nbsp; ](http://www.mapillary.com/map)|[3.0.5](https://play.google.com/store/apps/details?id=app.mapillary)|2016-11-04|Bugfix release.|
|[SQLite](http://www.sqlite.org/)|[3.15.1](http://www.sqlite.org/releaselog/3_15_1.html)|2016-11-04|Three bugs fixes.|
|[JOSM](http://josm.openstreetmap.de/)|[11223](http://josm.openstreetmap.de/wiki/Changelog)|2016-11-06|Many improvements, see release info.|
|[OsmAnd for Android&nbsp; ](http://osmand.net/)|[2.4](http://osmand.net/blog)|2016-11-06|No actual info.|
|[OsmAnd+ for Android&nbsp; ](http://osmand.net/)|[2.4.7](https://play.google.com/store/apps/details?id=net.osmand.plus)|2016-11-06|No info.|
|[Tilemaker](https://github.com/systemed/tilemaker/blob/master/README.md)|[1.4](https://github.com/systemed/tilemaker/blob/master/CHANGELOG.md)|2016-11-07|Please read release info.|

Provided by the [OSM Software Watchlist](https://osm.wno-edv-service.de/index.php/osm-software).

( ) unfree software. See: [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html)."
3319,"WN330","Mapping","[1] OSRM's debug map (we [reported earlier](http://www.weeklyosm.eu/archives/7155/#wn296_osrm_maxspeed_debugging_map)) now also [shows](http://map.project-osrm.org/debug/#13.7/52.5326/13.3313) penalties given for turns."
3287,"WN330","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[OSRM Backend](http://project-osrm.org/)|[5.4.3](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.4.3)|2016-11-08|Bugfix release.|
|[Mapillary iOS&nbsp; ](http://www.mapillary.com/map)|[4.5.5](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-11-10|Bugfix release.|
|[libosmium](http://osmcode.org/libosmium/)|[2.10.0](https://github.com/osmcode/libosmium/releases)|2016-11-11|Too many changes, please read release info.|
|[Mapbox GL JS](https://wiki.openstreetmap.org/wiki/Mapbox_GL)|[v0.27.0](https://github.com/mapbox/mapbox-gl-js/releases/tag/v0.27.0)|2016-11-11|Many extensions and fixes, see release info.|
|[Komoot iOS&nbsp; ](https://www.komoot.de/)|[8.4.2](https://itunes.apple.com/de/app/komoot-fahrrad-outdoor-routenplaner/id447374873)|2016-11-13|Gallery reworked.|
|[Komoot Android&nbsp; ](https://www.komoot.de/)|[var](https://play.google.com/store/apps/details?id=de.komoot.android)|2016-11-14|Minor enhancements.|
|[Maps.me Android&nbsp; ](http://maps.me)|[var](https://play.google.com/store/apps/details?id=com.mapswithme.maps.pro)|2016-11-14|Bug fixes and new map data.|

Provided by the [OSM Software Watchlist](https://wambachers-osm.website/index.php/osm-software).

( ) unfree software. See: [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html)."
3296,"WN330","Software","OSRM release candidate for [version 5.5](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.5.0-rc.1) features a bunch of interesting [changes](https://github.com/Project-OSRM/osrm-backend/blob/5.5/CHANGELOG.md#550). It now supports `oneway=reversible` vs. [`oneway=alternating`](http://wiki.openstreetmap.org/wiki/Tag:oneway%3Dalternating) tagging, directions for the `destination` tag and implements new heuristics for turn angles."
3554,"WN335","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[PostGIS](http://www.postgis.net)|[2.3.1](https://svn.osgeo.org/postgis/tags/2.3.1/ChangeLog)|2016-11-26|Many changes. Please read release infos.|
|[Mapzen Lost](https://mapzen.com/blog/open-source-location-services-with-lost/)|[2.1.2](https://github.com/mapzen/lost/releases/tag/lost-2.1.2)|2016-12-08|Five bugs fixed.|
|[Komoot Android&nbsp; ](https://www.komoot.de/)|[var](https://play.google.com/store/apps/details?id=de.komoot.android)|2016-12-14|Minor enhancements.|
|[Cruiser for Android&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|[1.4.15](https://play.google.com/store/apps/details?id=gr.talent.cruiser)|2016-12-15|Various improvements.|
|[Cruiser for Desktop&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|1.2.15|2016-12-15|Offline Routing.|
|[Mapillary iOS&nbsp; ](http://www.mapillary.com/map)|[4.5.10](https://itunes.apple.com/us/app/mapillary/id757286802)|2016-12-15|Compass fix for editor.|
|[Maps.me Android&nbsp; ](http://maps.me)|[var](https://play.google.com/store/apps/details?id=com.mapswithme.maps.pro)|2016-12-16|Bug fixes and new map data.|
|[osm2pgsql&nbsp;?](https://github.com/openstreetmap/osm2pgsql)|[0.92.0](https://lists.openstreetmap.org/pipermail/dev/2016-July/029370.html)|2016-12-16|Many changes, please read release info.|
|[OSRM Backend](http://project-osrm.org/)|[5.5.1](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.5.1)|2016-12-16|Bugfixes of just released 5.5.0.|
|[QGIS](http://www.qgis.org)|[2.18.2](https://github.com/qgis/QGIS/releases/tag/final-2_18_2)|2016-12-16|No info.|
|[QMapShack Lin/Mac/Win](https://bitbucket.org/maproom/qmapshack/wiki/Home)|1.7.2|2016-12-16|No info.|

Provided by the [OSM Software Watchlist](https://wambachers-osm.website/index.php/osm-software).

( ) unfree software. See: [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html)."
3570,"WN336","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[Cruiser for Android&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|[1.4.16](https://play.google.com/store/apps/details?id=gr.talent.cruiser)|2016-12-20|Various improvements.|
|[Cruiser for Desktop&nbsp; ](https://wiki.openstreetmap.org/wiki/Cruiser)|1.2.16|2016-12-20|No info.|
|[Mapbox GL JS](https://wiki.openstreetmap.org/wiki/Mapbox_GL)|[v0.29.0](https://github.com/mapbox/mapbox-gl-js/releases/tag/v0.29.0)|2016-12-20|Many changes and bugfixes. Please read change log.|
|[Mapillary Android&nbsp; ](http://www.mapillary.com/map)|[3.11](https://play.google.com/store/apps/details?id=app.mapillary)|2016-12-20|Google login & signup is now working.|
|[OpenLayers](http://openlayers.org/)|[3.20.1](https://github.com/openlayers/ol3/releases/tag/v3.20.1)|2016-12-20|Two bugfixes.|
|[GeoServer](http://geoserver.org/)|[2.10.1](http://blog.geoserver.org/2016/12/21/geoserver-2-10-1-released/)|2016-12-21|Four extensions and nine fixes.|
|[Komoot Android&nbsp; ](https://www.komoot.de/)|[var](https://play.google.com/store/apps/details?id=de.komoot.android)|2016-12-21|Minor enhancements.|
|[Locus Map Free&nbsp; ](http://www.locusmap.eu/)|[3.21.0](http://www.locusmap.eu/news-version-3-21-0)|2016-12-21|Many changes and bugfixes. Please read change log.|
|[Maps.me Android&nbsp; ](http://maps.me)|[var](https://play.google.com/store/apps/details?id=com.mapswithme.maps.pro)|2016-12-21|Bug fixes and new map data.|
|[OSRM Backend](http://project-osrm.org/)|[5.5.2](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.5.2)|2016-12-21|One bugfix.|
|[iD](http://ideditor.com/)|[2.0.2](https://github.com/openstreetmap/iD/blob/master/CHANGELOG.md)|2016-12-22|Three new features and six bugfixes.|
|[OpenStreetMap Carto Style](https://github.com/gravitystorm/openstreetmap-carto)|[3.0.1](https://github.com/gravitystorm/openstreetmap-carto/compare/v3.0.0...v3.0.1)|2016-12-22|Fix of version 3.0.0 released the same day.|
|[Magic Earth&nbsp; ](http://www.generalmagic.com/magic-earth/)|[7.1.16.51](https://play.google.com/store/apps/details?id=com.generalmagic.magicearth)|2016-12-23|Optimized search, new font system and more.|
|[GEOS](http://trac.osgeo.org/geos)|[3.6.1](http://trac.osgeo.org/geos/browser/tags/3.6.1/NEWS)|2016-12-24|Four bugfixes.|

Provided by the [OSM Software Watchlist](https://wambachers-osm.website/index.php/osm-software).

( ) unfree software. See: [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html)."
3649,"WN338","Releases","| Software|Version|Release date|Comment|
| ------ | ----------- |----|----|
|[OSRM](http://josm.openstreetmap.de/)|[5.5.0](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.5.0)|2016-12-16|Navigation, tag interpretation and the API infrastructure have been improved.|
|[JOSM](http://josm.openstreetmap.de/)|[11427](http://josm.openstreetmap.de/wiki/Changelog)|2016-12-31|No info.|
|[Mapillary Android&nbsp; ](http://www.mapillary.com/map)|[3.14](https://play.google.com/store/apps/details?id=app.mapillary)|2017-01-04|Much faster GPX fix.|
|[Mapbox GL JS](https://wiki.openstreetmap.org/wiki/Mapbox_GL)|[v0.30.0](https://github.com/mapbox/mapbox-gl-js/releases)|2017-01-05|No info.|
|[Naviki Android; ](https://www.naviki.org/naviki/)|[3.52.4](https://play.google.com/store/apps/details?id=org.naviki)|2017-01-05|Accuracy improved.|
|[Mapillary iOS&nbsp; ](http://www.mapillary.com/map)|[4.5.11](https://itunes.apple.com/us/app/mapillary/id757286802)|2017-01-06|Improved onboarding.|
|[SQLite](https://sqlite.org/)|[1.16.2](https://sqlite.org/releaselog/3_16_2.html)|2017-01-06|Four fixes.|

Provided by the [OSM Software Watchlist](https://wambachers-osm.website/index.php/osm-software).

( ) unfree software. See: [freesoftware](https://fsfe.org/about/basics/freesoftware.en.html)."
3661,"WN338","Releases","OpenStreetMap Routing Machine released [version 5.5](https://github.com/Project-OSRM/osrm-backend/releases/tag/v5.5.0) which comes with some huge enhancements in guidance, tags, API and infrastructure."
