"id","blog","category","markdown","sg_id"
6036,"WN387","Picture","![Cattle grids](http://www.weeklyosm.eu/wp-content/uploads/2017/12/387.jpg =792x538)

SomeoneElse's fork of OSM Carto map style rendering of cattle grids  [^1^](#387_16649) | © [OpenStreetMap Mitwirkende](https://www.openstreetmap.org/copyright)",3
6414,"WN396","Maps","Matthijs Melissen is working on a redesign of the low zoom levels of OSM Carto. Test rendering can be found [on Github](https://github.com/gravitystorm/openstreetmap-carto/pull/3074).",3
6542,"WN399","Mapping","Matthijs Melissen [starts](https://lists.openstreetmap.org/pipermail/tagging/2018-March/035347.html) a thread on the tagging mailing list about the upcoming change in the rendering of boundaries announced by the developers of OSM Carto, the default stylesheet of osm.org. The discussion that follows tries to distinguish tagging issues (how to accurately tag different features) from mere tagging-for-the-renderer. Most participants agree that the information for the accurate rendering of boundaries worldwide is already there, and that the renderer can aggregate them on its own instead of asking for duplication of information.",3
6578,"WN400","Maps","James2432 [works](https://github.com/gravitystorm/openstreetmap-carto/pull/3126) on rendering craft businesses in OSM Carto.",3
6667,"WN401","Maps","kocio-pl [prepared](https://github.com/gravitystorm/openstreetmap-carto/pull/3144) a pull request that makes OSM Carto display the name of large bays. The pull request got merged already.",3
6691,"WN402","Maps","Kocio-pl has [created](https://github.com/gravitystorm/openstreetmap-carto/pull/3162) a pull request for OSM Carto to hide platforms tagged with `location",3
6724,"WN403","Community","On the osm-talk mailing list, Daniel Koć [announces](https://lists.openstreetmap.org/pipermail/talk/2018-April/080463.html) the creation of a [new subforum](https://forum.openstreetmap.org/viewforum.php?id=100) focused on OSM Carto rendering.",3
6916,"WN407","Programming","The  OSM Carto style developers [discuss](https://github.com/gravitystorm/openstreetmap-carto/issues/3201) how a style comparable to OSM Carto using `vector tiles` might be implemented.",3
6958,"WN408","Community","Ilya Zverev wrote a diary [post](https://www.openstreetmap.org/user/Zverik/diary/43882) about what annoys him of OpenStreetMap. Website stand still, OSM Carto style stand still, Tagging mess, no management, no news, etc",3
6963,"WN408","Releases","OSM Carto now [renders](https://www.openstreetmap.org/user/kocio/diary/43902) additional tags like `amenity=nursing_home` and `amenity=driving_school`, as well as established tags like `amenity=police` and `amenity=bus_station` when tagged on surfaces.",3
6981,"WN409","Programming","User demonshreddder [explains](https://www.openstreetmap.org/user/demonshreder/diary/43956) how to adapt and render the OSM Carto style to your own native language.",3
7372,"WN418","Maps","Penegal has opened several pull requests for the OSM Carto stylesheet to improve the readability of the base OSM map. He wants to increase text and shield distances for [waterways](https://github.com/gravitystorm/openstreetmap-carto/pull/3317), [railways](https://github.com/gravitystorm/openstreetmap-carto/pull/3316) and [roads](https://github.com/gravitystorm/openstreetmap-carto/pull/3318).",3
7609,"WN423","Maps","Daniel Koć, one of the maintainers of OSM Carto Map Style, wrote a [diary entry](https://www.openstreetmap.org/user/kocio/diary/44769) about his personal design principles of the map style. His intention is to start a series of articles to introduce the OSM community to general map rendering challenges using OSM data from the project maintainer's point of view.",3
7630,"WN423","Programming","Christoph Hormann wrote a [blog post](http://blog.imagico.de/rendering-implicit-embankments/) about the rendering of ways on embankments. Unlike `man_made=embankment`, the additional tags `embankment=` and `cutting=` on `highway` or `railway` will not be rendered by the standard OSM Carto style. In his article he explains why this problem is more tricky than it appears and suggests a possible solution.",3
7708,"WN424","Maps","Daniel Koć, maintainer of OSM's main map style on osm.org, has written a [second article](https://www.openstreetmap.org/user/kocio/diary/44852) about his personal design principles for the OSM Carto map style. It discusses why the size of a feature is the primary property considered for showing some objects earlier than others. The article also has hints on how to choose a proper zoom level for starting to show them.",3
8445,"WN440","Releases","Find the changes in OSM Carto v4.18.0 [here](https://lists.openstreetmap.org/pipermail/talk/2018-December/081929.html) and OpenMapTiles v3.9  [here](https://www.maptiler.com/blog/2018/12/openmaptiles-3-9.html).",3
12771,"WN532","Software","Sven Geggus, maintainer of the German Style OSM Carto fork, [explained](https://blog.geggus.net/2020/09/why-development-of-german-osm-carto-style-is-currently-stuck/) why the development of the fork of the OSM Carto Style is currently stuck.",3
16204,"WN622","Breaking news","The next OSMF Board meeting will take [place](https://lists.openstreetmap.org/pipermail/osmf-talk/2022-June/008370.html)  on [Thursday 30 June 2022, at 13:00 UTC](https://www.timeanddate.com/worldclock/fixedtime.html?msg=OSMF+board+meeting+-++Thursday+30+June+2022&iso=20220630T13&p1=1440&ah=1) via the [OSMF video room](https://osmvideo.cloud68.co/user/ror-nt7-6tu) (which opens about 20 minutes before the meeting). The draft agenda [is available](https://wiki.osmfoundation.org/wiki/Board/Minutes/2022-06) on the wiki.

The topics to be covered are:
  Treasurer's report
  Updated membership prerequisites plan
  Consider directing the OWG to cut access off due to attribution or other
legal policy reasons, if flagged by the LWG
  OSM Carto
  OSM account creation API
  Advisory Board &ndash; monthly update
  Presentation by Mapbox Workers Union
  Guest comments or questions.",3
16390,"WN629","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/2022/08/629_T_PL.png =868x504)

OSM Carto stylesheet v5.6.0 with `parcel_locker` among others [[^1^](#wn629_27175)] | [OpenStreetMap contributors](https://wiki.osmfoundation.org/wiki/Licence/Licence_and_Legal_FAQ)",3
16979,"WN646","Community","Nighto [pointed](https://community.openstreetmap.org/t/busways-not-rendered-on-main-openstreetmap-carto-for-years-prs-are-ready-but-not-accepted/6193) out that the road category [`highway=busway`](https://wiki.openstreetmap.org/wiki/Tag:highway%3Dbusway), which was accepted one and a half years ago, is still not rendered in OSM Carto, the default map style on the OSM website. As a result, bus rapid transit routes that are common in some countries have not been updated to the new tagging in many cities, or where this has already been done, it results in an [unattractive](https://www.openstreetmap.org/way/456822422) map representation.",3
19964,"WN725","Programming","There's a [discussion](https://github.com/gravitystorm/openstreetmap-carto/issues/4977) on GitHub about whether to switch the 'OSM Carto' raster map style to osm2pgsql's [flex output](https://blog.jochentopf.com/2020-05-10-new-flex-output-in-osm2pgsql.html).  A previous pull request for this is [here](https://github.com/gravitystorm/openstreetmap-carto/pull/4431).",3
20730,"WN743","Releases","Christoph Hormann [blogged](https://imagico.de/blog/en/a-few-additional-comments-on-the-new-osm-carto-release/) about the new release of OSM Carto, where he explained that we have solutions for some very old problems now.",3
20749,"WN744","Maps","Christoph Hormann has [introduced](https://imagico.de/blog/en/point-barriers/) several new symbol designs for various point [barriers](https://wiki.openstreetmap.org/wiki/Key:barrier) in the OSM-Carto Alternative Colours map [style](https://github.com/imagico/osm-carto-alternative-colors), a fork of the OSM Carto style that uses a different colour scheme and cartographic approach. His design approach builds on the original concepts used for rendering barriers in the early versions of OSM Carto.",3
20796,"WN745","Programming","Kieran Farr announced that the [3DStreet](https://www.3dstreet.org/) traffic simulator now has an option to [import](https://www.3dstreet.org/blog/2024/10/25/announcing-open-street-map-and-3dstreet-integration/) OSM Carto tiles and 2.5D buildings from OSM as an alternative to Google Maps and Mapbox Satellite.",3
21624,"WN765","Community","Rphyrin has [challenged](https://www.openstreetmap.org/user/rphyrin/diary/406378) the notion that all instances of 'tagging for the renderer' equate to 'lying to the renderer', arguing that visually appealing OSM Carto symbols can, in fact, inspire mappers to contribute even more actively.",3
